score_qstamp,qstamp,measure,beat,246971_tstamp,831987_tstamp,728901_tstamp,728902_tstamp,728914_tstamp,728915_tstamp,728892_tstamp,728896_tstamp,728897_tstamp,729160_tstamp,728921_tstamp,728922_tstamp,736746_tstamp,736747_tstamp,728930_tstamp,728938_tstamp,728939_tstamp,728934_tstamp,728926_tstamp,728906_tstamp,728910_tstamp,728943_tstamp,728957_tstamp,728951_tstamp
453.5,453.5,228,2.0,836.83,836.83,407.3876,440.67,380.3168,421.11,925.09,339.24,374.6575,759.43,924.63,493.37,661.93,226.01,816.19,798.19,186.7796,852.64,880.55,811.25,902.43,845.25,874.63,804.51
454.0,454.0,228,2.5,837.96,837.96,407.3886,441.78,380.3174,422.44,926.28,339.48,374.6586,760.38,925.9,494.58,662.62,227.34,817.34,799.44,187.3,853.74,881.76,812.46,903.52,846.28,875.86,805.58
454.5,454.5,229,1.0,839.13,839.13,407.3896,443.07,380.3179,424.2,927.67,340.23,374.6597,761.55,927.09,496.07,663.31,228.53,818.37,801.21,187.55,855.19,883.67,813.89,905.03,847.63,877.29,806.75
455.5,455.5,229,2.0,841.31,841.31,407.3915,445.19,380.3189,426.43,929.59,341.73,374.7198,763.35,929.37,498.11,664.81,230.37,820.39,803.37,188.89,857.61,885.79,815.89,907.39,849.81,879.35,809.14
456.5,456.5,230,1.0,843.35,843.35,407.3934,448.23,380.32,428.93,932.75,343.21,374.745,765.67,932.23,500.93,666.21,232.67,824.23,805.73,190.39,860.61,889.59,818.93,909.69,852.43,881.93,812.17
457.5,457.5,230,2.0,845.05,845.05,407.3953,449.95,380.3651,430.92,934.25,344.69,374.9237,767.49,934.59,503.43,667.71,234.66,825.73,807.35,191.57,862.24,891.24,820.85,911.71,854.24,883.8,813.67
458.5,458.5,231,1.0,847.05,847.05,407.3972,452.27,380.371,432.89,936.12,346.19,374.9319,769.41,937.25,505.71,669.21,237.18,827.49,809.55,193.07,864.5,893.73,822.69,914.31,856.87,886.16,815.63
459.5,459.5,231,2.0,848.89,848.89,407.3991,454.13,380.377,434.91,938.21,347.73,374.9401,771.33,939.29,507.95,670.71,239.27,829.75,811.25,194.57,866.26,896.45,824.47,915.87,858.63,887.67,817.13
460.5,460.5,232,1.0,850.95,850.95,408.05,456.84,380.49,436.78,940.36,348.47,374.99,773.01,941.7,510.42,671.93,240.88,831.49,813.33,195.67,868.32,898.96,826.75,918.05,861.01,889.48,819.94
461.5,461.5,232,2.0,852.49,852.49,408.9663,458.51,381.7033,438.69,942.27,348.4822,375.7408,774.63,943.51,512.37,673.45,242.59,833.29,815.17,197.13,869.91,901.23,828.81,919.75,863.52,891.47,821.55
462.0,462.0,232,2.5,854.46,854.46,408.9743,460.58,381.712,439.64,943.58,348.4833,375.7416,776.02,945.02,513.5,674.2,243.72,835.02,816.54,197.88,871.72,902.78,830.04,920.86,864.28,892.92,822.64
462.25,462.25,232,2.75,854.835,854.835,408.9782,460.955,381.7163,440.055,944.215,348.4839,375.742,776.415,945.395,514.055,674.575,244.775,835.675,817.095,198.255,872.375,903.595,830.435,921.41,864.835,893.335,823.455
462.5,462.5,233,1.0,855.24,855.24,409.19,461.36,381.77,440.58,944.95,348.4844,375.7424,776.79,946.07,514.73,674.95,245.15,836.05,817.53,198.63,872.89,904.18,830.98,922.07,865.36,893.92,824.06
463.0,463.0,233,1.5,856.26,856.26,409.7065,462.52,381.84,441.6,946.02,348.4855,375.7431,777.6,947.46,516.12,675.7,246.1,836.8,818.46,199.38,874.12,905.36,831.92,922.96,866.44,895.04,824.92
463.1667,463.1667,233,1.6667,856.51,856.51,409.7132,462.77,381.8833,441.85,946.31,348.4859,375.7434,777.97,947.75,516.41,675.9021,246.35,837.5,818.83,199.63,874.37,905.75,832.17,923.21,866.88,895.38,825.23
463.3333,463.3333,233,1.8333,856.88,856.88,409.72,463.16,381.9,442.1,946.9,348.4863,375.7437,778.22,948.04,516.68,675.9125,246.82,837.98,819.18,199.9,874.66,906.16,832.58,923.54,867.18,895.64,825.7
463.5,463.5,233,2.0,857.25,857.25,409.7403,463.43,381.9066,442.35,947.34,348.4867,375.7439,778.47,948.39,516.99,675.99,247.09,838.3,819.57,200.15,874.99,906.5,832.83,923.93,867.59,896.04,825.95
463.6667,463.6667,233,2.1667,857.54,857.54,409.7405,463.8,381.9132,442.6,947.62,348.487,375.7442,778.84,948.74,517.4,676.24,247.54,838.72,819.84,200.4,875.3,906.92,833.2,924.24,867.84,896.36,826.36
463.8333,463.8333,233,2.3333,857.83,857.83,409.7408,464.13,381.9197,442.89,947.97,348.4874,375.7444,779.15,949.13,517.79,676.2652,247.89,839.07,820.29,200.65,875.67,907.41,833.51,924.57,868.17,896.62,826.65
464.0,464.0,233,2.5,858.14,858.14,409.7411,464.46,381.9212,443.18,948.28,348.4878,375.7447,779.4,949.48,518.12,676.2709,248.14,839.44,820.54,200.9,876.1,907.72,833.78,924.9,868.5,896.96,826.9
464.1667,464.1667,233,2.6667,858.43,858.43,409.7414,464.83,381.9225,443.49,948.69,348.4881,375.745,779.65,950.02,518.57,676.2766,248.63,839.71,820.94,201.15,876.48,908.03,834.11,925.3,868.79,897.43,827.25
464.3333,464.3333,233,2.8333,858.74,858.74,409.7417,465.16,381.9237,443.76,949.1,348.4885,375.7452,779.94,950.3,518.82,676.3615,248.9,839.98,821.26,201.34,876.78,908.48,834.38,925.62,869.22,897.7,827.54
464.5,464.5,234,1.0,859.39,859.39,409.742,465.71,381.925,444.25,949.93,348.4889,375.7455,780.19,951.39,520.32,676.39,249.59,840.72,821.97,201.53,877.52,909.28,834.95,926.32,869.78,898.42,828.11
465.0,465.0,234,1.5,860.18,860.18,409.7428,466.74,381.9287,445.12,950.7,348.49,375.7463,780.96,952.36,521.12,676.4893,250.7,841.54,823.1,202.28,878.64,910.44,835.8,927.86,870.82,899.18,828.94
465.5,465.5,234,2.0,860.93,860.93,409.7437,467.52,381.9325,445.97,951.47,348.4911,375.7471,781.75,953.21,521.91,676.4999,251.45,842.39,823.99,203.03,879.47,911.92,836.59,928.63,872.11,899.99,829.89
466.0,466.0,234,2.5,862.1,862.1,409.7445,468.36,381.9363,446.8,952.26,348.4922,375.7478,783.2,954.28,522.8,676.96,252.2,844.3,824.74,203.78,880.76,913.14,837.78,929.48,872.88,901.42,830.84
466.25,466.25,234,2.75,862.595,862.595,409.745,469.575,381.9382,447.355,953.675,348.4928,375.7482,783.955,955.115,523.745,677.335,253.295,844.675,825.425,204.155,881.29,913.75,838.535,929.875,873.615,901.875,831.875
466.5,466.5,235,1.0,862.99,862.99,409.7454,470.01,381.94,447.83,954.23,348.4933,375.7486,784.33,955.66,524.27,677.7003,253.83,845.08,825.9,204.53,881.75,914.42,838.97,930.36,874.0,902.43,832.37
466.6667,466.6667,235,1.1667,863.26,863.26,409.7457,470.3,381.9404,448.16,954.64,348.4937,375.7489,784.58,955.94,524.56,677.7072,254.14,845.36,826.22,204.78,882.02,914.82,839.22,930.64,874.3,902.68,832.62
466.8333,466.8333,235,1.3333,863.51,863.51,409.746,470.6,381.9408,448.41,954.89,348.4941,375.7492,784.83,956.19,524.81,677.7142,254.4,845.84,826.54,205.03,882.32,915.15,839.65,930.91,874.65,902.96,832.87
467.0,467.0,235,1.5,863.94,863.94,409.7463,471.02,381.9412,448.66,955.46,348.4944,375.7494,785.1,956.94,525.58,677.76,254.74,846.28,826.98,205.28,882.72,915.58,839.92,931.34,875.06,903.44,833.14
467.1667,467.1667,235,1.6667,864.24,864.24,409.7465,471.36,381.9416,448.93,955.71,348.4948,375.7497,785.38,957.29,525.95,678.01,255.09,846.65,827.27,205.47,883.07,915.92,840.21,931.69,875.38,903.79,833.42
467.3333,467.3333,235,1.8333,864.56,864.56,409.7468,471.64,381.942,449.18,956.08,348.4952,375.7499,785.68,957.62,526.26,678.1644,255.38,846.94,827.62,205.7007,883.4,916.26,840.5,931.96,875.74,904.1,833.74
467.5,467.5,235,2.0,864.81,864.81,409.7471,471.93,381.9424,449.45,956.33,348.4955,375.7502,785.97,957.95,526.6,678.29,255.69,847.27,827.93,205.709,883.69,916.51,840.81,932.24,875.99,904.36,834.01
467.6667,467.6667,235,2.1667,865.06,865.06,409.7474,472.28,381.9428,449.7,956.72,348.4959,375.7505,786.22,958.38,527.0,678.54,256.0,847.52,828.32,205.7173,884.2,916.84,841.06,932.56,876.26,904.72,834.3
467.75,467.75,235,2.25,865.305,865.305,409.7475,472.45,381.9429,449.945,956.975,348.4961,375.7506,786.465,958.71,527.33,678.665,256.145,847.805,828.49,205.765,884.425,917.225,841.305,932.705,876.55,905.045,834.525
467.8333,467.8333,235,2.3333,865.43,865.43,409.7477,472.59,381.9431,450.07,957.16,348.4963,375.7507,786.61,958.85,527.47,678.79,256.39,847.97,828.65,205.89,884.55,917.35,841.43,932.89,876.69,905.19,834.65
468.0,468.0,235,2.5,865.68,865.68,409.748,472.92,381.9435,450.34,957.42,348.4967,375.751,786.88,959.2,527.8,678.8672,256.68,848.26,828.94,206.14,884.84,917.64,841.68,933.22,876.98,905.46,834.94
468.1667,468.1667,235,2.6667,865.97,865.97,409.7483,473.29,381.9439,450.63,957.89,348.497,375.7512,787.21,959.61,528.25,678.8772,257.06,848.75,829.31,206.39,885.37,918.15,841.97,933.65,877.35,905.87,835.25
468.25,468.25,235,2.75,866.095,866.095,409.7484,473.415,381.9441,450.755,958.015,348.4972,375.7514,787.455,959.735,528.395,678.935,257.275,848.875,829.435,206.515,885.495,918.275,842.175,933.775,877.475,906.035,835.47
468.3333,468.3333,235,2.8333,866.5,866.5,409.7485,473.6,381.9443,450.9,958.34,348.4974,375.7515,787.58,959.92,528.52,679.06,257.42,849.04,829.66,206.64,885.72,918.4,842.3,933.96,877.74,906.18,835.62
468.5,468.5,236,1.0,866.89,866.89,409.7488,474.11,381.9447,451.32,958.99,348.4978,375.7518,788.01,960.63,529.27,679.13,258.07,849.52,830.29,206.89,886.33,919.1,842.75,934.46,878.14,906.88,836.01
469.0,469.0,236,1.5,867.72,867.72,409.7497,474.96,381.9459,452.32,960.36,348.4989,375.7526,788.86,962.08,530.7,679.1744,258.96,850.68,831.42,207.64,887.2,920.28,843.8,935.58,879.38,907.9,836.8
469.1667,469.1667,236,1.6667,867.97,867.97,409.75,475.21,381.9463,452.57,960.61,348.4992,375.7528,789.17,962.33,530.95,679.1794,259.21,850.93,831.67,207.89,887.45,920.57,844.05,935.87,879.63,908.18,837.29
469.3333,469.3333,236,1.8333,868.22,868.22,409.7503,475.54,381.9467,452.82,960.86,348.4996,375.7531,789.46,962.58,531.2,679.3802,259.5,851.44,832.0,208.14,888.24,920.94,844.32,936.2,879.92,908.66,837.6
469.5,469.5,236,2.0,868.47,868.47,409.7505,475.89,381.9471,453.08,961.27,348.5,375.7533,789.71,962.95,531.55,679.3827,259.77,851.69,832.27,208.39,888.49,921.27,844.59,936.45,880.3,908.91,837.92
469.6667,469.6667,236,2.1667,868.72,868.72,409.7508,476.2,381.9474,453.34,961.52,348.74,375.7536,790.0,963.46,532.06,679.3851,260.06,852.04,832.7,208.64,888.74,921.52,844.94,936.8,880.56,909.26,838.64
469.8333,469.8333,236,2.3333,868.99,868.99,409.7511,476.49,381.9478,453.59,961.83,348.99,375.7539,790.25,963.85,532.45,679.3876,260.33,852.29,832.95,208.89,889.09,921.83,845.25,937.09,880.91,909.57,838.89
470.0,470.0,236,2.5,869.24,869.24,409.7514,476.8,381.9482,453.84,962.14,349.24,375.7541,790.5,964.1,532.7,679.3901,260.58,852.54,833.2,208.9487,889.52,922.42,845.5,937.36,881.16,909.82,839.14
470.1667,470.1667,236,2.6667,869.75,869.75,409.7517,477.09,381.9486,454.21,962.65,349.49,375.7544,790.95,964.55,533.15,679.3926,260.83,853.07,833.63,208.9596,889.77,922.77,845.83,937.75,881.53,910.27,839.39
470.3333,470.3333,236,2.8333,870.0,870.0,409.752,477.34,381.949,454.46,962.9,349.74,375.7546,791.34,964.9,533.48,679.395,261.28,853.34,833.88,209.2,890.06,923.1,846.08,938.0,881.78,910.52,839.64
470.5,470.5,237,1.0,870.33,870.33,409.7523,477.64,381.9494,454.71,963.24,349.99,375.7549,791.6,965.23,533.83,679.3975,261.57,853.63,834.14,209.45,890.33,923.59,846.37,938.32,882.11,910.81,839.91
470.6667,470.6667,237,1.1667,870.58,870.58,409.7525,478.0,381.9498,454.96,963.72,350.24,375.7552,792.04,965.7,534.3,679.4,261.82,853.98,834.52,209.7,890.72,923.86,846.64,938.7,882.5,911.18,840.16
470.8333,470.8333,237,1.3333,870.92,870.92,409.7528,478.27,381.9502,455.25,964.0,350.49,375.7554,792.29,965.98,534.59,679.65,262.21,854.25,834.89,209.95,890.97,924.29,846.93,938.95,882.77,911.45,840.57
471.0,471.0,237,1.5,871.22,871.22,409.7531,478.54,381.9506,455.5,964.38,350.74,375.7557,792.54,966.38,534.98,679.9,262.46,854.6,835.14,210.2,891.32,924.66,847.26,939.28,883.08,911.72,840.9
471.1667,471.1667,237,1.6667,871.53,871.53,409.7534,478.85,381.951,455.77,964.69,350.99,375.756,792.79,966.77,535.37,680.15,262.77,855.01,835.41,210.45,891.61,925.01,847.53,939.67,883.37,912.05,841.23
471.3333,471.3333,237,1.8333,871.84,871.84,409.7537,479.1,381.9514,456.08,965.1,351.24,375.7562,793.08,967.14,535.72,680.4,263.12,855.38,835.72,210.5167,891.88,925.52,847.84,939.96,883.72,912.4,841.54
471.5,471.5,237,2.0,872.11,872.11,409.754,479.43,381.9518,456.33,965.39,351.49,375.7565,793.33,967.47,536.05,680.65,263.37,855.67,835.97,210.55,892.13,925.79,848.09,940.25,883.97,912.65,841.79
471.6667,471.6667,237,2.1667,872.52,872.52,409.7543,479.88,381.9521,456.62,965.78,351.74,375.7567,793.76,967.88,536.46,680.9,263.88,855.98,836.38,210.8,892.78,926.18,848.44,940.58,884.4,913.06,842.18
471.8333,471.8333,237,2.3333,872.77,872.77,409.7545,480.13,381.9525,456.89,966.13,351.99,375.757,794.02,968.22,536.81,681.15,264.13,856.41,836.65,211.05,893.05,926.57,848.69,940.93,884.65,913.31,842.43
472.0,472.0,237,2.5,873.02,873.02,409.7548,480.4,381.9529,457.14,966.58,352.24,375.7573,794.28,968.58,537.16,681.4,264.38,856.74,837.0,211.1622,893.32,926.86,848.98,941.32,884.94,913.56,842.68
472.1667,472.1667,237,2.6667,873.33,873.33,409.7551,480.67,381.9533,457.39,966.99,352.49,375.7575,794.53,969.03,537.62,681.4931,264.65,857.03,837.33,211.1662,893.67,927.11,849.32,941.63,885.29,913.95,842.93
472.3333,472.3333,237,2.8333,873.66,873.66,409.7554,481.08,381.9537,457.66,967.42,352.62,375.7578,794.98,969.48,538.06,681.66,265.04,857.44,837.7,211.1702,894.14,927.82,849.62,942.02,885.6,914.36,843.46
472.5,472.5,238,1.0,873.98,873.98,409.7557,481.37,381.9541,458.01,967.85,352.699,375.758,795.27,969.91,538.45,681.91,265.4,857.83,838.0,211.1741,894.47,928.13,849.95,942.37,885.93,914.67,843.75
472.75,472.75,238,1.25,874.41,874.41,409.7561,481.885,381.9547,458.485,968.365,353.065,375.7584,795.67,970.505,539.085,682.285,265.845,858.365,838.445,211.185,894.945,928.705,850.405,942.885,886.405,915.225,844.245
473.0,473.0,238,1.5,874.88,874.88,409.7565,482.36,381.9553,458.92,968.88,353.2383,375.7588,796.18,971.16,539.74,682.56,266.4,858.88,838.96,211.36,895.5,929.28,850.88,943.46,886.98,915.94,844.8
473.25,473.25,238,1.75,875.315,875.315,409.757,482.895,381.9559,459.435,969.415,353.595,375.7592,796.695,971.815,540.435,682.6063,266.855,859.435,839.515,211.735,896.155,929.875,851.395,944.055,887.415,916.455,845.315
473.5,473.5,238,2.0,875.89,875.89,409.7574,483.43,381.9564,459.89,969.87,353.97,375.7596,797.09,972.53,541.09,682.6134,267.29,859.83,840.01,212.11,896.67,930.61,851.89,944.77,887.96,916.89,845.69
473.75,473.75,238,2.25,876.365,876.365,409.7578,483.985,381.957,460.405,970.585,354.345,375.7605,797.465,973.025,541.665,682.645,267.665,860.645,840.385,212.485,897.315,930.99,852.385,945.205,888.345,917.485,846.065
474.0,474.0,238,2.5,876.74,876.74,409.7583,484.48,381.9576,460.82,971.14,354.48,375.9015,798.16,973.9,542.46,682.9171,268.56,861.02,841.14,212.86,897.84,931.84,852.94,945.84,888.98,918.86,846.78
474.25,474.25,238,2.75,877.115,877.115,409.7587,484.975,381.9582,461.295,971.56,354.8375,375.9106,798.64,974.67,543.26,682.9304,269.095,861.595,841.705,213.235,898.395,932.55,853.495,946.445,889.55,919.235,847.155
474.5,474.5,239,1.0,877.85,877.85,409.7591,485.49,381.9588,461.75,972.13,355.21,375.9198,799.13,975.55,544.02,682.99,269.64,862.1,842.46,213.61,898.84,933.12,853.93,947.0,890.01,919.61,847.79
475.5,475.5,239,2.0,880.21,880.21,410.3408,487.77,382.6602,463.73,974.82,356.6809,377.49,801.47,978.21,546.75,683.05,271.85,864.86,845.13,215.11,901.11,935.82,856.03,949.42,892.35,922.05,851.11
476.5,476.5,240,1.0,882.51,882.51,410.3484,490.04,382.6706,465.41,976.84,356.7955,378.1403,803.23,980.08,548.65,683.1513,273.82,866.69,846.91,216.37,902.82,938.11,858.19,951.28,894.17,923.57,852.69
476.875,476.875,240,1.375,883.385,883.385,410.3513,490.7925,382.6745,466.2725,978.15,357.0125,378.1547,804.05,981.3125,549.8525,683.1564,274.9925,868.3,847.645,216.8925,903.7125,939.205,859.065,952.9525,894.7525,924.145,853.2525
477.0,477.0,240,1.5,883.6,883.6,410.3522,490.98,382.6758,466.46,978.36,357.14,378.1595,804.26,981.5,550.04,683.1582,275.18,868.6,847.84,217.08,903.96,939.48,859.26,953.14,894.94,924.38,853.44
477.25,477.25,240,1.75,884.315,884.315,410.3542,491.815,382.6784,467.075,978.995,357.1722,378.335,804.875,982.305,550.845,683.255,276.015,869.015,848.495,217.415,904.565,940.395,859.83,954.1,896.195,926.105,854.115
477.5,477.5,240,2.0,884.69,884.69,410.3561,492.19,382.8008,467.45,979.47,357.1818,378.51,805.23,982.67,551.21,683.3614,276.35,869.39,848.87,217.77,904.95,940.8,860.21,954.53,896.55,926.49,854.37
478.5,478.5,241,1.0,886.52,886.52,411.0604,494.3,383.5204,469.39,981.49,357.2001,378.99,807.08,984.81,553.35,683.39,278.75,871.57,850.87,218.85,907.0,943.09,862.05,956.5,898.59,928.31,856.45
479.0,479.0,241,1.5,887.66,887.66,411.07,495.42,383.53,470.36,982.38,357.2099,379.0894,808.3,986.1,554.64,683.4109,279.84,872.66,851.66,219.14,908.06,943.9,863.36,957.76,899.68,929.56,857.28
479.75,479.75,241,2.25,889.385,889.385,411.4002,496.965,383.8602,471.765,984.485,357.2407,379.2028,809.565,987.525,556.025,683.925,281.485,874.485,853.005,220.265,909.365,946.685,864.685,959.225,900.865,931.205,858.9412
480.0,480.0,241,2.5,889.76,889.76,411.403,497.5,383.863,472.22,984.86,357.2415,379.2065,809.94,988.08,556.6,684.18,281.92,874.86,853.48,220.64,909.74,947.06,865.2,959.74,901.46,931.58,859.26
480.25,480.25,241,2.75,890.195,890.195,411.4058,497.94,383.8658,472.68,985.495,357.2422,379.2101,810.455,988.6,557.145,684.1901,282.445,875.235,853.935,220.915,910.175,947.435,865.68,960.215,901.925,931.97,859.635
480.5,480.5,242,1.0,890.75,890.75,411.4086,498.39,383.8686,473.14,985.97,357.243,379.2138,810.93,989.11,557.61,684.21,282.94,875.67,854.36,220.9408,910.56,947.81,866.12,960.71,902.43,932.44,860.04
480.75,480.75,242,1.25,891.365,891.365,411.4114,499.005,383.8714,473.77,986.645,357.2438,379.2175,811.385,989.81,558.325,684.3814,283.645,876.305,854.965,221.085,911.225,948.365,866.725,961.305,902.905,933.145,860.495
481.0,481.0,242,1.5,891.84,891.84,411.4142,499.54,383.8742,474.24,987.1,357.2446,379.34,811.8,990.48,559.0,684.44,284.14,876.76,855.5,221.3,911.68,948.92,867.32,961.9,903.42,933.52,860.9
481.25,481.25,242,1.75,892.135,892.135,411.417,499.875,383.877,474.575,987.475,357.2454,379.715,812.155,990.89,559.395,684.4588,284.635,877.135,855.875,221.3241,912.055,949.295,867.595,962.275,903.795,933.995,861.275
482.0,482.0,242,2.5,893.5,893.5,411.4807,501.16,384.58,475.78,989.5,357.2477,379.8601,813.38,992.24,560.74,685.12,286.18,878.94,856.96,221.337,913.28,951.04,868.94,963.54,904.76,935.9,863.52
482.1667,482.1667,242,2.6667,893.92,893.92,411.481,501.6,384.5805,476.27,989.75,357.2482,379.8614,813.71,992.89,561.42,685.37,286.54,879.19,857.42,221.3399,913.65,951.29,869.39,964.01,905.23,936.15,863.77
482.3333,482.3333,242,2.8333,894.28,894.28,411.4812,502.08,384.5809,476.7,990.0,357.2487,379.8628,814.18,993.5,562.02,685.522,287.0,879.44,857.96,221.3613,914.22,951.66,869.94,964.56,905.78,936.4,864.02
482.5,482.5,243,1.0,895.49,895.49,411.4815,502.59,384.5814,477.43,991.05,357.2493,379.8641,815.18,994.35,562.83,685.527,287.57,880.11,858.72,221.3627,914.96,952.57,870.49,965.61,906.34,936.98,864.27
483.0,483.0,243,1.5,896.34,896.34,411.4823,504.1,384.5827,478.5,992.74,357.2508,379.868,816.52,995.72,564.2,685.64,289.38,881.74,860.0,221.3671,916.14,953.86,871.7,966.82,907.54,938.66,865.32
484.0,484.0,243,2.5,898.58,898.58,411.4839,506.48,384.5853,480.32,994.96,357.2539,379.876,818.24,997.94,566.42,685.72,291.6,883.68,862.2,221.3758,918.28,956.48,874.32,968.96,909.98,940.56,867.42
484.25,484.25,243,2.75,898.955,898.955,411.4843,507.035,384.586,480.695,995.76,357.2547,379.878,818.635,998.745,567.225,686.095,292.22,884.355,862.575,221.378,919.14,957.02,875.255,969.485,910.635,941.235,867.795
484.5,484.5,244,1.0,899.54,899.54,411.4847,507.64,384.5867,481.65,996.22,357.2555,379.8799,819.41,999.16,567.65,686.47,292.75,884.99,863.22,221.41,919.8,958.0,875.79,969.97,911.28,941.7,868.18
485.5,485.5,244,2.0,901.41,901.41,411.4863,510.01,384.5893,483.46,998.61,357.2586,380.4608,821.21,1001.43,569.91,687.81,295.02,886.93,865.1,222.59,921.86,960.6,877.72,972.12,913.23,943.53,870.09
485.75,485.75,244,2.25,902.005,902.005,411.4867,510.505,384.59,484.145,999.065,357.2594,380.4704,821.835,1002.045,570.525,688.185,295.425,887.305,865.685,222.845,922.305,961.225,878.365,972.685,913.785,944.225,870.505
486.0,486.0,244,2.5,902.38,902.38,411.4871,510.88,384.5907,484.58,999.44,357.34,380.48,822.24,1002.48,570.96,688.56,295.82,887.68,866.18,223.04,922.68,961.6,878.74,973.06,914.2,944.6,870.88
486.25,486.25,244,2.75,902.905,902.905,411.4875,511.46,384.5913,485.105,999.995,357.3605,380.4827,822.645,1003.14,571.605,688.795,296.435,888.085,866.63,223.415,923.11,962.25,879.335,973.53,914.72,945.105,871.42
486.5,486.5,245,1.0,903.33,903.33,411.488,512.03,384.592,485.62,1000.72,357.373,380.4853,823.24,1004.07,572.37,689.17,297.09,888.47,867.21,223.79,923.93,963.09,879.87,974.06,915.76,945.69,873.29
487.75,487.75,245,2.25,906.045,906.045,411.49,514.825,384.5953,487.565,1003.725,357.4118,380.4986,825.845,1006.745,575.205,690.325,299.905,890.345,869.865,225.665,926.745,965.945,882.665,976.645,917.985,948.265,875.165
488.0,488.0,245,2.5,906.42,906.42,411.4904,515.22,384.596,487.94,1004.1,357.4145,380.6215,826.24,1007.36,575.82,690.7,300.28,890.72,870.26,226.04,927.12,966.34,883.04,977.02,918.36,948.66,875.54
488.25,488.25,245,2.75,907.055,907.055,411.4908,516.19,384.5966,489.815,1004.475,357.4172,380.6306,827.035,1008.355,576.775,691.075,301.37,891.835,871.07,226.415,928.015,967.435,883.795,977.815,919.415,949.535,875.915
