qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,D Horn 1,D Horn 2,Bb (basso) Horn 3,Bb (basso) Horn 4,D Trumpet 1,D Trumpet 2,"D, A Timpani",Violin 1,Violin 2,Viola,Violoncello,Contrabass
675.0,408.4091,338,2.0,A5,A5,A4,r,A4,A3,A2,r,D4,D3,r,r,D5,D4,D3,G4,E4,G3,E4,D2
675.5,408.6591,338,2.5,G5,G5,E5,r,G4,G3,G3,G2,D4,D3,r,r,D5,D4,D3,G4,E4,G3,E4,D2
676.0,408.9091,339,1.0,G5,r,E5,r,G4,G3,G3,E3,E4,A3,r,r,E5,A4,A2,G4,E4,G3,C#3,C#2
676.5,409.1591,339,1.5,G5,r,E5,r,r,r,r,r,E4,A3,r,r,r,r,r,E4,C#4,G3,A3,A2
676.75,409.2841,339,1.75,G5,r,E5,r,r,r,r,r,E4,A3,r,r,r,r,r,E4,C#4,G3,A3,A2
677.0,409.4091,339,2.0,G5,r,E5,r,r,r,r,r,E4,A3,r,r,r,r,r,E4,C#4,G3,A3,A2
677.5,409.6591,339,2.5,A5,r,F#5,r,r,r,r,r,E4,A3,r,r,r,r,r,r,r,r,r,r
677.75,409.7841,339,2.75,B5,r,G5,r,r,r,r,r,E4,A3,r,r,r,r,r,r,r,r,r,r
678.0,409.9091,340,1.0,B5,r,G5,r,r,r,r,r,E4,A3,r,r,r,r,r,r,r,r,r,r
678.5,410.1591,340,1.5,A5,r,F#5,r,r,r,r,r,E4,A3,r,r,A4,A3,A2,r,r,r,r,r
678.75,410.2841,340,1.75,G5,r,E5,r,r,r,r,r,E4,A3,r,r,A4,A3,A2,r,r,r,r,r
679.0,410.4091,340,2.0,G6,r,G5,r,r,r,E4,r,E4,A3,r,r,A4,A3,A2,r,r,r,r,r
679.5,410.6591,340,2.5,F#6,r,F#5,r,r,r,D4,r,E4,A3,r,r,r,r,r,r,r,r,r,r
679.75,410.7841,340,2.75,E6,r,E5,r,r,r,C#4,r,E4,A3,r,r,r,r,r,r,r,r,r,r
680.0,410.9091,341,1.0,E6,r,E5,r,r,r,G4,r,F#4,D4,r,r,r,r,r,r,r,r,r,r
680.5,411.1591,341,1.5,D6,r,D5,r,r,r,F#4,r,F#4,D4,r,r,r,r,r,F#4,D4,D3,A2,A1
680.75,411.2841,341,1.75,D6,r,D5,r,r,r,F#4,r,F#4,D4,r,r,r,r,r,F#4,D4,D3,A2,A1
681.0,411.4091,341,2.0,r,r,r,r,r,r,r,r,F#4,D4,r,r,r,r,r,F#4,D4,D3,A2,A1
681.5,411.6591,341,2.5,r,r,r,r,r,r,r,r,G4,E4,r,r,r,r,r,r,r,r,r,r
681.75,411.7841,341,2.75,r,r,r,r,r,r,r,r,A4,F#4,r,r,r,r,r,r,r,r,r,r
682.0,411.9091,342,1.0,A5,r,A4,r,r,r,r,r,A4,F#4,r,r,r,r,r,r,r,r,r,r
682.5,412.1591,342,1.5,B5,r,B4,r,r,r,r,r,G4,E4,r,r,A4,A3,A2,r,r,r,r,r
682.75,412.2841,342,1.75,C#6,r,C#5,r,r,r,r,r,F#4,D4,r,r,A4,A3,A2,r,r,r,r,r
683.0,412.4091,342,2.0,D6,r,D5,r,r,r,r,r,F#4,D4,r,r,A4,A3,A2,r,r,r,r,r
683.5,412.6591,342,2.5,E6,r,E5,r,r,r,r,r,E4,A3,r,r,r,r,r,r,r,r,r,r
683.75,412.7841,342,2.75,F#6,r,F#5,r,r,r,r,r,D4,F#3,r,r,r,r,r,r,r,r,r,r
684.0,412.9091,343,1.0,F#6,r,F#5,r,r,r,r,r,F#4,D4,r,r,r,r,r,r,r,r,r,r
684.5,413.1591,343,1.5,G6,r,G5,r,r,r,E4,r,E4,A3,r,r,r,r,r,G4,E4,A3,A3,A2
684.75,413.2841,343,1.75,G6,r,G5,r,r,r,E4,r,E4,A3,r,r,r,r,r,G4,E4,A3,A3,A2
685.0,413.4091,343,2.0,r,r,G5,r,r,r,E4,r,E4,A3,r,r,r,r,r,G4,E4,A3,A3,A2
685.5,413.6591,343,2.5,r,r,A5,r,r,r,F#4,r,E4,A3,r,r,r,r,r,r,r,r,r,r
685.75,413.7841,343,2.75,r,r,B5,r,r,r,G4,r,E4,A3,r,r,r,r,r,r,r,r,r,r
686.0,413.9091,344,1.0,r,r,B5,r,r,r,G4,r,E4,A3,r,r,r,r,r,r,r,r,r,r
686.5,414.1591,344,1.5,r,r,A5,r,r,r,F#4,r,E4,A3,r,r,A4,A3,A2,r,r,r,r,r
686.75,414.2841,344,1.75,r,r,G5,r,r,r,E4,r,E4,A3,r,r,A4,A3,A2,r,r,r,r,r
687.0,414.4091,344,2.0,r,r,G5,r,r,r,E4,r,E4,A3,r,r,A4,A3,A2,r,r,r,r,r
687.5,414.6591,344,2.5,r,r,F#5,r,r,r,F#4,r,A3,A2,r,r,A4,A3,A2,C#4,C#4,C#3,C#3,C#2
687.75,414.7841,344,2.75,r,r,E5,r,r,r,G4,r,A3,A2,r,r,A4,A3,A2,C#4,C#4,C#3,C#3,C#2
688.0,414.9091,345,1.0,r,r,F#5,r,r,r,F#4,r,A3,A2,r,r,D4,D4,D3,C#4,C#4,C#3,C#3,C#2
688.25,415.0341,345,1.25,r,r,F#5,r,r,r,F#4,r,A3,A2,r,r,D4,D4,D3,D4,D4,D3,D3,D2
688.5,415.1591,345,1.5,r,r,F#5,r,r,r,F#3,r,A3,A2,r,r,r,r,r,F4,F4,F3,F3,F2
688.75,415.2841,345,1.75,r,r,F#5,r,r,r,F#3,r,A3,A2,r,r,r,r,r,F#4,F#4,F#3,F#3,F#2
689.0,415.4091,345,2.0,r,r,F#5,r,r,r,F#3,r,A3,A2,r,r,r,r,r,A4,A4,A3,A3,A2
689.5,415.6591,345,2.5,r,r,B5,r,r,r,B3,r,A3,A2,r,r,r,r,r,r,r,r,r,r
690.0,415.9091,346,1.0,A5,r,A5,r,r,r,A3,r,A3,A2,r,r,r,r,r,F4,F4,F3,F3,F2
690.25,416.0341,346,1.25,A5,r,A5,r,r,r,A3,r,A3,A2,r,r,r,r,r,F#4,F#4,F#3,F#3,F#2
690.5,416.1591,346,1.5,A5,r,A4,r,r,r,A3,r,A3,A2,r,r,r,r,r,A4,A4,A3,A3,A2
690.75,416.2841,346,1.75,A5,r,A4,r,r,r,A3,r,A3,A2,r,r,r,r,r,C#5,C#5,C#4,C#4,C#3
691.0,416.4091,346,2.0,A5,r,A4,r,r,r,A3,r,A3,A2,r,r,r,r,r,D5,D5,D4,D4,D3
691.5,416.6591,346,2.5,D6,r,D5,r,r,r,D4,r,A3,A2,r,r,r,r,r,r,r,r,r,r
692.0,416.9091,347,1.0,C#6,r,C#5,r,r,r,C#4,r,A3,A2,r,r,r,r,r,E4,E4,E3,E3,E2
692.25,417.0341,347,1.25,C#6,r,C#5,r,r,r,C#4,r,A3,A2,r,r,r,r,r,G4,G4,G3,G3,G2
692.5,417.1591,347,1.5,C#6,r,C#5,r,r,r,C#4,r,A3,A2,r,r,r,r,r,A4,A4,A3,A3,A2
692.75,417.2841,347,1.75,C#6,r,C#5,r,r,r,C#4,r,A3,A2,r,r,r,r,r,C#5,C#5,C#4,C#4,C#3
693.0,417.4091,347,2.0,r,r,C#5,r,r,r,C#4,r,A3,A2,r,r,r,r,r,E5,E5,E4,E4,E3
693.5,417.6591,347,2.5,r,r,G5,r,r,r,G4,r,A3,A2,r,r,r,r,r,r,r,r,r,r
694.0,417.9091,348,1.0,r,r,E5,r,r,r,E3,r,A3,A2,r,r,r,r,r,G3,G3,G3,G2,G1
694.25,418.0341,348,1.25,r,r,E5,r,r,r,E3,r,A3,A2,r,r,r,r,r,C#4,C#4,C#3,C#3,C#2
694.5,418.1591,348,1.5,r,r,E5,r,r,r,E3,r,A3,A2,r,r,r,r,r,E4,E4,E3,E3,E2
694.75,418.2841,348,1.75,r,r,E5,r,r,r,E3,r,A3,A2,r,r,r,r,r,F#4,F#4,F#3,F#3,F#2
695.0,418.4091,348,2.0,r,r,E5,r,r,r,E3,r,A3,A2,r,r,r,r,r,G4,G4,G3,G3,G2
695.5,418.6591,348,2.5,r,r,B5,r,r,r,B3,r,A3,A2,r,r,r,r,r,r,r,r,r,r
696.0,418.9091,349,1.0,r,r,A5,r,r,r,A3,r,A3,A2,r,r,r,r,r,r,r,r,D3,D2
696.25,419.0341,349,1.25,r,r,A5,r,r,r,A3,r,A3,A2,r,r,r,r,r,r,r,r,F#3,F#2
696.5,419.1591,349,1.5,r,r,A5,r,r,r,A3,r,A3,A2,r,r,D5,D4,D3,F#4,r,F#3,G#3,G#2
696.75,419.2841,349,1.75,r,r,A5,r,r,r,A3,r,A3,A2,r,r,D5,D4,D3,F#4,r,F#3,A3,A2
697.0,419.4091,349,2.0,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,r,F#4,F#4,F#3,A3,A2
697.5,419.6591,349,2.5,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,r,B4,r,B3,r,r
697.75,419.7841,349,2.75,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,r,A4,r,A3,r,r
698.0,419.9091,350,1.0,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,r,r,r,r,F#3,F#2
698.25,420.0341,350,1.25,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,r,r,r,r,A3,A2
698.5,420.1591,350,1.5,r,r,r,r,r,r,r,r,A3,A2,r,r,D5,D4,D3,A4,r,A3,C#4,C#3
698.75,420.2841,350,1.75,r,r,r,r,r,r,r,r,A3,A2,r,r,D5,D4,D3,A4,r,A3,D4,D3
699.0,420.4091,350,2.0,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,r,A4,F#4,A3,D4,D3
699.5,420.6591,350,2.5,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,r,E5,r,E4,r,r
699.75,420.7841,350,2.75,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,r,D5,r,D4,r,r
700.0,420.9091,351,1.0,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,r,D4,r,D3,r,r
700.25,421.0341,351,1.25,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,r,F4,r,F3,r,r
700.5,421.1591,351,1.5,r,r,r,r,F4,r,F3,r,A3,A2,r,r,D5,D4,D3,G#4,r,G#3,r,r
700.75,421.2841,351,1.75,r,r,r,r,F4,r,F3,r,A3,A2,r,r,D5,D4,D3,A4,r,A3,r,r
701.0,421.4091,351,2.0,r,r,r,r,F4,r,F3,r,A3,A2,r,r,r,r,r,A4,F4,A3,D3,D2
701.25,421.5341,351,2.25,r,r,r,r,F4,r,F3,r,A3,A2,r,r,r,r,r,A4,F4,A3,F3,F2
701.5,421.6591,351,2.5,r,r,r,r,B-4,r,B-3,r,A3,A2,r,r,r,r,r,r,G#4,r,G#3,G#2
701.75,421.7841,351,2.75,r,r,r,r,A4,r,A3,r,A3,A2,r,r,r,r,r,r,A4,r,A3,A2
702.0,421.9091,352,1.0,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,r,F4,A4,F3,A3,A2
702.25,422.0341,352,1.25,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,r,A4,A4,A3,A3,A2
702.5,422.1591,352,1.5,A5,r,A4,r,r,r,r,r,A3,A2,r,r,D5,D4,D3,C#5,r,C#4,r,r
702.75,422.2841,352,1.75,A5,r,A4,r,r,r,r,r,A3,A2,r,r,D5,D4,D3,D5,r,D4,r,r
703.0,422.4091,352,2.0,A5,r,A4,r,r,r,r,r,A3,A2,r,r,r,r,r,D5,F4,D4,F3,F2
703.25,422.5341,352,2.25,A5,r,A4,r,r,r,r,r,A3,A2,r,r,r,r,r,D5,A4,D4,A3,A2
703.5,422.6591,352,2.5,E6,r,E5,r,r,r,r,r,A3,A2,r,r,r,r,r,r,C#5,r,C#4,C#3
703.75,422.7841,352,2.75,D6,r,D5,r,r,r,r,r,A3,A2,r,r,r,r,r,r,D5,r,D4,D3
704.0,422.9091,353,1.0,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,r,G4,E5,G3,E3,E2
704.25,423.0341,353,1.25,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,r,C#5,E5,C#4,E3,E2
704.5,423.1591,353,1.5,r,r,r,r,C#5,r,C#4,r,A3,A2,r,r,A4,A3,A2,E5,r,E4,r,r
704.75,423.2841,353,1.75,r,r,r,r,C#5,r,C#4,r,A3,A2,r,r,A4,A3,A2,F5,r,F4,r,r
705.0,423.4091,353,2.0,r,r,r,r,C#5,r,C#4,r,A3,A2,r,r,r,r,r,G5,E4,G4,E3,E2
705.25,423.5341,353,2.25,r,r,r,r,C#5,r,C#4,r,A3,A2,r,r,r,r,r,G5,G4,G4,G3,G2
705.5,423.6591,353,2.5,r,r,r,r,F5,r,F4,r,A3,A2,r,r,r,r,r,r,A4,r,A3,A2
705.75,423.7841,353,2.75,r,r,r,r,E5,r,E4,r,A3,A2,r,r,r,r,r,r,C#5,r,C#4,C#3
706.0,423.9091,354,1.0,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,r,G3,E4,G3,E4,E3
706.25,424.0341,354,1.25,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,r,C#4,E4,C#3,E4,E3
706.5,424.1591,354,1.5,r,r,E5,r,E4,r,r,r,A3,A2,r,r,A4,A3,A2,E4,r,E3,r,r
706.75,424.2841,354,1.75,r,r,E5,r,E4,r,r,r,A3,A2,r,r,A4,A3,A2,G4,r,G3,r,r
707.0,424.4091,354,2.0,r,r,E5,r,E4,r,r,r,A3,A2,r,r,r,r,r,G4,G3,G3,G2,G1
707.25,424.5341,354,2.25,r,r,E5,r,E4,r,r,r,A3,A2,r,r,r,r,r,E4,C#4,C#4,C#3,C#2
707.5,424.6591,354,2.5,r,r,B-5,C#5,B-4,r,G4,r,A3,A2,r,r,r,r,r,E4,C#4,E4,E3,E2
707.75,424.7841,354,2.75,r,r,A5,C#5,A4,r,G4,r,A3,A2,r,r,r,r,r,E4,C#4,G3,G3,G2
708.0,424.9091,355,1.0,r,r,A5,D5,A4,r,F4,r,A3,A2,r,r,r,r,r,A4,D4,F3,F3,F2
708.25,425.0341,355,1.25,r,r,A5,D5,A4,r,F4,r,A3,A2,r,r,r,r,r,A4,D4,A4,F3,F2
708.5,425.1591,355,1.5,r,r,A5,C#5,A4,r,F4,r,r,r,r,r,r,r,r,r,r,C#5,r,r
708.75,425.2841,355,1.75,r,r,A5,C#5,A4,r,F4,r,r,r,r,r,r,r,r,r,r,A4,r,r
709.0,425.4091,355,2.0,r,r,A5,D5,A4,r,F4,r,r,r,r,r,r,r,r,r,r,D5,r,r
709.25,425.5341,355,2.25,r,r,A5,D5,A4,r,F4,r,r,r,r,r,r,r,r,r,A4,D5,r,r
709.5,425.6591,355,2.5,D6,r,A5,D5,A4,r,F4,r,r,r,r,r,r,r,r,r,D5,r,r,r
709.75,425.7841,355,2.75,D6,r,A5,D5,A4,r,F4,r,r,r,r,r,r,r,r,r,A4,r,r,r
710.0,425.9091,356,1.0,E-6,r,A5,E-5,A4,r,F#4,r,r,r,r,r,r,r,r,r,E-5,r,r,r
710.25,426.0341,356,1.25,E-6,r,A5,E-5,A4,r,F#4,r,r,r,r,r,r,r,r,A4,r,r,r,r
710.5,426.1591,356,1.5,E6,r,A5,E5,A4,r,G4,r,r,r,r,r,r,r,r,E5,r,r,r,r
710.75,426.2841,356,1.75,E6,r,A5,E5,A4,r,G4,r,r,r,r,r,r,r,r,A4,r,r,r,r
710.875,426.3466,356,1.875,E6,r,G5,E5,A4,r,G4,r,r,r,r,r,r,r,r,A4,r,r,r,r
711.0,426.4091,356,2.0,E6,r,G5,E5,A4,r,C#4,r,r,r,r,r,r,r,r,E5,r,r,r,r
711.5,426.6591,356,2.5,E6,r,G5,E5,A4,r,C#4,r,r,r,r,r,r,r,r,r,r,r,r,r
712.0,426.9091,357,1.0,F6,r,r,r,F5,r,D4,D3,r,r,r,r,r,r,r,r,r,r,r,r
712.25,427.0341,357,1.25,F6,r,r,r,F5,r,D4,D3,r,r,r,r,r,r,r,r,r,B-3,r,r
712.5,427.1591,357,1.5,F6,r,r,E5,F5,E4,D4,D3,E4,r,r,r,r,r,r,r,r,E4,r,r
712.75,427.2841,357,1.75,F6,r,r,E5,F5,E4,D4,D3,E4,r,r,r,r,r,r,r,r,B-3,r,r
713.0,427.4091,357,2.0,F6,r,r,F5,F5,F4,D4,D3,F4,r,r,F3,r,r,r,r,r,F4,r,r
713.25,427.5341,357,2.25,F6,r,r,F5,F5,F4,D4,D3,F4,r,r,F3,r,r,r,r,F4,F4,r,r
713.5,427.6591,357,2.5,F6,r,B-5,F5,F5,B-4,D4,D3,F4,r,r,F3,r,r,r,r,B-4,r,r,r
713.75,427.7841,357,2.75,F6,r,B-5,F5,F5,B-4,D4,D3,F4,r,r,F3,r,r,r,r,F4,r,r,r
714.0,427.9091,358,1.0,F6,r,B5,F5,F5,B4,D4,D3,F4,r,r,F3,r,r,r,r,B4,r,r,r
714.25,428.0341,358,1.25,F6,r,B5,F5,F5,B4,D4,D3,F4,r,r,F3,r,r,r,F4,r,r,r,r
714.5,428.1591,358,1.5,F6,r,C6,r,F5,C5,A3,A2,F4,r,r,F3,r,r,r,C5,r,r,r,r
714.75,428.2841,358,1.75,F6,r,C6,r,F5,C5,A3,A2,F4,r,r,F3,r,r,r,F4,r,r,r,r
714.875,428.3466,358,1.875,E-6,r,C6,r,E-5,C5,A3,A2,F4,r,r,F3,r,r,r,F4,r,r,r,r
715.0,428.4091,358,2.0,E-6,r,C6,r,E-5,C5,A3,A2,F4,r,r,F3,r,r,r,C5,r,r,r,r
715.5,428.6591,358,2.5,E-6,r,C6,r,E-5,C5,A3,A2,F4,r,r,F3,r,r,r,r,r,r,r,r
716.0,428.9091,359,1.0,D6,r,D5,r,r,r,B-2,B-1,D4,r,r,D3,D5,D4,D3,D6,D5,r,r,B-1
716.25,429.0341,359,1.25,D6,r,D5,r,r,r,B-2,B-1,D4,r,r,D3,D5,D4,D3,D6,D5,D3,D3,B-1
716.5,429.1591,359,1.5,D6,r,D5,r,r,r,B-2,B-1,D4,r,r,D3,D5,D4,D3,D6,D5,E3,E3,B-1
716.75,429.2841,359,1.75,D6,r,D5,r,r,r,B-2,B-1,D4,r,r,D3,D5,D4,D3,D6,D5,F#3,F#3,B-1
717.0,429.4091,359,2.0,D6,r,D5,r,r,r,B-2,B-1,D4,r,r,D3,r,r,r,D6,D5,G3,G3,B-1
717.25,429.5341,359,2.25,D6,r,D5,r,r,r,B-2,B-1,D4,r,r,D3,r,r,r,D6,D5,A3,A3,B-1
717.5,429.6591,359,2.5,D6,r,D5,r,r,r,B-2,B-1,D4,r,r,D3,r,r,r,C#6,C#5,B-3,B-3,B-1
717.75,429.7841,359,2.75,D6,r,D5,r,r,r,B-2,B-1,D4,r,r,D3,r,r,r,C#6,C#5,C4,C4,B-1
718.0,429.9091,360,1.0,D6,r,D5,r,D5,D4,A3,A2,D4,r,r,D3,D5,D4,D3,C6,C5,D4,D4,A2
718.25,430.0341,360,1.25,D6,r,D5,r,D5,D4,G3,G2,D4,r,r,D3,D5,D4,D3,B-5,B-4,E4,E4,G2
718.5,430.1591,360,1.5,D6,r,D5,r,D5,D4,F#3,F#2,D4,r,r,D3,D5,D4,D3,A5,A4,F#4,F#4,F#2
718.75,430.2841,360,1.75,D6,r,D5,r,D5,D4,E-3,E-2,D4,r,r,D3,D5,D4,D3,G5,G4,G4,G4,E-2
719.0,430.4091,360,2.0,D6,r,D5,r,D5,D4,D3,D2,D4,r,r,D3,D5,D4,D3,F#5,F#4,A4,A4,D2
719.25,430.5341,360,2.25,F#5,D5,F#4,F#4,F#4,D4,F#3,C3,D4,r,r,D3,D5,D4,D3,E-5,E-4,A3,A3,C2
719.5,430.6591,360,2.5,G5,D5,G4,G4,G4,D4,G3,B-2,D4,r,r,D3,D5,D4,D3,D5,D4,B-3,B-3,B-1
719.75,430.7841,360,2.75,A5,A5,A4,A4,A4,C4,A3,A2,D4,r,r,D3,D5,D4,D3,C5,C4,C4,C4,A1
720.0,430.9091,361,1.0,B-5,B-5,B-4,B-4,B-4,B-3,B-3,B-3,D4,D4,D4,D3,D5,D4,D3,B-4,B-3,G3,G3,G2
720.25,431.0341,361,1.25,C6,C6,C5,C5,C5,C4,C4,C4,G4,D4,D4,D3,D5,D4,D3,A4,A3,F3,F3,F2
720.5,431.1591,361,1.5,D6,D6,D5,D5,D5,D4,D4,D4,G4,D4,D4,D3,D5,D4,D3,G4,G3,E3,E3,E2
720.75,431.2841,361,1.75,E6,E6,E5,E5,E5,E4,E4,E4,G4,D4,D4,D3,D5,D4,D3,F4,F4,D3,D3,D2
721.0,431.4091,361,2.0,F6,F6,F5,F5,F5,F4,F4,F4,G4,D4,D4,D3,D5,D4,D3,E4,E4,C3,C3,C2
721.25,431.5341,361,2.25,G6,D6,G5,G5,G5,G4,G4,D4,G4,D4,D4,D3,D5,D4,D3,D4,D4,B-3,B-2,B-1
721.5,431.6591,361,2.5,G6,C6,A5,G5,A5,A4,G4,C4,G4,D4,D4,D3,D5,D4,D3,C4,C4,A3,A2,A1
721.75,431.7841,361,2.75,G6,B-5,B-5,G5,B-5,B-4,G4,B-3,G4,D4,D4,D3,D5,D4,D3,B-3,B-3,G3,G2,G1
722.0,431.9091,362,1.0,F6,D6,A5,F5,F5,D5,F4,A3,F4,D4,D4,D3,A4,A3,A2,A3,A3,F3,F2,F1
722.25,432.0341,362,1.25,F6,D6,A5,F5,F5,D5,F4,A3,F4,D4,D4,D3,A4,A3,A2,A3,A3,A3,F2,F1
722.5,432.1591,362,1.5,F6,D6,D6,F5,F5,D5,F4,D4,F4,D4,D4,D3,A4,A3,A2,F5,F5,D4,r,r
722.75,432.2841,362,1.75,F6,D6,D6,F5,F5,D5,F4,D4,F4,D4,D4,D3,A4,A3,A2,F5,F5,F4,r,r
723.0,432.4091,362,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#4,A3,A2
723.25,432.5341,362,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,A3,A2
723.5,432.6591,362,2.5,A6,A5,C#6,C#5,A5,C#5,C#4,A3,E4,A3,r,r,A4,A3,A2,A5,A5,G4,r,r
723.75,432.7841,362,2.75,A6,A5,C#6,C#5,A5,C#5,C#4,A3,E4,A3,r,r,A4,A3,A2,A5,A5,C#5,r,r
724.0,432.9091,363,1.0,r,r,r,r,r,r,r,r,D4,D3,r,r,r,r,r,D6,G3,G3,G2,B-1
724.25,433.0341,363,1.25,r,r,r,r,r,r,r,r,D4,D3,r,r,r,r,r,D6,A3,A3,A2,B-1
724.5,433.1591,363,1.5,r,r,r,r,r,r,r,r,D4,D3,r,r,D5,D4,D3,D6,B-3,B-3,B-2,B-1
724.75,433.2841,363,1.75,r,r,r,r,r,r,r,r,D4,D3,r,r,D5,D4,D3,D6,C4,C4,C3,B-1
725.0,433.4091,363,2.0,r,r,r,r,r,r,r,r,D4,D3,r,r,r,r,r,D6,D4,D4,D3,B-1
725.25,433.5341,363,2.25,r,r,r,r,r,r,r,r,D4,D3,r,r,r,r,r,D6,E4,E4,E3,B-1
725.5,433.6591,363,2.5,r,r,r,r,r,r,r,r,D4,D3,r,r,D5,D4,D3,C#6,F#4,F#4,F#3,B-1
725.75,433.7841,363,2.75,r,r,r,r,r,r,r,r,D4,D3,r,r,D5,D4,D3,C#6,G4,G4,G3,B-1
726.0,433.9091,364,1.0,r,r,r,r,r,r,r,r,D4,D3,r,r,r,r,r,C6,A4,A4,A3,A2
726.25,434.0341,364,1.25,r,r,r,r,r,r,r,r,D4,D3,r,r,r,r,r,B-5,B-4,B-4,B-3,G2
726.5,434.1591,364,1.5,r,r,r,r,r,r,r,r,D4,D3,r,r,D5,D4,D3,A5,C5,C5,C4,F#2
726.75,434.2841,364,1.75,r,r,r,r,r,r,r,r,D4,D3,r,r,D5,D4,D3,G5,G4,E-3,C4,E-2
727.0,434.4091,364,2.0,r,r,r,r,r,r,r,r,D4,D3,r,r,r,r,r,F#5,F#4,D3,D4,D2
727.25,434.5341,364,2.25,r,r,r,r,F#5,F#4,C4,C3,D4,D3,r,r,r,r,r,E-5,E-4,C3,D4,C2
727.5,434.6591,364,2.5,r,r,r,r,G5,G4,B-3,B-2,D4,D3,r,r,D5,D4,D3,D5,D4,B-3,E4,B-1
727.75,434.7841,364,2.75,r,r,r,r,A5,A4,A3,A2,D4,D3,r,r,D5,D4,D3,C5,C4,A3,F#4,A1
728.0,434.9091,365,1.0,r,r,r,r,B-5,B-4,G3,G2,G4,G4,B-3,B-2,r,r,r,B-4,B-3,G3,G4,G1
728.25,435.0341,365,1.25,r,r,r,r,B-5,B-4,G3,G2,G4,G4,B-3,B-2,r,r,r,B-4,B-3,G3,B-2,G1
728.5,435.1591,365,1.5,r,r,r,r,B-5,B-4,G3,G2,r,r,B-3,B-2,r,r,r,r,C4,r,C3,r
728.75,435.2841,365,1.75,r,r,r,r,B-5,B-4,G3,G2,r,r,B-3,B-2,r,r,r,r,D4,r,D3,r
729.0,435.4091,365,2.0,r,r,r,r,B-5,B-4,G3,G2,r,r,B-3,B-2,r,r,r,r,E-4,r,E-3,r
729.25,435.5341,365,2.25,r,r,r,r,B-5,B-4,G3,G2,r,r,B-3,B-2,r,r,r,r,F4,r,F3,r
729.5,435.6591,365,2.5,r,r,r,r,A5,A4,G3,G2,r,r,B-3,B-2,r,r,r,r,G4,r,G3,r
729.75,435.7841,365,2.75,r,r,r,r,A5,A4,G3,G2,r,r,B-3,B-2,r,r,r,r,A4,r,A3,r
730.0,435.9091,366,1.0,r,r,r,r,G#5,G#4,F4,F3,r,r,B-3,B-2,r,r,r,r,B-4,r,B-3,r
730.25,436.0341,366,1.25,r,r,r,r,G5,G4,E-4,E-3,r,r,B-3,B-2,r,r,r,B-4,B-4,B-3,B-3,r
730.5,436.1591,366,1.5,r,r,r,r,F5,F4,D4,D3,r,r,B-3,B-2,r,r,r,C5,r,C4,r,r
730.75,436.2841,366,1.75,r,r,r,r,E-5,E-4,C4,C3,r,r,B-3,B-2,r,r,r,D5,r,D4,r,r
731.0,436.4091,366,2.0,r,r,r,r,D5,D4,B-3,B-2,r,r,B-3,B-2,r,r,r,E-5,r,E-4,r,r
731.25,436.5341,366,2.25,r,r,r,r,C5,C4,G#3,G#2,r,r,B-3,B-2,r,r,r,F5,r,F4,r,r
731.5,436.6591,366,2.5,r,r,r,r,B-4,B-3,G3,G2,r,r,B-3,B-2,r,r,r,G5,r,G4,r,r
731.75,436.7841,366,2.75,r,r,r,r,G#4,G#3,F3,F2,r,r,B-3,B-2,r,r,r,G#5,r,G#4,r,r
732.0,436.9091,367,1.0,G6,G5,G5,G4,G4,G3,E-3,E-2,G4,G4,E-4,E-4,r,r,r,G5,G4,G4,r,E-3
732.25,437.0341,367,1.25,G6,G5,G5,G4,B-4,B-3,E-3,E-2,G4,G4,E-4,E-4,r,r,r,G5,G4,G3,G3,E-3
732.5,437.1591,367,1.5,G6,G5,G5,G4,C5,C4,E-3,E-2,G4,G4,E-4,E-4,r,r,r,G5,G4,G#3,G#3,E-3
732.75,437.2841,367,1.75,G6,G5,G5,G4,B-4,B-3,E-3,E-2,G4,G4,E-4,E-4,r,r,r,G5,G4,B-3,B-3,E-3
733.0,437.4091,367,2.0,G6,G5,G5,G4,C5,C4,E-3,E-2,G4,G4,E-4,E-4,r,r,r,G5,G4,C4,C4,E-3
733.25,437.5341,367,2.25,G6,G5,G5,G4,D5,D4,E-3,E-2,G4,G4,E-4,E-4,r,r,r,G5,G4,D4,D4,E-3
