qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,D Horn 1,D Horn 2,Bb (basso) Horn 3,Bb (basso) Horn 4,D Trumpet 1,D Trumpet 2,"D, A Timpani",Violin 1,Violin 2,Viola,Violoncello,Contrabass
632.25,432.3523,317,1.25,A6,A6,A5,A4,A5,A4,A3,A2,A4,A3,F4,D4,A4,A3,D3,D5,D4,F3,D3,D2
632.375,432.4375,317,1.375,A6,A6,A5,A4,A5,A4,A3,A2,A4,A3,F4,D4,A4,A3,D3,D5,D4,F3,D3,D2
632.5,432.5227,317,1.5,A6,A6,A5,A4,A5,A4,A3,A2,A4,A3,F4,D4,A4,A3,D3,D5,D4,F3,D3,D2
632.625,432.608,317,1.625,A6,A6,A5,A4,A5,A4,A3,A2,A4,A3,F4,D4,A4,A3,D3,D5,D4,F3,D3,D2
632.75,432.6932,317,1.75,A6,A6,A5,A4,A5,A4,A3,A2,A4,A3,F4,D4,A4,A3,D3,D5,D4,F3,D3,D2
632.875,432.7784,317,1.875,A6,A6,A5,A4,A5,A4,A3,A2,A4,A3,F4,D4,A4,A3,D3,D5,D4,F3,D3,D2
633.0,432.8636,317,2.0,A6,A6,A5,A4,A5,A4,A3,A2,A4,A3,F4,D4,A4,A3,D3,D5,D4,F3,F3,F2
633.875,433.4602,317,2.875,F6,F6,F5,F4,F5,F4,F4,F3,F4,F3,F4,D4,A4,A3,D3,D5,D4,F3,F3,F2
634.0,433.5455,318,1.0,D6,D6,D5,D4,D5,D4,D4,D3,D4,D3,F4,D4,A4,A3,D3,D5,D4,F3,F3,F2
634.5,433.8864,318,1.5,D6,D6,D5,D4,D5,D4,D4,D3,D4,D3,F4,D4,A4,A3,D3,D5,D4,F3,A3,A2
634.875,434.142,318,1.875,A5,A5,A4,A4,A4,A3,A3,A2,A3,A2,F4,D4,A4,A3,D3,D5,D4,F3,A3,A2
635.0,434.2273,318,2.0,F5,F5,F4,F4,F4,F3,F3,F2,F3,F3,F4,D4,A4,A3,D3,D5,D4,F3,D4,D3
635.5,434.5682,318,2.5,F5,F5,F4,F4,F4,F3,F3,F2,F3,F3,F4,D4,A4,A3,D3,D5,D4,F3,C4,C3
635.75,434.7386,318,2.75,A6,A6,A5,A5,A4,A4,A3,A2,A4,A3,F4,D4,D5,D4,D3,D5,D4,F3,C4,C3
635.875,434.8239,318,2.875,F6,F6,F5,F5,F4,F4,F3,F2,F4,F3,F4,D4,D5,D4,D3,D5,D4,F3,C4,C3
636.0,434.9091,319,1.0,D6,D6,D5,D5,D5,D4,D3,D2,D4,D3,F4,D4,D5,D4,D3,D5,D5,D4,C4,C3
636.5,435.25,319,1.5,D6,D6,D5,D5,D5,D4,D3,D2,D4,D3,F4,D4,D5,D4,D3,D5,D5,D4,B-3,B-2
637.0,435.5909,319,2.0,D6,D6,D5,D5,D5,D4,D3,D2,D4,D3,F4,D4,D5,D4,D3,D5,D5,D4,A3,A2
637.25,435.7614,319,2.25,D6,D6,D5,D5,D5,D4,D3,D2,D4,D3,F4,D4,D5,D4,D3,F5,F4,F3,A3,A2
637.5,435.9318,319,2.5,D6,D6,D5,D5,D5,D4,D3,D2,D4,D3,F4,D4,D5,D4,D3,E5,E4,E3,G3,G2
637.75,436.1023,319,2.75,D6,D6,D5,D5,D5,D4,D3,D2,D4,D3,F4,D4,D5,D4,D3,D5,D4,D3,G3,G2
638.0,436.2727,320,1.0,D6,D6,D5,D5,D5,D4,D3,D2,D4,D3,F4,D4,A4,A3,D3,A5,A4,A3,F3,F2
638.5,436.6136,320,1.5,D6,D6,D5,D5,D5,D4,D3,D2,D4,D3,r,r,A4,A3,D3,G5,G4,G3,G3,G2
639.0,436.9545,320,2.0,D6,D6,D5,D5,D5,D4,D3,D2,D4,D3,r,r,A4,A3,D3,E5,E4,E3,A3,A2
639.5,437.2955,320,2.5,D6,D6,D5,D5,D5,D4,D3,D2,D4,D3,r,r,A4,A3,D3,A5,A4,A3,B3,B2
639.75,437.4659,320,2.75,D6,D6,D5,D5,D5,D4,D3,D2,D4,D3,r,r,A4,A3,D3,A5,A4,A3,C4,C3
640.0,437.6364,321,1.0,D6,D6,D5,D5,D5,D4,D3,D3,D4,D3,D4,D3,D5,D4,D3,D5,D5,D4,C4,C3
640.5,437.9773,321,1.5,D6,D6,D5,D5,D5,D4,D3,D3,D4,D3,D4,D3,D5,D4,D3,D5,D5,D4,B-3,B-2
641.0,438.3182,321,2.0,D6,D6,D5,D5,D5,D4,D3,D3,D4,D3,D4,D3,D5,D4,D3,D5,D5,D4,A3,A2
641.25,438.4886,321,2.25,F6,F6,F5,F5,F5,F4,F3,F3,F4,F4,D4,D3,D5,D4,D3,D5,D5,D4,A3,A2
641.5,438.6591,321,2.5,E6,E6,E5,E5,E5,E4,E3,E3,E4,E4,D4,D3,D5,D4,D3,D5,D5,D4,G3,G2
641.75,438.8295,321,2.75,D6,D6,D5,D5,D5,D4,D3,D3,D4,D4,D4,D3,D5,D4,D3,D5,D5,D4,G3,G2
642.0,439.0,322,1.0,A6,A6,A5,A5,A5,A4,A3,A3,A4,A4,D4,D3,A4,A3,D3,D5,D5,D4,F#3,F#2
642.5,439.3409,322,1.5,G6,G6,G5,G5,G5,G4,G3,G3,G4,G4,D4,D3,A4,A3,D3,D5,D5,D4,G3,G2
643.0,439.6818,322,2.0,E6,E6,E5,E5,E5,E4,E3,E3,E4,E4,D4,D3,A4,A3,D3,D5,D5,D4,A3,A2
643.5,440.0227,322,2.5,A6,A6,A5,A5,A5,A4,A3,A3,A4,A4,D4,D3,A4,A3,D3,D5,D5,D4,A3,A2
643.6667,440.1364,322,2.6667,A6,A6,A5,A5,A5,A4,A3,A3,A4,A4,D4,D3,A4,A3,D3,D5,D5,D4,B3,B2
643.8333,440.25,322,2.8333,A6,A6,A5,A5,A5,A4,A3,A3,A4,A4,D4,D3,A4,A3,D3,D5,D5,D4,B3,B2
644.0,440.3636,323,1.0,F#6,F#6,F#5,F#4,F#5,F#4,F#3,F#3,C4,C4,D4,D3,D5,D4,D3,D5,D4,D3,C4,C3
645.0,441.0455,323,2.0,F#6,F#6,F#5,F#4,F#5,F#4,F#3,F#3,C4,C4,D4,D3,C5,C5,D3,E-5,E-4,E-3,C4,C3
646.0,441.7273,324,1.0,E-6,E-6,E-5,E-4,E-5,E-4,E-3,E-3,C4,C4,D4,D3,C5,C5,D3,F#5,F#4,F#3,C4,C3
647.0,442.4091,324,2.0,F#6,F#6,F#5,F#4,F#5,F#4,F#3,F#3,C4,C4,D4,D3,D5,D4,D3,F#5,F#4,F#3,A3,A2
648.0,443.0909,325,1.0,G6,G6,G5,G4,G5,G4,G3,G3,G4,G4,D4,D3,D5,D4,D3,G5,B-4,B-3,G3,G2
649.0,443.7727,325,2.0,G6,G6,G5,G4,G5,G4,G3,G3,G4,G4,C4,C4,A4,A4,D3,A5,E-5,C4,G3,G2
650.0,444.4545,326,1.0,G6,G6,G5,G4,G5,G4,G3,G3,G4,G4,B-3,B-2,G5,G5,D3,B-5,D5,B-3,G2,G1
650.125,444.5398,326,1.125,G6,G6,G5,G4,G5,G4,G3,G3,G4,G4,B-3,B-2,G5,G5,D3,B-5,D5,B-3,G2,G1
650.25,444.625,326,1.25,G6,G6,G5,G4,G5,G4,G3,G3,G4,G4,B-3,B-2,G5,G5,D3,B-5,D5,B-3,G2,G1
650.375,444.7102,326,1.375,G6,G6,G5,G4,G5,G4,G3,G3,G4,G4,B-3,B-2,G5,G5,D3,B-5,D5,B-3,G2,G1
650.5,444.7955,326,1.5,G6,G6,G5,G4,G5,G4,G3,G3,G4,G4,B-3,B-2,G5,G5,D3,B-5,G5,G3,E-3,E-2
651.0,445.1364,326,2.0,G6,G6,G5,G4,G5,G4,G3,G3,G4,G4,B-3,B-2,G5,G5,D3,B-5,G5,G3,E-3,E-2
651.5,445.4773,326,2.5,G6,G6,G5,G4,G5,G4,G3,G3,G4,G4,B-3,B-2,G5,G5,D3,B-5,G5,G3,E-4,E-3
652.0,445.8182,327,1.0,G6,G6,G5,G4,G5,G4,G3,G3,G4,G4,B-3,B-2,G5,G5,D3,B-5,B-4,C#3,C#3,C#2
652.125,445.9034,327,1.125,G6,G6,G5,G4,G5,G4,G3,G3,G4,G4,B-3,B-2,G5,G5,D3,B-5,B-4,C#3,C#3,C#2
652.25,445.9886,327,1.25,G6,G6,G5,G4,G5,G4,G3,G3,G4,G4,B-3,B-2,G5,G5,D3,B-5,B-4,C#3,C#3,C#2
652.375,446.0739,327,1.375,G6,G6,G5,G4,G5,G4,G3,G3,G4,G4,B-3,B-2,G5,G5,D3,B-5,B-4,C#3,C#3,C#2
652.5,446.1591,327,1.5,G6,G6,G5,G4,G5,G4,G3,G3,G4,G4,B-3,B-2,G5,G5,D3,B-5,B-4,B-3,D3,D2
653.0,446.5,327,2.0,G6,G6,G5,G4,G5,G4,G3,G3,G4,G4,B-3,B-2,G5,G5,D3,B-5,B-4,B-3,D3,D2
653.5,446.8409,327,2.5,G6,G6,G5,G4,G5,G4,G3,G3,G4,G4,D4,D3,G5,G5,D3,A5,A4,A3,D3,D2
654.0,447.1818,328,1.0,G6,G6,G5,G4,G5,G4,G3,G3,G4,G4,D4,D3,G5,G5,D3,G5,G4,G3,D3,D2
654.5,447.5227,328,1.5,G6,G6,G5,G4,G5,G4,G3,G3,G4,G4,D4,D3,G5,G5,D3,F5,F4,F3,D3,D2
655.0,447.8636,328,2.0,G6,G6,G5,G4,G5,G4,G3,G3,G4,G4,D4,D3,G5,G5,D3,E-5,E-4,E-3,D3,D2
655.5,448.2045,328,2.5,G6,G6,G5,G4,G5,G4,G3,G3,G4,G4,D4,D3,G5,G5,D3,D5,D4,D3,D3,D2
656.0,448.5455,329,1.0,A6,A6,A5,A4,A5,A4,A3,A3,D4,D3,D4,D3,E5,E5,D3,C#5,C#4,C#3,D3,D2
656.5,448.8864,329,1.5,A6,A6,A5,A4,A5,A4,A3,A3,D4,D3,r,r,r,r,D3,C#5,C#4,C#3,C#4,D2
657.0,449.2273,329,2.0,A6,A6,A5,A4,A5,A4,A3,A3,D4,D3,r,r,F#5,F#5,D3,C5,C4,C3,D4,D2
657.5,449.5682,329,2.5,G6,G6,G5,G4,G5,G4,G3,G3,D4,D3,r,r,r,r,D3,C5,C4,C3,E4,D2
658.0,449.9091,330,1.0,F#6,F#6,F#5,F#4,F#5,F#4,F#3,F#3,D4,D3,r,r,r,r,D3,r,r,r,F#4,D2
658.5,450.25,330,1.5,E-6,E-6,E-5,E-4,E-5,E-4,E-3,E-3,D4,D3,r,r,r,r,D3,r,r,r,G4,D2
659.0,450.5909,330,2.0,D6,D6,D5,D4,D5,D4,D3,D3,D4,D3,r,r,r,r,D3,r,r,r,A4,D2
659.5,450.9318,330,2.5,C6,C6,C5,C4,C5,C4,C3,C3,D4,D3,r,r,r,r,D3,D5,D4,D3,A4,D2
659.6667,451.0455,330,2.6667,C6,C6,C5,C4,C5,C4,C3,C3,D4,D3,r,r,r,r,D3,E5,E4,E3,A4,D2
659.8333,451.1591,330,2.8333,C6,C6,C5,C4,C5,C4,C3,C3,D4,D3,r,r,r,r,D3,E5,E4,E3,A4,D2
660.0,451.2727,331,1.0,B5,B5,B4,B4,B4,B3,B2,B2,D4,D3,D4,D3,G5,G5,D3,G5,G4,G3,D3,D2
660.5,451.6136,331,1.5,B5,B5,B4,B4,B4,B3,B2,B2,r,r,D4,D3,G5,G5,D3,G5,G4,G3,B3,D2
661.0,451.9545,331,2.0,B-5,B-5,B-4,B-4,B-4,B-3,B-2,B-2,r,r,D4,D3,G5,G5,D3,G5,G4,G3,C#4,D2
661.5,452.2955,331,2.5,B-5,B-5,B-4,B-4,B-4,B-3,B-2,B-2,r,r,D4,D3,G5,G5,D3,F5,F4,F3,D4,D2
662.0,452.6364,332,1.0,r,r,r,r,r,r,r,r,r,r,D4,D3,G5,G5,D3,E5,E4,E3,E4,D2
662.5,452.9773,332,1.5,r,r,r,r,r,r,r,r,r,r,D4,D3,G5,G5,D3,D5,D4,D3,F4,D2
663.0,453.3182,332,2.0,r,r,r,r,r,r,r,r,r,r,D4,D3,G5,G5,D3,C#5,C#4,C#3,G4,D2
663.5,453.6591,332,2.5,C#6,C#6,C#5,C#5,C#5,C#4,C#3,C#3,r,r,D4,D3,G5,G5,D3,B-4,B-3,B-3,G4,D2
663.6667,453.7728,332,2.6667,D6,D6,D5,D5,D5,D4,D3,D3,r,r,D4,D3,G5,G5,D3,B-4,B-3,B-3,G4,D2
663.8333,453.8863,332,2.8333,D6,D6,D5,D5,D5,D4,D3,D3,r,r,D4,D3,G5,G5,D3,B-4,B-3,B-3,G4,D2
664.0,454.0,333,1.0,F6,F6,F5,F5,F5,F4,F3,F3,D4,D3,D4,D3,D5,D4,D3,A4,A3,A3,D3,D2
664.5,454.3409,333,1.5,F6,F6,F5,F5,F5,F4,F3,F3,D4,D3,r,r,D5,D4,D3,A4,A3,A3,A3,D2
665.0,454.6818,333,2.0,F6,F6,F5,F5,F5,F4,F3,F3,D4,D3,r,r,D5,D4,D3,G#4,G#3,G#3,B3,D2
665.5,455.0227,333,2.5,E6,E6,E5,E5,E5,E4,E3,E3,D4,D3,r,r,D5,D4,D3,G#4,G#3,G#3,C#4,D2
666.0,455.3636,334,1.0,D6,D6,D5,D5,D5,D4,D3,D3,D4,D3,r,r,D5,D4,D3,r,r,r,D4,D2
666.5,455.7045,334,1.5,C6,C6,C5,C5,C5,C4,C3,C3,D4,D3,r,r,D5,D4,D3,r,r,r,E4,D2
667.0,456.0455,334,2.0,B-5,B-5,B-4,B-4,B-4,B-3,B-2,B-2,D4,D3,r,r,D5,D4,D3,r,r,r,F4,D2
667.5,456.3864,334,2.5,A5,A5,A4,A4,A4,A3,A2,A2,D4,D3,r,r,D5,D4,D3,B4,B3,B3,F4,D2
667.6667,456.5,334,2.6667,A5,A5,A4,A4,A4,A3,A2,A2,D4,D3,r,r,D5,D4,D3,C#5,C#4,C#4,F4,D2
667.8333,456.6136,334,2.8333,A5,A5,A4,A4,A4,A3,A2,A2,D4,D3,r,r,D5,D4,D3,C#5,C#4,C#4,F4,D2
668.0,456.7273,335,1.0,G#5,G#5,G#4,G#4,G#4,G#3,G#2,G#2,D4,D3,D4,D3,D5,D4,D3,E5,E4,E4,B2,D2
668.5,457.0682,335,1.5,G#5,G#5,G#4,G#4,G#4,G#3,G#2,G#2,r,r,D4,D3,D5,D4,D3,E5,E4,E4,G#3,D2
669.0,457.4091,335,2.0,G5,G5,G4,G4,G4,G3,G2,G2,r,r,D4,D3,D5,D4,D3,E5,E4,E4,A3,D2
669.5,457.75,335,2.5,G5,G5,G4,G4,G4,G3,G2,G2,r,r,D4,D3,D5,D4,D3,D5,D4,D4,B3,D2
670.0,458.0909,336,1.0,r,r,r,r,r,r,r,r,r,r,D4,D3,D5,D4,D3,C#5,C#4,C#4,C#4,D2
670.5,458.4318,336,1.5,r,r,r,r,r,r,r,r,r,r,D4,D3,D5,D4,D3,B-4,B-3,B-3,D4,D2
671.0,458.7727,336,2.0,r,r,r,r,r,r,r,r,r,r,D4,D3,D5,D4,D3,A4,A3,A3,E4,D2
671.5,459.1136,336,2.5,C#6,C#6,C#5,C#4,C#5,C#4,C#3,C#3,r,r,D4,D3,D5,D4,D3,G4,G3,G3,E4,D2
671.6667,459.2273,336,2.6667,D6,D6,D5,D4,D5,D4,D3,D3,r,r,D4,D3,D5,D4,D3,G4,G3,G3,E4,D2
671.8333,459.3409,336,2.8333,D6,D6,D5,D4,D5,D4,D3,D3,r,r,D4,D3,D5,D4,D3,G4,G3,G3,E4,D2
672.0,459.4545,337,1.0,E6,E6,E5,E4,E5,E4,E3,E3,D4,D3,D4,D3,D5,D4,D3,G4,E4,G3,G2,D2
672.5,459.7955,337,1.5,E6,E6,E5,E4,E5,E4,E3,E3,D4,D3,r,r,D5,D4,D3,G4,E4,G3,G3,D2
673.0,460.1364,337,2.0,E6,E6,E5,r,E5,E4,E3,r,D4,D3,r,r,D5,D4,D3,G4,E4,G3,A3,D2
673.5,460.4773,337,2.5,D6,D6,D5,r,D5,D4,D3,r,D4,D3,r,r,D5,D4,D3,G4,E4,G3,B3,D2
674.0,460.8182,338,1.0,C#6,C#6,C#5,r,C#5,C#4,C#3,r,D4,D3,r,r,D5,D4,D3,G4,E4,G3,C#4,D2
674.5,461.1591,338,1.5,B5,B5,B4,r,B4,B3,B2,r,D4,D3,r,r,D5,D4,D3,G4,E4,G3,D4,D2
675.0,461.5,338,2.0,A5,A5,A4,r,A4,A3,A2,r,D4,D3,r,r,D5,D4,D3,G4,E4,G3,E4,D2
675.5,461.8409,338,2.5,G5,G5,E5,r,G4,G3,G3,G2,D4,D3,r,r,D5,D4,D3,G4,E4,G3,E4,D2
676.0,462.1818,339,1.0,G5,r,E5,r,G4,G3,G3,E3,E4,A3,r,r,E5,A4,A2,G4,E4,G3,C#3,C#2
676.5,462.5227,339,1.5,G5,r,E5,r,r,r,r,r,E4,A3,r,r,r,r,r,E4,C#4,G3,A3,A2
676.75,462.6932,339,1.75,G5,r,E5,r,r,r,r,r,E4,A3,r,r,r,r,r,E4,C#4,G3,A3,A2
677.0,462.8636,339,2.0,G5,r,E5,r,r,r,r,r,E4,A3,r,r,r,r,r,E4,C#4,G3,A3,A2
677.5,463.2045,339,2.5,A5,r,F#5,r,r,r,r,r,E4,A3,r,r,r,r,r,r,r,r,r,r
677.75,463.375,339,2.75,B5,r,G5,r,r,r,r,r,E4,A3,r,r,r,r,r,r,r,r,r,r
678.0,463.5455,340,1.0,B5,r,G5,r,r,r,r,r,E4,A3,r,r,r,r,r,r,r,r,r,r
678.5,463.8864,340,1.5,A5,r,F#5,r,r,r,r,r,E4,A3,r,r,A4,A3,A2,r,r,r,r,r
678.75,464.0568,340,1.75,G5,r,E5,r,r,r,r,r,E4,A3,r,r,A4,A3,A2,r,r,r,r,r
679.0,464.2273,340,2.0,G6,r,G5,r,r,r,E4,r,E4,A3,r,r,A4,A3,A2,r,r,r,r,r
679.5,464.5682,340,2.5,F#6,r,F#5,r,r,r,D4,r,E4,A3,r,r,r,r,r,r,r,r,r,r
679.75,464.7386,340,2.75,E6,r,E5,r,r,r,C#4,r,E4,A3,r,r,r,r,r,r,r,r,r,r
680.0,464.9091,341,1.0,E6,r,E5,r,r,r,G4,r,F#4,D4,r,r,r,r,r,r,r,r,r,r
680.5,465.25,341,1.5,D6,r,D5,r,r,r,F#4,r,F#4,D4,r,r,r,r,r,F#4,D4,D3,A2,A1
680.75,465.4205,341,1.75,D6,r,D5,r,r,r,F#4,r,F#4,D4,r,r,r,r,r,F#4,D4,D3,A2,A1
681.0,465.5909,341,2.0,r,r,r,r,r,r,r,r,F#4,D4,r,r,r,r,r,F#4,D4,D3,A2,A1
681.5,465.9318,341,2.5,r,r,r,r,r,r,r,r,G4,E4,r,r,r,r,r,r,r,r,r,r
681.75,466.1023,341,2.75,r,r,r,r,r,r,r,r,A4,F#4,r,r,r,r,r,r,r,r,r,r
682.0,466.2727,342,1.0,A5,r,A4,r,r,r,r,r,A4,F#4,r,r,r,r,r,r,r,r,r,r
682.5,466.6136,342,1.5,B5,r,B4,r,r,r,r,r,G4,E4,r,r,A4,A3,A2,r,r,r,r,r
682.75,466.7841,342,1.75,C#6,r,C#5,r,r,r,r,r,F#4,D4,r,r,A4,A3,A2,r,r,r,r,r
683.0,466.9545,342,2.0,D6,r,D5,r,r,r,r,r,F#4,D4,r,r,A4,A3,A2,r,r,r,r,r
683.5,467.2955,342,2.5,E6,r,E5,r,r,r,r,r,E4,A3,r,r,r,r,r,r,r,r,r,r
683.75,467.4659,342,2.75,F#6,r,F#5,r,r,r,r,r,D4,F#3,r,r,r,r,r,r,r,r,r,r
684.0,467.6364,343,1.0,F#6,r,F#5,r,r,r,r,r,F#4,D4,r,r,r,r,r,r,r,r,r,r
684.5,467.9773,343,1.5,G6,r,G5,r,r,r,E4,r,E4,A3,r,r,r,r,r,G4,E4,A3,A3,A2
684.75,468.1477,343,1.75,G6,r,G5,r,r,r,E4,r,E4,A3,r,r,r,r,r,G4,E4,A3,A3,A2
685.0,468.3182,343,2.0,r,r,G5,r,r,r,E4,r,E4,A3,r,r,r,r,r,G4,E4,A3,A3,A2
685.5,468.6591,343,2.5,r,r,A5,r,r,r,F#4,r,E4,A3,r,r,r,r,r,r,r,r,r,r
685.75,468.8295,343,2.75,r,r,B5,r,r,r,G4,r,E4,A3,r,r,r,r,r,r,r,r,r,r
686.0,469.0,344,1.0,r,r,B5,r,r,r,G4,r,E4,A3,r,r,r,r,r,r,r,r,r,r
686.5,469.3409,344,1.5,r,r,A5,r,r,r,F#4,r,E4,A3,r,r,A4,A3,A2,r,r,r,r,r
686.75,469.5114,344,1.75,r,r,G5,r,r,r,E4,r,E4,A3,r,r,A4,A3,A2,r,r,r,r,r
687.0,469.6818,344,2.0,r,r,G5,r,r,r,E4,r,E4,A3,r,r,A4,A3,A2,r,r,r,r,r
687.5,470.0227,344,2.5,r,r,F#5,r,r,r,F#4,r,A3,A2,r,r,A4,A3,A2,C#4,C#4,C#3,C#3,C#2
687.75,470.1932,344,2.75,r,r,E5,r,r,r,G4,r,A3,A2,r,r,A4,A3,A2,C#4,C#4,C#3,C#3,C#2
688.0,470.3636,345,1.0,r,r,F#5,r,r,r,F#4,r,A3,A2,r,r,D4,D4,D3,C#4,C#4,C#3,C#3,C#2
688.25,470.5341,345,1.25,r,r,F#5,r,r,r,F#4,r,A3,A2,r,r,D4,D4,D3,D4,D4,D3,D3,D2
688.5,470.7045,345,1.5,r,r,F#5,r,r,r,F#3,r,A3,A2,r,r,r,r,r,F4,F4,F3,F3,F2
688.75,470.875,345,1.75,r,r,F#5,r,r,r,F#3,r,A3,A2,r,r,r,r,r,F#4,F#4,F#3,F#3,F#2
689.0,471.0455,345,2.0,r,r,F#5,r,r,r,F#3,r,A3,A2,r,r,r,r,r,A4,A4,A3,A3,A2
689.5,471.3864,345,2.5,r,r,B5,r,r,r,B3,r,A3,A2,r,r,r,r,r,r,r,r,r,r
690.0,471.7273,346,1.0,A5,r,A5,r,r,r,A3,r,A3,A2,r,r,r,r,r,F4,F4,F3,F3,F2
690.25,471.8977,346,1.25,A5,r,A5,r,r,r,A3,r,A3,A2,r,r,r,r,r,F#4,F#4,F#3,F#3,F#2
690.5,472.0682,346,1.5,A5,r,A4,r,r,r,A3,r,A3,A2,r,r,r,r,r,A4,A4,A3,A3,A2
690.75,472.2386,346,1.75,A5,r,A4,r,r,r,A3,r,A3,A2,r,r,r,r,r,C#5,C#5,C#4,C#4,C#3
691.0,472.4091,346,2.0,A5,r,A4,r,r,r,A3,r,A3,A2,r,r,r,r,r,D5,D5,D4,D4,D3
691.5,472.75,346,2.5,D6,r,D5,r,r,r,D4,r,A3,A2,r,r,r,r,r,r,r,r,r,r
692.0,473.0909,347,1.0,C#6,r,C#5,r,r,r,C#4,r,A3,A2,r,r,r,r,r,E4,E4,E3,E3,E2
692.25,473.2614,347,1.25,C#6,r,C#5,r,r,r,C#4,r,A3,A2,r,r,r,r,r,G4,G4,G3,G3,G2
692.5,473.4318,347,1.5,C#6,r,C#5,r,r,r,C#4,r,A3,A2,r,r,r,r,r,A4,A4,A3,A3,A2
692.75,473.6023,347,1.75,C#6,r,C#5,r,r,r,C#4,r,A3,A2,r,r,r,r,r,C#5,C#5,C#4,C#4,C#3
693.0,473.7727,347,2.0,r,r,C#5,r,r,r,C#4,r,A3,A2,r,r,r,r,r,E5,E5,E4,E4,E3
693.5,474.1136,347,2.5,r,r,G5,r,r,r,G4,r,A3,A2,r,r,r,r,r,r,r,r,r,r
694.0,474.4545,348,1.0,r,r,E5,r,r,r,E3,r,A3,A2,r,r,r,r,r,G3,G3,G3,G2,G1
694.25,474.625,348,1.25,r,r,E5,r,r,r,E3,r,A3,A2,r,r,r,r,r,C#4,C#4,C#3,C#3,C#2
694.5,474.7955,348,1.5,r,r,E5,r,r,r,E3,r,A3,A2,r,r,r,r,r,E4,E4,E3,E3,E2
694.75,474.9659,348,1.75,r,r,E5,r,r,r,E3,r,A3,A2,r,r,r,r,r,F#4,F#4,F#3,F#3,F#2
695.0,475.1364,348,2.0,r,r,E5,r,r,r,E3,r,A3,A2,r,r,r,r,r,G4,G4,G3,G3,G2
695.5,475.4773,348,2.5,r,r,B5,r,r,r,B3,r,A3,A2,r,r,r,r,r,r,r,r,r,r
696.0,475.8182,349,1.0,r,r,A5,r,r,r,A3,r,A3,A2,r,r,r,r,r,r,r,r,D3,D2
696.25,475.9886,349,1.25,r,r,A5,r,r,r,A3,r,A3,A2,r,r,r,r,r,r,r,r,F#3,F#2
696.5,476.1591,349,1.5,r,r,A5,r,r,r,A3,r,A3,A2,r,r,D5,D4,D3,F#4,r,F#3,G#3,G#2
696.75,476.3295,349,1.75,r,r,A5,r,r,r,A3,r,A3,A2,r,r,D5,D4,D3,F#4,r,F#3,A3,A2
697.0,476.5,349,2.0,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,r,F#4,F#4,F#3,A3,A2
697.5,476.8409,349,2.5,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,r,B4,r,B3,r,r
697.75,477.0114,349,2.75,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,r,A4,r,A3,r,r
698.0,477.1818,350,1.0,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,r,r,r,r,F#3,F#2
698.25,477.3523,350,1.25,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,r,r,r,r,A3,A2
698.5,477.5227,350,1.5,r,r,r,r,r,r,r,r,A3,A2,r,r,D5,D4,D3,A4,r,A3,C#4,C#3
698.75,477.6932,350,1.75,r,r,r,r,r,r,r,r,A3,A2,r,r,D5,D4,D3,A4,r,A3,D4,D3
699.0,477.8636,350,2.0,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,r,A4,F#4,A3,D4,D3
699.5,478.2045,350,2.5,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,r,E5,r,E4,r,r
699.75,478.375,350,2.75,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,r,D5,r,D4,r,r
700.0,478.5455,351,1.0,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,r,D4,r,D3,r,r
700.25,478.7159,351,1.25,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,r,F4,r,F3,r,r
700.5,478.8864,351,1.5,r,r,r,r,F4,r,F3,r,A3,A2,r,r,D5,D4,D3,G#4,r,G#3,r,r
700.75,479.0568,351,1.75,r,r,r,r,F4,r,F3,r,A3,A2,r,r,D5,D4,D3,A4,r,A3,r,r
701.0,479.2273,351,2.0,r,r,r,r,F4,r,F3,r,A3,A2,r,r,r,r,r,A4,F4,A3,D3,D2
701.25,479.3977,351,2.25,r,r,r,r,F4,r,F3,r,A3,A2,r,r,r,r,r,A4,F4,A3,F3,F2
701.5,479.5682,351,2.5,r,r,r,r,B-4,r,B-3,r,A3,A2,r,r,r,r,r,r,G#4,r,G#3,G#2
701.75,479.7386,351,2.75,r,r,r,r,A4,r,A3,r,A3,A2,r,r,r,r,r,r,A4,r,A3,A2
702.0,479.9091,352,1.0,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,r,F4,A4,F3,A3,A2
702.25,480.0795,352,1.25,r,r,r,r,r,r,r,r,A3,A2,r,r,r,r,r,A4,A4,A3,A3,A2
702.5,480.25,352,1.5,A5,r,A4,r,r,r,r,r,A3,A2,r,r,D5,D4,D3,C#5,r,C#4,r,r
702.75,480.4205,352,1.75,A5,r,A4,r,r,r,r,r,A3,A2,r,r,D5,D4,D3,D5,r,D4,r,r
