score_qstamp,qstamp,measure,beat,831994_tstamp,718692_tstamp
1374.3333,1374.3333,345,4.3333,847.8281,757.417
1374.5,1374.5,345,4.5,847.8975,757.4775
1374.6667,1374.6667,345,4.6667,847.967,757.547
1375.0,1375.0,346,1.0,848.1059,757.6859
1376.0,1376.0,346,2.0,848.6425,758.1025
1376.3333,1376.3333,346,2.3333,848.7814,758.2414
1376.5,1376.5,346,2.5,848.8509,758.3109
1376.6667,1376.6667,346,2.6667,848.9203,758.3803
1377.0,1377.0,346,3.0,849.0592,758.4598
1378.0,1378.0,346,4.0,849.4959,758.8759
1378.3333,1378.3333,346,4.3333,849.6347,759.0147
1378.5,1378.5,346,4.5,849.7042,759.0842
1378.6667,1378.6667,346,4.6667,849.7736,759.1536
1379.0,1379.0,347,1.0,849.9125,759.2925
1380.0,1380.0,347,2.0,850.3384,759.6292
1380.3333,1380.3333,347,2.3333,850.4881,759.7481
1380.5,1380.5,347,2.5,850.5575,759.8175
1380.6667,1380.6667,347,2.6667,850.627,759.887
1381.0,1381.0,347,3.0,850.7659,760.0059
1382.0,1382.0,347,4.0,851.1875,760.4225
1382.3333,1382.3333,347,4.3333,851.3614,760.5614
1382.5,1382.5,347,4.5,851.4309,760.6309
1382.6667,1382.6667,347,4.6667,851.5403,760.7003
1383.0,1383.0,348,1.0,851.6792,760.7997
1384.0,1384.0,348,2.0,852.1559,761.2159
1384.3333,1384.3333,348,2.3333,852.2947,761.3547
1384.5,1384.5,348,2.5,852.3642,761.4042
1384.6667,1384.6667,348,2.6667,852.4336,761.4736
1385.0,1385.0,348,3.0,852.5725,761.6125
1386.0,1386.0,348,4.0,852.9892,762.0092
1386.3333,1386.3333,348,4.3333,853.1281,762.1481
1386.5,1386.5,348,4.5,853.1975,762.2058
1386.6667,1386.6667,348,4.6667,853.267,762.247
1387.0,1387.0,349,1.0,853.3659,762.3859
1387.3333,1387.3333,349,1.3333,853.5094,762.5247
1387.6667,1387.6667,349,1.6667,853.6636,762.6636
1388.0,1388.0,349,2.0,853.8025,762.8025
1388.3333,1388.3333,349,2.3333,853.9414,762.9407
1388.5,1388.5,349,2.5,854.0109,762.9909
1388.6667,1388.6667,349,2.6667,854.0803,763.0603
1389.0,1389.0,349,3.0,854.2584,763.1992
1389.3333,1389.3333,349,3.3333,854.4181,763.3381
1389.6667,1389.6667,349,3.6667,854.557,763.477
1390.0,1390.0,349,4.0,854.6959,763.6159
1390.3333,1390.3333,349,4.3333,854.8788,763.7547
1390.5,1390.5,349,4.5,854.9642,763.8042
1390.6667,1390.6667,349,4.6667,855.0336,763.8736
1391.0,1391.0,350,1.0,855.1725,764.0125
1391.3333,1391.3333,350,1.3333,855.3314,764.1514
1391.6667,1391.6667,350,1.6667,855.4703,764.2903
1392.0,1392.0,350,2.0,855.6092,764.4292
1392.3333,1392.3333,350,2.3333,855.7481,764.5081
1392.5,1392.5,350,2.5,855.8175,764.5775
1392.6667,1392.6667,350,2.6667,855.894,764.647
1393.0,1393.0,350,3.0,856.0718,764.7659
1393.3333,1393.3333,350,3.3333,856.2247,764.9047
1393.6667,1393.6667,350,3.6667,856.3636,765.0436
1394.0,1394.0,350,4.0,856.5025,765.1825
1394.3333,1394.3333,350,4.3333,856.6414,765.2814
1394.5,1394.5,350,4.5,856.7109,765.3509
1394.6667,1394.6667,350,4.6667,856.7803,765.4203
1395.0,1395.0,351,1.0,856.9192,765.5592
1395.3333,1395.3333,351,1.3333,857.0981,765.6981
1395.6667,1395.6667,351,1.6667,857.237,765.837
1396.0,1396.0,351,2.0,857.3759,765.9759
1396.3333,1396.3333,351,2.3333,857.5147,766.1147
1396.5,1396.5,351,2.5,857.5842,766.1842
1396.6667,1396.6667,351,2.6667,857.6536,766.2536
1397.0,1397.0,351,3.0,857.8525,766.3925
1397.3333,1397.3333,351,3.3333,858.0114,766.5314
1397.6667,1397.6667,351,3.6667,858.1503,766.6703
1398.0,1398.0,351,4.0,858.2892,766.8092
1398.3333,1398.3333,351,4.3333,858.4281,766.8881
1398.5,1398.5,351,4.5,858.4975,766.9575
1398.6667,1398.6667,351,4.6667,858.581,767.027
1399.0,1399.0,352,1.0,858.7518,767.1659
1399.3333,1399.3333,352,1.3333,858.9247,767.3047
1399.6667,1399.6667,352,1.6667,859.0636,767.4436
1400.0,1400.0,352,2.0,859.2025,767.5425
1400.3333,1400.3333,352,2.3333,859.3414,767.6814
1400.5,1400.5,352,2.5,859.4109,767.7509
1400.6667,1400.6667,352,2.6667,859.4803,767.8203
1401.0,1401.0,352,3.0,859.6192,767.9592
1401.3333,1401.3333,352,3.3333,859.8181,768.0981
1401.6667,1401.6667,352,3.6667,859.957,768.237
1402.0,1402.0,352,4.0,860.0959,768.3759
1402.3333,1402.3333,352,4.3333,860.2347,768.4747
1402.5,1402.5,352,4.5,860.3042,768.5442
1402.6667,1402.6667,352,4.6667,860.3736,768.6136
1403.0,1403.0,353,1.0,860.5125,768.765
1403.3333,1403.3333,353,1.3333,860.6514,768.9114
1403.6667,1403.6667,353,1.6667,860.7903,768.9903
1404.0,1404.0,353,2.0,860.9892,769.1146
1404.3333,1404.3333,353,2.3333,861.1281,769.2481
1404.5,1404.5,353,2.5,861.1975,769.3175
1404.6667,1404.6667,353,2.6667,861.274,769.387
1405.0,1405.0,353,3.0,861.4259,769.5259
1405.3333,1405.3333,353,3.3333,861.5647,769.6647
1405.6667,1405.6667,353,3.6667,861.7036,769.7836
1406.0,1406.0,353,4.0,861.8625,769.9225
1406.3333,1406.3333,353,4.3333,862.0014,770.0614
1406.5,1406.5,353,4.5,862.0709,770.1309
1406.6667,1406.6667,353,4.6667,862.1403,770.2003
1407.0,1407.0,354,1.0,862.3984,770.3392
1407.3333,1407.3333,354,1.3333,862.6181,770.4781
1407.6667,1407.6667,354,1.6667,862.757,770.617
1408.0,1408.0,354,2.0,862.8959,770.732
1408.3333,1408.3333,354,2.3333,863.0347,770.8347
1408.6667,1408.6667,354,2.6667,863.1736,770.9736
1409.0,1409.0,354,3.0,863.3325,771.1125
1409.3333,1409.3333,354,3.3333,863.4714,771.2357
1409.6667,1409.6667,354,3.6667,863.6103,771.3303
1410.0,1410.0,354,4.0,863.7492,771.4692
1410.3333,1410.3333,354,4.3333,863.9081,771.6081
1410.6667,1410.6667,354,4.6667,864.047,771.707
1411.0,1411.0,355,1.0,864.1859,771.8459
1411.3333,1411.3333,355,1.3333,864.3647,771.9847
1411.6667,1411.6667,355,1.6667,864.5036,772.1236
1412.0,1412.0,355,2.0,864.6425,772.2625
1412.3333,1412.3333,355,2.3333,864.8014,772.4014
1412.6667,1412.6667,355,2.6667,864.9403,772.5403
1413.0,1413.0,355,3.0,865.0792,772.6592
1413.3333,1413.3333,355,3.3333,865.2581,772.7981
1413.6667,1413.6667,355,3.6667,865.437,772.917
1414.0,1414.0,355,4.0,865.5759,773.0559
1414.3333,1414.3333,355,4.3333,865.7347,773.1947
1414.6667,1414.6667,355,4.6667,865.8736,773.3336
1415.0,1415.0,356,1.0,866.0125,773.4725
1415.3333,1415.3333,356,1.3333,866.1514,773.6114
1415.6667,1415.6667,356,1.6667,866.3303,773.7101
1416.0,1416.0,356,2.0,866.4692,773.8092
1416.3333,1416.3333,356,2.3333,866.6081,773.9441
1416.6667,1416.6667,356,2.6667,866.747,774.067
1417.0,1417.0,356,3.0,866.8859,774.2059
1417.3333,1417.3333,356,3.3333,867.0247,774.3447
1417.6667,1417.6667,356,3.6667,867.1636,774.4436
1418.0,1418.0,356,4.0,867.3025,774.5825
1418.3333,1418.3333,356,4.3333,867.5214,774.7214
1418.5,1418.5,356,4.5,867.5909,774.7909
1418.6667,1418.6667,356,4.6667,867.6603,774.8603
1419.0,1419.0,357,1.0,867.7992,774.9992
1419.3333,1419.3333,357,1.3333,867.9381,775.1381
1419.6667,1419.6667,357,1.6667,868.077,775.277
1420.0,1420.0,357,2.0,868.2359,775.4159
1420.3333,1420.3333,357,2.3333,868.3894,775.5147
1420.5,1420.5,357,2.5,868.4642,775.5842
1420.6667,1420.6667,357,2.6667,868.5336,775.6536
1421.0,1421.0,357,3.0,868.685,775.7925
1421.3333,1421.3333,357,3.3333,868.8428,775.9314
1421.6667,1421.6667,357,3.6667,868.9903,776.0703
1422.0,1422.0,357,4.0,869.1476,776.2092
1422.3333,1422.3333,357,4.3333,869.3081,776.3481
1422.5,1422.5,357,4.5,869.3775,776.4175
1422.6667,1422.6667,357,4.6667,869.447,776.4735
1423.0,1423.0,358,1.0,869.6659,776.5859
1423.3333,1423.3333,358,1.3333,869.8247,776.7247
1423.6667,1423.6667,358,1.6667,869.9636,776.8436
1424.0,1424.0,358,2.0,870.1025,776.9625
1424.3333,1424.3333,358,2.3333,870.2414,777.1014
1424.6667,1424.6667,358,2.6667,870.3803,777.2203
1425.0,1425.0,358,3.0,870.5192,777.3592
1425.3333,1425.3333,358,3.3333,870.6581,777.4981
1425.6667,1425.6667,358,3.6667,870.797,777.6185
1426.0,1426.0,358,4.0,870.9559,777.7559
1426.3333,1426.3333,358,4.3333,871.0947,777.8947
1426.6667,1426.6667,358,4.6667,871.2336,777.9736
1427.0,1427.0,359,1.0,871.3725,778.1125
1427.3333,1427.3333,359,1.3333,871.5914,778.2514
1427.6667,1427.6667,359,1.6667,871.7303,778.3903
1428.0,1428.0,359,2.0,871.8892,778.5292
1428.3333,1428.3333,359,2.3333,872.0481,778.6681
1428.6667,1428.6667,359,2.6667,872.187,778.747
1429.0,1429.0,359,3.0,872.3259,778.8859
1429.3333,1429.3333,359,3.3333,872.5247,779.0224
1429.6667,1429.6667,359,3.6667,872.6636,779.1236
1430.0,1430.0,359,4.0,872.8025,779.2425
1430.3333,1430.3333,359,4.3333,872.9614,779.3814
1430.6667,1430.6667,359,4.6667,873.1003,779.5203
1431.0,1431.0,360,1.0,873.2392,779.6592
1431.3333,1431.3333,360,1.3333,873.3781,779.7981
1431.6667,1431.6667,360,1.6667,873.517,779.877
1432.0,1432.0,360,2.0,873.6559,780.0159
1432.3333,1432.3333,360,2.3333,873.8547,780.1547
1432.6667,1432.6667,360,2.6667,873.9936,780.2936
1433.0,1433.0,360,3.0,874.1325,780.3925
1433.3333,1433.3333,360,3.3333,874.2714,780.5314
1433.6667,1433.6667,360,3.6667,874.4103,780.6552
1434.0,1434.0,360,4.0,874.5492,780.7892
1434.3333,1434.3333,360,4.3333,874.7281,780.9281
1434.6667,1434.6667,360,4.6667,874.867,781.0318
1435.0,1435.0,361,1.0,875.0059,781.1459
1436.0,1436.0,361,2.0,875.4825,781.5625
1436.3333,1436.3333,361,2.3333,875.6214,781.6814
1436.6667,1436.6667,361,2.6667,875.7603,781.7803
1437.0,1437.0,361,3.0,875.9592,781.9192
1437.3333,1437.3333,361,3.3333,876.0981,782.0581
1437.6667,1437.6667,361,3.6667,876.237,782.197
1438.0,1438.0,361,4.0,876.4118,782.3359
1440.0,1440.0,362,2.0,877.3692,783.0692
1441.0,1441.0,362,3.0,877.7859,783.4459
1442.0,1442.0,362,4.0,878.2025,783.8225
1443.0,1443.0,363,1.0,878.6392,784.2392
1444.0,1444.0,363,2.0,879.0959,784.6159
1444.3333,1444.3333,363,2.3333,879.2547,784.7547
1444.6667,1444.6667,363,2.6667,879.4336,784.8736
1445.0,1445.0,363,3.0,879.5925,785.0125
1445.3333,1445.3333,363,3.3333,879.7314,785.1314
1445.6667,1445.6667,363,3.6667,879.8703,785.2703
1446.0,1446.0,363,4.0,880.0492,785.4092
1448.0,1448.0,364,2.0,880.8825,786.1025
1448.3333,1448.3333,364,2.3333,881.0214,786.2414
1448.6667,1448.6667,364,2.6667,881.1612,786.3803
1449.0,1449.0,364,3.0,881.3592,786.5192
1449.3333,1449.3333,364,3.3333,881.4981,786.6581
1449.6667,1449.6667,364,3.6667,881.697,786.797
1450.0,1450.0,364,4.0,881.8359,786.9359
1452.0,1452.0,365,2.0,882.7892,787.6492
1453.0,1453.0,365,3.0,883.2259,788.0659
1454.0,1454.0,365,4.0,883.6825,788.4625
1455.0,1455.0,366,1.0,884.0992,788.8192
1456.0,1456.0,366,2.0,884.5559,789.2159
1457.0,1457.0,366,3.0,884.9725,789.5925
1458.0,1458.0,366,4.0,885.4692,789.9892
1459.0,1459.0,367,1.0,885.9059,790.4059
1461.0,1461.0,367,3.0,886.8992,791.2992
1463.0,1463.0,368,1.0,887.9575,792.1575
1463.3333,1463.3333,368,1.3333,888.1314,792.5114
1463.6667,1463.6667,368,1.6667,888.6703,792.7903
1464.0,1464.0,368,2.0,888.8092,792.9492
1464.3333,1464.3333,368,2.3333,888.9481,793.0881
1464.6667,1464.6667,368,2.6667,889.087,793.227
1465.0,1465.0,368,3.0,889.2259,793.3659
1466.0,1466.0,368,4.0,889.5825,793.8025
1467.0,1467.0,369,1.0,889.9992,794.2192
1468.0,1468.0,369,2.0,890.5195,794.6359
1469.0,1469.0,369,3.0,890.9725,795.1325
1470.0,1470.0,369,4.0,891.5492,795.5692
1471.0,1471.0,370,1.0,891.9777,795.9859
1472.0,1472.0,370,2.0,892.4225,796.4025
1473.0,1473.0,370,3.0,892.8392,796.8792
1474.0,1474.0,370,4.0,893.2559,797.3359
1475.0,1475.0,371,1.0,893.6725,797.7525
1476.0,1476.0,371,2.0,894.1892,798.1892
1477.0,1477.0,371,3.0,894.6259,798.6059
1478.0,1478.0,371,4.0,895.0425,799.0225
1479.0,1479.0,372,1.0,895.4592,799.4392
1479.3333,1479.3333,372,1.3333,895.6781,799.5981
1479.6667,1479.6667,372,1.6667,895.817,799.754
1480.0,1480.0,372,2.0,895.9759,799.8959
1480.3333,1480.3333,372,2.3333,896.1947,800.0547
1480.6667,1480.6667,372,2.6667,896.3336,800.1936
1481.0,1481.0,372,3.0,896.4725,800.3325
1482.0,1482.0,372,4.0,896.9092,800.7492
1483.0,1483.0,373,1.0,897.3259,801.1659
1484.0,1484.0,373,2.0,898.0025,801.5825
1485.0,1485.0,373,3.0,898.4192,801.9992
1486.0,1486.0,373,4.0,898.8359,802.4159
1487.0,1487.0,374,1.0,899.2525,802.8325
1488.0,1488.0,374,2.0,899.7492,803.2492
1489.0,1489.0,374,3.0,900.2626,803.6718
1490.0,1490.0,374,4.0,900.8825,804.1025
1491.0,1491.0,375,1.0,901.2992,804.5192
1492.0,1492.0,375,2.0,901.7159,804.9759
1493.0,1493.0,375,3.0,902.1325,805.3925
1494.0,1494.0,375,4.0,902.5492,805.8292
1495.0,1495.0,376,1.0,902.9659,806.3059
1496.0,1496.0,376,2.0,903.505,806.7225
1497.0,1497.0,376,3.0,903.9392,807.1592
1497.5,1497.5,376,3.5,904.2275,807.3675
1498.0,1498.0,376,4.0,904.4359,807.5759
1498.5,1498.5,376,4.5,904.6442,807.8042
1499.0,1499.0,377,1.0,904.8525,808.0325
1499.5,1499.5,377,1.5,905.0609,808.2409
1500.0,1500.0,377,2.0,905.2692,808.4492
1500.5,1500.5,377,2.5,905.4775,808.6575
1501.0,1501.0,377,3.0,905.6859,808.8659
1501.5,1501.5,377,3.5,905.8942,809.0742
1502.0,1502.0,377,4.0,906.13,809.2825
1502.5,1502.5,377,4.5,906.5309,809.4909
1503.0,1503.0,378,1.0,906.7392,809.7192
1505.0,1505.0,378,3.0,907.6725,810.5525
1505.5,1505.5,378,3.5,908.0209,810.8009
1506.0,1506.0,378,4.0,908.2292,811.0092
1506.5,1506.5,378,4.5,908.4575,811.2175
1507.0,1507.0,379,1.0,908.6659,811.4259
1507.5,1507.5,379,1.5,908.9142,811.6342
1508.0,1508.0,379,2.0,909.1225,811.8425
1508.5,1508.5,379,2.5,909.3309,812.0509
1509.0,1509.0,379,3.0,909.5392,812.2592
1509.5,1509.5,379,3.5,909.7675,812.4475
1510.0,1510.0,379,4.0,909.9759,812.6559
1510.5,1510.5,379,4.5,910.1842,812.8642
1511.0,1511.0,380,1.0,910.3925,813.0725
1513.0,1513.0,380,3.0,911.3259,813.9459
1513.5,1513.5,380,3.5,911.5342,814.1542
1514.0,1514.0,380,4.0,911.7475,814.3225
1514.5,1514.5,380,4.5,912.0309,814.5109
1515.0,1515.0,381,1.0,912.2392,814.7192
1515.5,1515.5,381,1.5,912.4675,814.9275
1516.0,1516.0,381,2.0,912.6759,815.1359
1516.5,1516.5,381,2.5,912.8842,815.2928
1517.0,1517.0,381,3.0,913.0925,815.4725
1517.5,1517.5,381,3.5,913.3009,815.6809
1518.0,1518.0,381,4.0,913.5092,815.8892
1518.5,1518.5,381,4.5,913.7175,816.0975
1519.0,1519.0,382,1.0,913.9259,816.3059
1519.5,1519.5,382,1.5,914.1542,816.5036
1520.0,1520.0,382,2.0,914.3625,816.6625
1520.5,1520.5,382,2.5,914.5709,816.8709
1521.0,1521.0,382,3.0,914.7792,817.0624
1521.5,1521.5,382,3.5,914.9875,817.1475
1522.0,1522.0,382,4.0,915.1959,817.3559
1522.5,1522.5,382,4.5,915.4042,817.4842
1523.0,1523.0,383,1.0,915.6125,817.5925
1523.5,1523.5,383,1.5,915.8409,817.8009
1524.0,1524.0,383,2.0,916.0492,818.0092
1524.5,1524.5,383,2.5,916.2575,818.2175
1525.0,1525.0,383,3.0,916.4659,818.4059
1525.5,1525.5,383,3.5,916.6742,818.6142
1526.0,1526.0,383,4.0,916.8825,818.8225
1526.5,1526.5,383,4.5,917.0909,819.0309
1527.0,1527.0,384,1.0,917.2992,819.2392
1527.5,1527.5,384,1.5,917.5075,819.3123
1528.0,1528.0,384,2.0,917.7159,819.4359
1528.5,1528.5,384,2.5,917.9242,819.6442
1529.0,1529.0,384,3.0,918.1325,819.8525
1529.5,1529.5,384,3.5,918.3409,820.0609
1530.0,1530.0,384,4.0,918.5492,820.2692
1530.5,1530.5,384,4.5,918.7388,820.3104
1531.0,1531.0,385,1.0,918.9459,820.3659
1531.5,1531.5,385,1.5,919.1542,820.5742
1532.0,1532.0,385,2.0,919.3425,820.6825
1532.5,1532.5,385,2.5,919.5509,820.8909
1533.0,1533.0,385,3.0,919.7392,821.0992
1533.5,1533.5,385,3.5,919.9475,821.2869
1534.0,1534.0,385,4.0,920.1559,821.4559
1534.5,1534.5,385,4.5,920.3642,821.6642
1535.0,1535.0,386,1.0,920.5525,821.8125
1535.5,1535.5,386,1.5,920.7609,822.0201
1536.0,1536.0,386,2.0,920.9692,822.0492
1536.5,1536.5,386,2.5,921.1775,822.2575
1537.0,1537.0,386,3.0,921.3859,822.4659
1537.5,1537.5,386,3.5,921.582,822.5831
1538.0,1538.0,386,4.0,921.6825,822.6225
1538.5,1538.5,386,4.5,921.8662,822.7462
1539.0,1539.0,387,1.0,922.0192,822.8992
1539.5,1539.5,387,1.5,922.2075,823.1075
1540.0,1540.0,387,2.0,922.4159,823.3159
1540.5,1540.5,387,2.5,922.6242,823.5242
1541.0,1541.0,387,3.0,922.8162,823.7325
1541.5,1541.5,387,3.5,923.0202,823.7544
1542.0,1542.0,387,4.0,923.1492,823.8892
1542.5,1542.5,387,4.5,923.2975,824.027
1543.0,1543.0,388,1.0,923.5059,824.1059
1543.5,1543.5,388,1.5,923.7142,824.2831
1544.0,1544.0,388,2.0,923.8025,824.3225
1544.5,1544.5,388,2.5,924.0109,824.5309
1545.0,1545.0,388,3.0,924.2192,824.6798
1545.5,1545.5,388,3.5,924.4275,824.7875
1546.0,1546.0,388,4.0,924.5828,824.9959
1546.5,1546.5,388,4.5,924.5932,825.2042
1547.0,1547.0,389,1.0,924.6725,825.4125
1547.5,1547.5,389,1.5,924.8809,825.6209
1548.0,1548.0,389,2.0,925.0892,825.8292
1548.5,1548.5,389,2.5,925.2775,826.0375
1549.0,1549.0,389,3.0,925.4859,826.2259
1549.5,1549.5,389,3.5,925.6942,826.3614
1550.0,1550.0,389,4.0,925.8625,826.3652
1550.5,1550.5,389,4.5,926.0709,826.3691
1551.0,1551.0,390,1.0,926.2592,826.3729
1552.0,1552.0,390,2.0,926.6759,826.4159
1553.0,1553.0,390,3.0,926.9125,826.5648
1554.0,1554.0,390,4.0,927.3092,826.5735
1555.0,1555.0,391,1.0,927.6659,826.6859
1556.0,1556.0,391,2.0,927.9825,826.9425
1557.0,1557.0,391,3.0,928.3192,827.3496
1558.0,1558.0,391,4.0,928.6159,827.7559
1559.0,1559.0,392,1.0,928.9325,828.1725
1560.0,1560.0,392,1.5,929.2782,828.4582
1560.5,1560.5,392,1.75,929.5211,828.6011
1561.0,1561.0,392,2.0,929.6639,828.7439
1562.0,1562.0,392,2.5,929.9497,829.0297
1562.5,1562.5,392,2.75,930.0925,829.1725
1563.0,1563.0,393,1.0,930.2354,829.3154
1564.0,1564.0,393,1.5,930.5211,829.6011
1564.5,1564.5,393,1.75,930.6639,829.7439
1565.0,1565.0,393,2.0,930.8068,829.8868
1566.0,1566.0,393,2.5,931.0925,830.0821
1566.5,1566.5,393,2.75,931.2354,830.1354
1567.0,1567.0,394,1.0,931.3782,830.2182
1568.0,1568.0,394,1.5,931.6839,830.5039
1568.5,1568.5,394,1.75,931.8268,830.6068
1569.0,1569.0,394,2.0,931.9697,830.7497
1570.0,1570.0,394,2.5,932.2554,830.9954
1570.5,1570.5,394,2.75,932.3982,831.0982
1571.0,1571.0,395,1.0,932.5411,831.2411
1572.0,1572.0,395,1.5,932.8268,831.5268
1572.5,1572.5,395,1.75,932.9697,831.6697
1573.0,1573.0,395,2.0,933.1125,831.8125
1574.0,1574.0,395,2.5,933.4182,832.0982
1574.5,1574.5,395,2.75,933.5611,832.1811
1575.0,1575.0,396,1.0,933.7039,832.3239
1576.0,1576.0,396,1.5,933.9897,832.6097
1576.5,1576.5,396,1.75,934.1325,832.6561
1577.0,1577.0,396,2.0,934.2754,832.7754
1578.0,1578.0,396,2.5,934.5611,833.0611
1578.5,1578.5,396,2.75,934.7039,833.2039
1579.0,1579.0,397,1.0,934.8468,833.2868
1580.0,1580.0,397,1.5,935.1325,833.5325
1580.5,1580.5,397,1.75,935.2754,833.6385
1581.0,1581.0,397,2.0,935.4182,833.7782
1582.0,1582.0,397,2.5,935.6639,834.0239
1582.5,1582.5,397,2.75,935.7868,834.1668
1583.0,1583.0,398,1.0,935.9297,834.3097
1584.0,1584.0,398,1.5,936.2154,834.4992
1584.5,1584.5,398,1.75,936.3582,834.6382
1585.0,1585.0,398,2.0,936.5011,834.7811
1586.0,1586.0,398,2.5,936.7868,834.9668
1586.5,1586.5,398,2.75,936.9297,835.1097
1587.0,1587.0,399,1.0,937.0725,835.2525
1588.0,1588.0,399,1.5,937.3582,835.5382
1588.5,1588.5,399,1.75,937.5011,835.6411
1589.0,1589.0,399,2.0,937.6439,835.7239
1590.0,1590.0,399,2.5,937.9297,835.9897
1590.5,1590.5,399,2.75,938.0725,836.1125
1591.0,1591.0,400,1.0,938.2508,836.2554
1592.0,1592.0,400,1.5,938.5411,836.5011
1592.5,1592.5,400,1.75,938.6839,836.5839
1593.0,1593.0,400,2.0,938.8336,836.7268
1594.0,1594.0,400,2.5,939.1325,836.9925
1594.5,1594.5,400,2.75,939.2518,837.1354
1595.0,1595.0,401,1.0,939.3782,837.1769
1596.0,1596.0,401,1.5,939.6239,837.4239
1596.5,1596.5,401,1.75,939.7668,837.5268
1597.0,1597.0,401,2.0,939.9097,837.6697
1598.0,1598.0,401,2.5,940.1954,837.9354
1598.5,1598.5,401,2.75,940.3382,838.0196
1599.0,1599.0,402,1.0,940.4811,838.1611
1600.0,1600.0,402,1.5,940.7668,838.4468
1600.5,1600.5,402,1.75,940.9097,838.5497
1601.0,1601.0,402,2.0,941.0525,838.6325
1602.0,1602.0,402,2.5,941.3382,838.9182
1602.5,1602.5,402,2.75,941.4811,838.9611
1603.0,1603.0,403,1.0,941.6239,839.1039
1604.0,1604.0,403,1.5,941.9097,839.3897
1604.5,1604.5,403,1.75,942.0525,839.5108
1605.0,1605.0,403,2.0,942.1954,839.6354
1606.0,1606.0,403,2.5,942.4811,839.8411
1606.5,1606.5,403,2.75,942.6239,839.9839
1607.0,1607.0,404,1.0,942.7668,840.1068
1608.0,1608.0,404,1.5,943.0725,840.3925
1608.5,1608.5,404,1.75,943.2154,840.5118
1609.0,1609.0,404,2.0,943.3582,840.6382
1610.0,1610.0,404,2.5,943.6439,840.901
1610.5,1610.5,404,2.75,943.7868,840.9668
1611.0,1611.0,405,1.0,943.9297,841.1097
1612.0,1612.0,405,1.5,944.2154,841.3826
1612.5,1612.5,405,1.75,944.3382,841.4382
1613.0,1613.0,405,2.0,944.4811,841.5811
1614.0,1614.0,405,2.5,944.7868,841.8668
1614.5,1614.5,405,2.75,944.8897,841.9183
1615.0,1615.0,406,1.0,945.0825,842.0525
1616.0,1616.0,406,1.5,945.3982,842.3582
1616.5,1616.5,406,1.75,945.5411,842.5011
1617.0,1617.0,406,2.0,945.6839,842.6439
1618.0,1618.0,406,2.5,945.9697,842.8697
1618.5,1618.5,406,2.75,946.0925,842.9525
1619.0,1619.0,407,1.0,946.2508,843.0954
1620.0,1620.0,407,1.5,946.5411,843.4211
1620.5,1620.5,407,1.75,946.6839,843.5639
1621.0,1621.0,407,2.0,946.8336,843.7204
1622.0,1622.0,407,2.5,947.1325,844.0325
1622.5,1622.5,407,2.75,947.2754,844.1754
1623.0,1623.0,408,1.0,947.4728,844.3564
1627.0,1627.0,409,1.0,948.9211,845.6811
1630.0,1630.0,409,2.5,950.0364,846.6182
1631.0,1631.0,410,1.0,950.5039,847.0239
1635.0,1635.0,411,1.0,952.0468,848.1668
1637.0,1637.0,411,2.0,952.6782,848.8782
1639.0,1639.0,412,1.0,953.5297,849.5097
1641.0,1641.0,412,2.0,954.3222,850.2211
1643.0,1643.0,413,1.0,955.1325,850.8325
1645.0,1645.0,413,2.0,955.9839,851.6239
1647.0,1647.0,414,1.0,956.9354,852.4524
1651.0,1651.0,415,1.0,958.0782,853.6382
1655.0,1655.0,416,1.0,960.2022,854.8011
1659.0,1659.0,417,1.0,961.5239,855.8239
1662.3333,1662.3333,417,2.6667,962.5563,856.7763
1663.0,1663.0,418,1.0,962.8536,856.9668
1664.3333,1664.3333,418,1.6667,963.2477,857.3277
1665.0,1665.0,418,2.0,963.4182,857.4596
1666.3333,1666.3333,418,2.6667,963.7192,857.8192
1667.0,1667.0,419,1.0,963.9097,857.9697
1668.3333,1668.3333,419,1.6667,964.3506,858.3106
1669.0,1669.0,419,2.0,964.5411,858.4411
1670.3333,1670.3333,419,2.6667,964.942,858.762
1671.0,1671.0,420,1.0,965.1325,858.9525
1672.3333,1672.3333,420,1.6667,965.3735,859.2735
1673.0,1673.0,420,2.0,965.5639,859.4639
1673.6667,1673.6667,420,2.3333,965.7544,859.6544
1674.3333,1674.3333,420,2.6667,965.9449,859.7849
1675.0,1675.0,421,1.0,966.1354,859.9754
1676.3333,1676.3333,421,1.6667,966.4363,860.2363
1677.0,1677.0,421,2.0,966.6268,860.4268
1677.6667,1677.6667,421,2.3333,966.8173,860.6173
1678.3333,1678.3333,421,2.6667,967.0077,860.8077
1679.0,1679.0,422,1.0,967.1982,860.9982
1680.3333,1680.3333,422,1.6667,967.4792,861.1992
1681.0,1681.0,422,2.0,967.6897,861.3897
1681.6667,1681.6667,422,2.3333,967.8801,861.564
1682.3333,1682.3333,422,2.6667,968.0706,861.6906
1683.0,1683.0,423,1.0,968.2611,861.8811
1684.3333,1684.3333,423,1.6667,968.502,862.182
1684.6667,1684.6667,423,1.8333,968.5973,862.2686
1685.0,1685.0,423,2.0,968.6925,862.3525
1685.3333,1685.3333,423,2.1667,968.7877,862.4477
1685.6667,1685.6667,423,2.3333,968.883,862.543
1686.0,1686.0,423,2.5,968.9782,862.6382
1686.3333,1686.3333,423,2.6667,969.0735,862.7135
1686.6667,1686.6667,423,2.8333,969.1687,862.8087
1687.0,1687.0,424,1.0,969.2639,862.9039
1687.3333,1687.3333,424,1.1667,969.3592,862.9992
