score_qstamp,qstamp,measure,beat,723381_tstamp,729189_tstamp,723373_tstamp,730988_tstamp,736446_tstamp,723385_tstamp,723403_tstamp,723410_tstamp,723394_tstamp,728537_tstamp,736451_tstamp,723377_tstamp,711681_tstamp
459.0,459.0,230,2.0,434.4884,446.3652,497.4768,498.1284,439.3084,470.2568,485.4084,418.3684,536.2252,414.3284,442.6484,419.6084,426.2284
459.3333,459.3333,230,2.3333,434.8316,446.7316,497.7516,498.3916,439.5916,470.6916,485.8716,418.7232,536.6116,414.6116,442.9116,419.8916,426.5116
459.5,459.5,230,2.5,434.9632,446.8632,497.8896,498.5232,439.7232,470.8296,486.0032,418.8632,536.7632,414.7432,443.0432,420.0232,426.6632
459.6667,459.6667,230,2.6667,435.0948,446.9948,498.2444,498.6696,439.8548,470.9948,486.1348,418.9948,536.8948,414.8748,443.1278,420.1548,426.7948
460.0,460.0,231,1.0,435.3779,447.2979,498.6179,499.0158,440.1758,471.2979,486.5179,419.2979,537.1779,415.1779,443.3179,420.4179,427.0979
460.3333,460.3333,231,1.3333,435.662,447.601,499.001,499.461,440.541,471.641,486.921,419.561,537.461,415.481,443.581,420.681,427.461
460.6667,460.6667,231,1.6667,435.9442,447.9642,499.2642,499.7242,440.8042,471.9252,487.1884,419.8242,537.7242,415.7442,443.8442,420.9442,427.7242
461.0,461.0,231,2.0,436.2548,448.2644,499.5844,499.9874,441.0948,472.3274,487.6192,420.0874,537.9874,416.0948,444.1074,421.2074,428.0074
461.3333,461.3333,231,2.3333,436.6105,448.6105,499.9705,500.2505,441.3905,472.6305,488.1305,420.3505,538.3905,416.4505,444.4105,421.5105,428.4105
461.5,461.5,231,2.5,436.7621,448.8021,500.1021,500.3821,441.6421,472.8821,488.3021,420.4821,538.5221,416.6221,444.5421,421.6421,428.5421
461.6667,461.6667,231,2.6667,436.8937,448.9611,500.2337,500.5137,441.7737,473.0137,488.4874,420.6137,538.6737,416.8337,444.6737,421.7737,428.7537
462.0,462.0,232,1.0,437.1768,449.2368,500.5968,500.8968,442.0736,473.2768,488.7568,420.8768,538.9568,417.0968,445.0368,422.0368,429.0168
462.3333,462.3333,232,1.3333,437.54,449.5,501.06,501.3,442.54,473.64,489.04,421.14,539.34,417.36,445.3,422.38,429.28
462.6667,462.6667,232,1.6667,437.8064,449.856,501.3232,501.576,442.8432,473.9832,489.4728,421.4464,539.6432,417.6232,445.5632,422.6432,429.5432
463.0,463.0,232,2.0,438.0863,450.2663,501.6126,502.0463,443.1063,474.3389,489.7863,421.7263,539.9063,417.8863,445.8263,422.9263,429.8063
463.3333,463.3333,232,2.3333,438.5694,450.5988,501.8894,502.3094,443.3694,474.6694,490.0494,421.9894,541.0494,418.1494,446.0894,423.1894,430.0694
463.5,463.5,232,2.5,438.7044,450.7411,502.0211,502.4499,443.6011,474.8033,490.1932,422.1233,541.1811,418.3411,446.2211,423.3211,430.2233
463.6667,463.6667,232,2.6667,438.8927,450.8727,502.1527,502.7327,443.7327,474.9727,490.5327,422.2927,541.3127,418.4727,446.3527,423.4527,430.3927
464.0,464.0,233,1.0,439.1558,451.1358,502.4158,503.1158,443.9958,475.2358,490.7958,422.5558,541.5758,418.7558,446.5958,423.7158,430.6758
464.3333,464.3333,233,1.3333,439.4189,451.3989,502.9989,503.4789,444.4389,475.4989,491.1789,422.9389,541.8389,419.1189,446.8589,424.1389,430.9989
464.6667,464.6667,233,1.6667,439.6821,451.8621,503.2621,503.7421,444.7021,475.7621,491.4421,423.2021,542.1021,419.3821,447.1021,424.4021,431.2621
465.0,465.0,233,2.0,439.9453,452.1836,503.6053,504.0053,445.0118,476.0253,491.7053,423.4706,542.3653,419.6453,447.3653,424.6653,431.5253
465.3333,465.3333,233,2.3333,440.2084,452.6684,503.8684,504.2684,445.3884,476.3084,491.9684,423.7684,542.6284,419.9084,447.6284,424.9284,431.7884
465.5,465.5,233,2.5,440.34,452.8,504.0,504.42,445.52,476.44,492.1,423.9,542.76,420.04,447.76,425.06,431.92
465.6667,465.6667,233,2.6667,440.4716,452.9316,504.1316,504.5516,445.6516,476.5716,492.2316,424.0316,542.8916,420.1716,447.8916,425.1916,432.0516
466.0,466.0,234,1.0,440.7347,453.1947,504.3947,504.8147,445.9347,476.8347,492.4947,424.3147,543.1547,420.4347,448.1547,425.4547,432.3147
466.3333,466.3333,234,1.3333,440.9979,453.4579,504.6579,505.1179,446.2179,477.0979,492.7579,424.7379,543.4579,420.6979,448.4179,425.7179,432.5779
466.6667,466.6667,234,1.6667,441.2611,453.7211,504.9211,505.3811,446.4811,477.3611,493.0211,425.0011,543.7211,420.9611,448.6811,426.0011,432.8411
467.0,467.0,234,2.0,441.5242,453.9842,505.1884,505.6484,446.8062,477.6242,493.2884,425.2642,543.9842,421.2904,448.9042,426.2642,433.1504
467.3333,467.3333,234,2.3333,441.7873,454.2473,505.5073,505.9546,447.3473,477.8873,493.5673,425.5273,544.2673,421.7692,449.1673,426.5273,433.5873
467.5,467.5,234,2.5,441.9189,454.3789,505.6389,506.0989,447.4789,478.0189,493.6989,425.6989,544.3989,421.9389,449.2989,426.6589,433.7189
467.6667,467.6667,234,2.6667,442.0506,454.5106,505.7706,506.2306,447.6106,478.1506,493.8306,425.8306,544.5306,422.0906,449.4306,426.7906,433.8506
468.0,468.0,235,1.0,442.3137,454.7737,506.0337,506.4937,447.8737,478.4137,494.1737,426.1337,544.7937,422.3737,449.6937,427.0737,434.1137
468.3333,468.3333,235,1.3333,442.7568,455.1568,507.2968,507.2168,448.2368,479.9368,495.7568,426.4168,545.0568,422.6968,449.9568,427.4568,434.6568
468.5,468.5,235,1.5,442.9084,455.2884,507.4284,507.3684,448.3968,480.0684,495.9084,426.5484,545.1884,422.8284,450.0684,427.5884,434.7884
468.6667,468.6667,235,1.6667,443.04,455.42,507.56,507.5,448.54,480.2,496.04,426.68,545.32,422.96,450.2,427.72,434.92
469.0,469.0,235,2.0,443.3128,455.7952,507.8296,507.8192,448.8096,480.4696,496.348,426.9496,545.6056,423.2232,450.4632,427.9896,435.196
469.3333,469.3333,235,2.3333,443.7463,456.2863,508.1263,508.4263,449.3663,480.7663,496.8463,427.2463,545.9863,423.4863,450.7063,428.2863,435.5263
469.5,469.5,235,2.5,443.8779,456.4179,508.2579,508.5579,449.4979,480.8979,496.9779,427.3779,546.1179,423.6179,450.8379,428.4179,435.6979
469.6667,469.6667,235,2.6667,444.0095,456.5495,508.3895,508.6895,449.6295,481.0295,497.1095,427.5095,546.2495,423.7895,450.9695,428.5495,435.8295
470.0,470.0,236,1.0,444.2726,456.8126,508.6526,508.9526,449.8926,481.2926,497.3926,427.7726,546.5126,424.0526,451.2326,428.8126,436.0926
470.3333,470.3333,236,1.3333,444.5558,457.1558,509.3958,509.2158,450.1558,481.9558,497.8958,428.0558,546.7758,424.4158,451.4958,429.1158,436.3558
470.6667,470.6667,236,1.6667,444.819,457.419,509.659,509.479,450.419,482.219,498.159,428.319,547.039,424.679,451.759,429.379,436.619
471.0,471.0,236,2.0,445.0884,457.6905,509.9263,509.7421,450.6842,482.4821,498.4242,428.6031,547.3042,424.9642,452.0221,429.6421,436.8842
471.3333,471.3333,236,2.3333,445.4052,458.0252,510.4052,510.1052,451.0452,482.9252,498.9252,429.0452,547.7452,425.2452,452.2852,429.9052,437.1652
471.5,471.5,236,2.5,445.5368,458.1568,510.5368,510.2368,451.1768,483.0568,499.0568,429.1768,547.8768,425.3768,452.4168,430.0368,437.2968
471.6667,471.6667,236,2.6667,445.6684,458.2884,510.6684,510.3684,451.3368,483.1884,499.2084,429.3084,548.0084,425.5284,452.5484,430.1684,437.4684
472.0,472.0,237,1.0,445.9316,458.5516,510.9316,510.6716,451.6316,483.4516,499.4716,429.5716,548.2916,425.7916,452.8116,430.4316,437.7316
472.3333,472.3333,237,1.3333,446.2147,459.1147,511.4347,511.1547,452.0347,483.9147,499.9547,429.8547,548.6347,426.0747,453.0747,430.7347,438.0147
472.6667,472.6667,237,1.6667,446.4779,459.3779,511.6979,511.4179,452.2979,484.1979,500.2179,430.1179,548.8979,426.3779,453.3379,430.9979,438.3779
473.0,473.0,237,2.0,446.7488,459.6411,511.9611,511.6811,452.5677,484.4677,500.4822,430.3844,549.1655,426.7622,453.6011,431.2622,438.6822
473.3333,473.3333,237,2.3333,447.1642,459.9042,512.2442,511.9842,452.9442,484.8568,501.0842,430.7042,549.5042,427.0442,453.8642,431.5842,438.9642
473.5,473.5,237,2.5,447.2958,460.0358,512.3958,512.1158,453.0758,485.0758,501.2158,430.8358,549.6358,427.1758,453.9958,431.7158,439.0958
473.6667,473.6667,237,2.6667,447.4274,460.1674,512.5474,512.2474,453.2222,485.2074,501.3474,430.9674,549.7874,427.3074,454.1055,431.8474,439.2274
474.0,474.0,238,1.0,447.6905,460.4305,512.941,512.521,453.5105,485.4705,501.6905,431.2305,550.0505,427.5705,454.3105,432.1105,439.4905
474.3333,474.3333,238,1.3333,448.1137,460.7337,513.4137,513.0337,453.8737,485.9137,502.2337,431.4937,550.4737,427.9137,454.5737,432.3737,439.7937
474.6667,474.6667,238,1.6667,448.3769,460.9969,513.6769,513.2969,454.1369,486.1969,502.4969,431.7569,550.7369,428.1969,454.8369,432.6369,440.0569
475.0,475.0,238,2.0,448.64,461.26,513.96,513.56,454.42,486.48,502.76,432.04,551.0,428.46,455.1,432.9,440.36
475.3333,475.3333,238,2.3333,448.9662,461.5631,514.5231,513.8924,454.7631,487.1631,503.3431,432.3031,551.5231,428.8431,455.3631,433.1786,440.7831
475.5,475.5,238,2.5,449.1347,461.7829,514.6547,514.0747,455.0147,487.2947,503.4747,432.4947,551.6547,428.9747,455.4947,433.3947,440.9147
475.6667,475.6667,238,2.6667,449.2663,461.9463,514.7863,514.2126,455.1463,487.4263,503.6063,432.6663,551.7863,429.1315,455.6263,433.5263,441.0715
476.0,476.0,239,1.0,449.5295,462.2095,515.159,514.4895,455.458,487.6895,503.8695,432.9295,552.0495,429.4895,455.8895,433.7895,441.4295
476.3333,476.3333,239,1.3333,449.8326,462.6726,515.9126,514.9326,455.8526,488.2126,504.5252,433.1926,552.3726,429.7926,456.1526,434.1526,441.7526
476.6667,476.6667,239,1.6667,450.0958,462.9558,516.1758,515.1958,456.1958,488.4958,504.7958,433.4758,552.6358,430.0558,456.4158,434.4558,442.0158
477.0,477.0,239,2.0,450.3589,463.2189,516.4389,515.4589,456.4989,488.7589,505.2767,433.7589,552.8989,430.3378,456.6789,434.7189,442.2789
477.3333,477.3333,239,2.3333,450.8021,463.5421,516.7221,515.7842,456.7821,489.0221,505.5421,434.0221,553.1621,430.6221,456.9421,434.9821,442.5421
477.5,477.5,239,2.5,450.9337,463.6737,516.8537,515.9337,456.9137,489.1537,505.6737,434.1537,553.2937,430.7537,457.0737,435.1137,442.6737
477.6667,477.6667,239,2.6667,451.0653,463.8053,516.9853,516.0653,457.0453,489.2853,505.8053,434.2853,553.4253,430.8853,457.2053,435.2453,442.8053
478.0,478.0,240,1.0,451.3284,464.1568,517.2484,516.4084,457.3768,489.5484,506.0884,434.5484,553.7084,431.1484,457.4484,435.5084,443.0684
478.3333,478.3333,240,1.3333,451.7316,464.5716,517.5716,516.9116,457.6716,490.0516,506.5116,434.9716,553.9716,431.5716,457.7116,435.7716,443.4516
478.6667,478.6667,240,1.6667,452.1044,464.8348,517.9348,517.1748,457.9948,490.3148,506.8748,435.2348,554.2644,431.8348,457.9748,436.1296,443.7148
479.0,479.0,240,2.0,452.4179,465.0979,518.3179,517.4379,458.3358,490.5779,507.1779,435.5379,554.7179,432.1179,458.2379,436.3979,444.0179
479.3333,479.3333,240,2.3333,452.741,465.403,518.698,517.721,458.681,491.161,507.701,435.821,555.141,432.481,458.541,436.781,444.501
479.5,479.5,240,2.5,452.8726,465.5726,519.1526,517.8526,458.8126,491.2926,507.8326,435.9526,555.2726,432.6126,458.6726,436.9126,444.6326
479.6667,479.6667,240,2.6667,453.0042,465.7642,519.2842,518.2484,458.9442,491.4242,507.9642,436.0842,555.4042,432.7442,458.8042,437.0442,444.7642
480.0,480.0,241,1.0,453.2748,466.0918,519.5622,518.5274,459.3496,491.6874,508.3622,436.3474,555.6874,433.0444,459.0822,437.3074,445.0348
480.3333,480.3333,241,1.3333,453.6505,466.6705,520.4305,518.9505,459.8505,492.2705,508.8905,436.6105,556.0905,433.3905,459.3705,437.7305,445.3305
480.6667,480.6667,241,1.6667,453.9337,466.9537,520.6937,519.2337,460.1537,492.5337,509.1737,436.8737,556.3937,433.6537,459.6337,438.0137,445.5937
481.0,481.0,241,2.0,454.2168,467.2168,520.9768,519.5168,460.4168,492.8168,509.5968,437.1568,556.6968,433.9168,459.8968,438.2768,445.8568
481.3333,481.3333,241,2.3333,454.66,467.48,521.26,519.8,460.72,493.14,509.98,437.44,556.96,434.18,460.16,438.54,446.12
481.5,481.5,241,2.5,454.7916,467.6116,521.3916,519.9716,460.8516,493.2716,510.1116,437.5716,557.0916,434.3116,460.2916,438.6916,446.2516
481.6667,481.6667,241,2.6667,454.9232,467.7432,521.5232,520.1032,460.9832,493.4032,510.2432,437.7032,557.2232,434.4432,460.4232,438.8232,446.3832
482.0,482.0,242,1.0,455.1926,468.0063,521.8063,520.3989,461.2526,493.7263,510.6463,438.0863,557.4863,434.7063,460.6863,439.0863,446.6463
482.3333,482.3333,242,1.3333,455.5094,468.2694,522.0694,520.8494,461.6494,494.2694,510.9494,438.4894,557.7494,434.9694,460.9494,439.3494,446.9094
482.6667,482.6667,242,1.6667,455.7981,468.5927,522.3327,521.1527,461.9127,494.5327,511.2127,438.7727,558.1527,435.2527,461.2127,439.7127,447.2108
483.0,483.0,242,2.0,456.1958,468.9158,522.8844,521.4158,462.239,494.8158,511.8516,439.0558,558.5158,435.7022,461.4758,440.0316,447.6506
483.3333,483.3333,242,2.3333,456.5789,469.3989,523.2389,521.8312,462.7134,495.4589,512.3789,439.3589,558.9789,436.0389,461.7389,440.4189,448.0789
483.5,483.5,242,2.5,456.742,469.5305,523.5175,521.9705,463.082,495.8705,512.5525,439.5115,559.1705,436.202,461.8705,440.5505,448.2105
483.6667,483.6667,242,2.6667,456.9221,469.6621,523.7821,522.1021,463.2421,496.0221,512.741,439.6621,559.3021,436.3621,462.0021,440.7621,448.3421
484.0,484.0,243,1.0,457.3053,469.9653,524.2253,522.4453,463.5053,496.2853,513.1653,439.9253,559.5653,436.6853,462.2706,441.0253,448.6253
485.0,485.0,243,2.0,458.2347,470.9947,525.0147,523.6347,464.3147,497.3547,514.1947,440.8282,560.4747,437.6947,463.0747,441.9347,449.6188
485.5,485.5,243,2.5,458.7895,471.477,525.876,524.1455,464.9095,498.1235,515.0095,441.4095,561.136,438.1295,463.4695,442.3895,450.0695
486.0,486.0,244,1.0,459.5042,472.0198,526.7726,524.7166,465.361,498.7366,515.442,441.841,561.7208,438.6242,463.9188,443.0736,450.5842
487.0,487.0,244,2.0,460.2937,473.0937,527.5937,525.8937,466.2537,499.8737,516.4937,442.6937,562.8737,439.8222,464.6537,444.0337,451.5937
487.5,487.5,244,2.5,460.9084,473.6684,528.5976,526.3336,466.724,500.6684,517.164,443.1652,563.4484,440.4084,465.0484,444.5684,452.0884
488.0,488.0,245,1.0,461.3096,474.0824,529.232,526.8688,467.3696,501.0792,517.676,443.5928,563.9072,440.8032,465.4432,445.0016,452.6288
489.0,489.0,245,2.0,462.2326,475.0126,530.1726,527.8726,468.3126,502.3326,519.3726,444.4326,565.4326,442.0726,466.2526,446.3452,453.6526
489.5,489.5,245,2.5,462.6348,475.5718,531.7666,528.4792,468.9474,503.0192,519.8474,444.9874,565.9044,442.5074,466.6548,446.7474,454.4074
490.0,490.0,246,1.0,463.0589,476.1083,532.301,529.043,469.6221,503.6209,520.2421,445.4273,566.3621,443.0189,467.0663,447.1421,454.8021
491.0,491.0,246,2.0,464.0516,477.2916,533.2516,530.3516,470.4116,504.9116,521.0316,446.4516,567.1516,443.9716,467.8916,447.9316,455.6832
491.5,491.5,246,2.5,464.5463,477.8063,533.9063,530.8263,470.8441,505.7663,521.563,446.8663,567.5463,444.4063,468.2863,448.3526,456.3863
492.0,492.0,247,1.0,465.0011,478.2011,534.3011,531.3011,471.3411,506.1811,522.1811,447.3411,567.9411,444.8411,468.6811,448.7611,456.8211
493.0,493.0,247,2.0,465.9305,479.2905,535.4105,532.5105,472.3505,507.2705,523.5305,448.3705,569.0505,445.9305,469.4505,450.1505,457.8905
493.5,493.5,247,2.5,466.3253,479.6853,536.0212,532.9053,472.7559,507.6759,523.9253,448.7653,569.5012,446.4253,469.8453,450.5453,458.4159
494.0,494.0,248,1.0,466.92,480.4,536.62,533.82,473.4,509.04,524.52,449.38,570.02,446.96,470.24,450.96,458.92
496.0,496.0,249,1.0,469.0189,483.0189,539.3389,536.2789,475.9989,512.0389,526.8978,451.6789,572.4389,449.1767,471.8589,453.0589,461.2989
497.0,497.0,249,2.0,469.8084,483.8084,540.1284,537.2084,476.7884,513.0284,527.7284,452.6684,573.2484,450.1284,472.5084,453.8484,462.0884
497.5,497.5,249,2.5,470.2032,484.2432,540.5232,537.6232,477.1832,513.6432,528.1232,453.0632,573.8032,450.5832,472.9032,454.2432,462.5232
498.0,498.0,250,1.0,470.5979,484.8316,541.1211,538.1979,477.5779,514.3064,528.7211,453.4579,574.3358,450.9958,473.3179,454.8379,462.9895
500.0,500.0,251,1.0,472.404,486.9072,543.4336,540.1768,479.424,516.7048,530.6944,455.4752,576.344,453.0536,474.7168,456.7864,465.0336
501.0,501.0,251,2.0,473.3463,487.9263,544.5663,541.4263,480.3463,518.1063,531.6863,456.4663,577.4263,454.1063,475.5263,457.8863,466.0893
501.5,501.5,251,2.5,473.7411,488.3211,545.1844,541.8222,480.7433,518.5011,532.0811,456.8611,577.9611,454.5811,475.9211,458.2811,466.6211
502.0,502.0,252,1.0,474.1758,489.0316,545.7558,542.5158,481.3158,519.3558,532.7558,457.4758,578.4358,455.0558,476.3158,458.6758,467.0558
504.0,504.0,253,1.0,476.1947,491.4841,548.5147,545.0747,483.5347,522.6335,535.0694,459.7547,580.7894,457.4347,477.9147,460.8947,469.4747
505.0,505.0,253,2.0,476.9842,492.3242,549.3242,545.9242,484.3242,523.6842,535.9242,460.5642,581.6242,458.3842,478.5842,461.6842,470.3042
505.5,505.5,253,2.5,477.3789,492.8589,549.7589,546.3989,484.8189,524.1923,536.3389,460.9589,582.1512,458.7989,478.9789,462.0789,470.6989
506.0,506.0,254,1.0,477.8011,493.4485,550.4096,547.0137,485.2537,524.8685,536.7474,461.4011,582.7222,459.3211,479.3937,462.6137,471.2307
507.0,507.0,254,2.0,478.6464,494.5432,551.516,548.0232,486.2232,525.916,537.9464,462.3264,583.6632,460.1232,480.1232,463.4064,472.1184
507.5,507.5,254,2.5,479.0579,494.9379,551.9779,548.4179,486.6179,526.5179,538.3779,462.7779,584.1158,460.5737,480.5179,463.8179,472.7158
508.0,508.0,255,1.0,479.5304,495.7126,552.6682,549.0726,487.1326,527.1126,538.9326,463.4726,584.6178,461.1926,480.9126,464.3726,473.1926
509.0,509.0,255,2.0,480.5021,496.9221,554.0821,550.0421,488.3221,528.4063,539.8421,464.2821,585.7621,462.2621,481.6621,465.5021,474.3421
509.5,509.5,255,2.5,480.8968,497.3168,554.4768,550.4368,488.7168,528.8368,540.2368,464.6768,586.1568,462.6568,482.0568,465.8968,474.7368
510.0,510.0,256,1.0,481.2916,497.938,554.9412,550.8316,489.1116,529.4116,540.6316,465.1064,586.5864,463.156,482.4716,466.2916,475.1664
511.0,511.0,256,2.0,482.0811,498.7611,556.1411,551.6211,490.0455,530.6011,541.4211,465.9211,587.6011,464.0211,483.2411,467.0811,475.9811
512.0,512.0,257,1.0,482.9705,500.3305,557.3955,553.0305,491.2305,531.59,543.2635,467.0305,588.5905,465.4105,484.0305,468.2125,477.4305
513.0,513.0,257,2.0,483.88,501.12,558.96,553.82,492.02,532.84,544.7,467.82,589.38,466.2,484.82,469.2,478.22
513.5,513.5,257,2.5,484.2747,501.6294,559.4147,554.3747,492.8952,533.7405,545.1147,468.4547,589.8947,466.6347,485.2947,469.7147,478.6747
514.0,514.0,258,1.0,484.7095,502.3295,559.8095,555.7895,493.7095,534.2095,546.1695,469.0695,590.6295,467.2895,485.6895,470.1095,479.3295
515.0,515.0,258,2.0,485.4989,503.1189,560.8567,556.5789,494.4989,535.0389,546.9989,470.0189,591.4189,468.0789,486.4389,470.9389,480.1789
516.0,516.0,259,1.0,486.2884,504.2684,561.6484,557.9084,495.2284,536.4084,548.1884,470.8084,592.2084,468.5781,487.2284,471.8084,481.3084
517.0,517.0,259,2.0,487.0958,505.0579,563.2422,559.2095,496.0379,537.5379,549.1179,471.6979,593.7485,468.7979,488.0579,473.3137,482.1579
517.5,517.5,259,2.5,487.5526,505.9126,563.8526,559.7726,496.4326,538.0326,549.5526,472.0926,594.1726,469.1926,488.4425,473.7126,482.7126
518.0,518.0,260,1.0,488.2074,506.6274,564.6474,560.3874,496.9474,538.6674,550.1274,472.6474,594.6474,469.5874,488.7674,474.1674,483.2874
519.0,519.0,260,2.0,488.9968,507.7368,565.4368,561.5208,497.9568,539.8168,550.9568,473.5368,595.6568,470.3768,489.6368,475.1968,484.0768
520.0,520.0,261,1.0,489.8663,508.7863,566.7663,562.6263,498.9063,540.9863,551.9663,474.4663,596.8263,471.2863,490.4663,475.9863,484.9863
521.0,521.0,261,2.0,490.7158,509.9958,567.8138,563.6558,499.7674,542.0158,553.2558,475.3758,597.6158,472.2558,491.2558,476.9158,486.2032
521.5,521.5,261,2.5,491.1105,510.5315,568.4305,564.261,500.2505,542.541,553.961,475.821,598.0905,472.6505,491.6505,477.3505,486.6105
522.0,522.0,262,1.0,491.6253,511.0959,568.8853,564.8453,500.7853,543.1253,554.4053,476.3865,598.5053,473.0453,492.0453,477.8853,487.0453
524.0,524.0,263,1.0,493.4442,513.2242,571.4042,567.1126,502.8084,545.4242,556.7842,478.4042,600.7442,474.8442,493.5242,479.9042,489.2242
525.0,525.0,263,2.0,494.3337,514.2022,572.4044,568.1611,503.8085,546.5518,557.8233,479.3559,601.6011,475.2397,494.3137,480.8296,490.0959
525.5,525.5,263,2.5,494.7884,514.6284,572.8684,568.7084,504.2284,547.0284,558.4084,479.7884,602.0884,475.5895,494.8084,481.4084,490.5284
526.0,526.0,264,1.0,495.1832,515.3632,573.6832,569.1832,504.7232,547.6032,558.9432,480.1832,602.5432,475.8832,495.2032,481.8032,491.0456
527.0,527.0,264,2.0,496.0652,516.3526,574.6438,570.3052,505.7326,548.5882,560.0526,481.0778,603.3926,476.7126,495.9526,482.7126,492.1104
528.0,528.0,265,1.0,497.0421,517.1621,575.7021,571.2821,506.6221,549.8842,561.0621,481.8821,604.2821,477.5021,496.8021,483.7621,493.0621
529.0,529.0,265,2.0,497.9464,518.7288,577.0728,572.4548,507.6464,551.072,562.2716,482.978,605.3716,478.4824,497.5316,484.6116,494.1012
529.5,529.5,265,2.5,498.3663,519.2663,577.6463,572.8663,508.0663,551.6263,562.8063,483.4063,605.7663,478.9863,497.9863,485.1863,494.5526
530.0,530.0,266,1.0,498.7611,519.7411,578.3022,573.5611,508.5811,552.0444,563.4011,483.8611,606.2011,479.4611,498.4011,485.5811,495.0811
531.0,531.0,266,2.0,499.5505,520.5725,579.442,574.647,509.3905,553.1375,564.523,484.7105,607.2105,480.4935,499.1905,486.3705,495.8705
532.0,532.0,267,1.0,500.52,521.72,580.58,575.92,510.6,554.38,565.54,485.76,608.04,481.5,500.02,487.42,497.12
533.0,533.0,267,2.0,501.3695,522.5095,581.9895,576.9695,511.6295,555.597,566.8485,486.6895,609.0895,482.4495,500.8495,488.5095,498.0895
533.5,533.5,267,2.5,501.7642,523.3642,582.5642,577.4842,512.0242,556.0736,567.2642,487.0842,609.4926,482.8442,501.2242,488.9042,498.7042
