score_qstamp,qstamp,measure,beat,246973_tstamp,831986_tstamp,728904_tstamp,728917_tstamp,728894_tstamp,728899_tstamp,729162_tstamp,728924_tstamp,728932_tstamp,728941_tstamp,728936_tstamp,728928_tstamp,728908_tstamp,728912_tstamp,728945_tstamp,728959_tstamp,728962_tstamp
859.0,922.0,434,2.0,633.9836,633.9836,606.7436,674.8472,678.3236,668.9072,638.8236,675.3036,672.3836,241.5636,641.3636,682.5436,249.2672,641.7636,688.7236,658.8436,676.7036
859.25,922.25,434,2.25,634.4684,634.4684,607.3014,675.354,678.9014,669.6414,639.1014,675.7912,673.0414,241.8614,641.6414,682.8414,249.7112,642.4614,689.0014,659.2614,677.0414
859.5,922.5,434,2.5,634.8392,634.8392,607.5792,675.7992,679.2592,669.9192,639.5928,676.3744,673.3576,242.3392,642.388,683.7704,250.1192,642.7392,689.5696,659.6544,677.5192
859.75,922.75,434,2.75,635.117,635.117,607.857,676.151,679.537,670.237,639.877,676.817,673.813,242.634,642.677,684.057,250.437,643.017,690.045,659.977,677.797
860.0,923.0,435,1.0,635.3947,635.3947,608.1347,676.6482,679.8147,670.5441,640.1547,677.1388,674.1147,242.9882,643.0282,684.3347,250.7294,643.2947,690.3347,660.3694,678.0747
860.25,923.25,435,1.25,635.6725,635.6725,608.5725,677.11,680.0925,670.8325,640.5725,677.6325,674.4925,243.4525,643.5125,684.725,251.0125,643.5725,690.7125,660.7125,678.5725
860.5,923.5,435,1.5,636.0945,636.0945,608.8909,677.5206,680.978,671.2442,640.8503,678.0321,674.9145,243.7509,644.0109,685.1309,251.4551,643.9533,691.1036,661.0315,679.066
860.75,923.75,435,1.75,636.5681,636.5681,609.1881,677.9281,681.8281,671.6681,641.1881,678.6481,675.5881,244.2481,644.4481,685.6881,252.0081,644.4481,691.6081,661.4081,679.5281
861.0,924.0,435,2.0,636.9058,636.9058,609.4658,678.5258,682.1058,672.2658,641.5116,678.9858,675.9258,244.5258,644.8458,685.9858,252.3658,644.7458,692.1458,662.0258,679.8058
861.25,924.25,435,2.25,637.378,637.378,609.8836,679.1436,682.3836,672.7436,641.9436,679.616,676.5036,244.8836,645.2236,686.2636,252.8436,645.1836,692.4236,662.3836,680.0836
861.5,924.5,435,2.5,637.7214,637.7214,610.2614,679.5214,682.6614,673.1814,642.2414,680.0414,676.8414,245.2614,645.8614,686.8814,253.1814,645.6014,692.9614,662.8414,680.3614
861.75,924.75,435,2.75,637.9992,637.9992,610.5392,680.0784,682.9392,673.4992,642.5192,680.3192,677.1192,245.5392,646.1976,687.2192,253.4592,645.9384,693.4536,663.1576,680.6392
862.0,925.0,436,1.0,638.277,638.277,610.817,680.408,683.217,673.913,642.797,680.648,677.431,246.014,646.528,687.497,253.737,646.217,693.754,663.614,681.07
862.25,925.25,436,1.25,638.8347,638.8347,611.4147,681.0193,683.6482,674.4164,643.3547,681.294,678.0347,246.4747,646.8588,688.0547,254.1188,646.7747,694.2017,664.0776,681.6547
862.5,925.5,436,1.5,639.3325,639.3325,611.7525,681.705,683.9525,674.8375,643.6325,681.8575,678.5125,246.7525,647.425,688.6725,254.7325,647.1725,694.625,664.4525,682.2325
862.75,925.75,436,1.75,639.6103,639.6103,612.0303,682.1103,684.2303,675.1303,643.9103,682.1703,678.9303,247.1121,647.7103,688.9703,255.1703,647.4503,694.9103,664.9703,682.5103
863.0,926.0,436,2.0,639.8881,639.8881,612.3081,682.3881,684.5081,675.7281,644.1881,682.6481,679.2281,247.4481,647.9881,689.2481,255.4481,647.7481,695.3681,665.2481,682.7881
863.25,926.25,436,2.25,640.458,640.458,612.8658,683.0438,685.0658,676.4458,644.6658,683.3838,679.9258,247.8058,648.4258,689.8458,256.3258,648.0858,696.1458,665.6458,683.0658
863.5,926.5,436,2.5,642.4636,642.4636,613.4036,684.4436,685.5436,676.7236,644.9436,684.1636,680.5636,248.5072,649.516,690.7636,256.8036,648.7636,696.8636,666.2836,683.4036
863.75,926.75,436,2.75,642.7414,642.7414,613.6814,684.7214,685.8214,677.1214,645.2614,684.4414,680.8414,248.8014,649.9414,691.0414,257.0814,649.0414,697.1414,666.6014,683.6814
864.0,927.0,437,1.0,643.0192,643.0192,613.9592,684.9992,686.272,678.088,645.6352,684.7192,681.1192,249.0792,650.3952,691.7032,257.3592,649.8016,698.3408,667.5896,683.9592
864.125,927.125,437,1.125,643.0838,643.0838,614.0838,685.0638,686.3666,678.1638,645.7038,684.8038,681.1838,249.2038,650.4638,691.858,257.4238,649.8838,698.4838,667.6838,684.0238
864.25,927.25,437,1.25,643.1485,643.1485,614.1485,685.2685,686.5285,678.3085,645.7885,684.8685,681.2485,249.2885,650.7685,692.0685,257.4885,649.9485,698.625,667.7485,684.0885
864.375,927.375,437,1.375,643.2131,643.2131,614.2131,685.3531,686.6262,678.3731,645.8531,684.9331,681.3331,249.3531,650.8331,692.1331,257.5531,650.0262,698.8062,667.8131,684.1531
864.5,927.5,437,1.5,643.2778,643.2778,614.2778,685.4178,686.6978,678.4378,645.9178,684.9978,681.3978,249.4178,650.8978,692.1978,257.6178,650.0978,698.8778,667.8778,684.2178
864.625,927.625,437,1.625,643.3425,643.3425,614.3425,685.4825,686.7625,678.5025,645.9825,685.0825,681.4625,249.4825,650.9625,692.2625,257.685,650.1825,698.9425,667.9425,684.2825
864.75,927.75,437,1.75,643.4071,643.4071,614.4071,685.5471,686.8271,678.5671,646.0542,685.1755,681.5484,249.5471,651.0271,692.3271,257.7813,650.2826,699.0071,668.0071,684.3471
864.875,927.875,437,1.875,643.4718,643.4718,614.4718,685.6118,686.8918,678.6318,646.1318,685.2918,681.6518,249.6118,651.0918,692.3918,257.8718,650.4118,699.0718,668.0718,684.4118
865.0,928.0,437,2.0,643.5364,643.5364,614.5364,685.6764,686.9564,678.6964,646.1964,685.3564,681.7164,249.6764,651.1564,692.4564,257.9364,650.4764,699.1528,668.1364,684.4764
865.5,928.5,437,2.5,643.795,643.795,614.795,686.135,687.335,679.175,646.515,685.615,682.095,250.015,651.415,692.775,258.195,650.815,699.615,668.495,684.735
866.0,929.0,438,1.0,644.1337,644.1337,615.0537,686.4137,687.5937,679.4337,646.7737,685.8937,682.3537,250.2737,651.7537,693.0337,258.4537,651.0737,699.8737,668.7537,684.9937
866.25,929.25,438,1.25,644.303,644.303,615.283,686.543,687.843,679.663,646.903,686.063,682.723,250.426,651.963,693.163,258.883,651.343,700.186,669.163,686.386
866.5,929.5,438,1.5,644.4446,644.4446,615.4123,686.7323,687.9846,679.7923,647.0323,686.1923,682.9323,250.5923,652.1123,693.2923,259.0123,651.4723,700.3923,669.2923,686.5523
866.75,929.75,438,1.75,644.5816,644.5816,615.5416,686.8648,688.1216,679.9216,647.1216,686.3216,683.0616,250.7216,652.2416,693.3616,259.1416,651.6016,700.5416,669.4216,686.6416
867.0,930.0,438,2.0,644.7109,644.7109,615.6709,687.0309,688.2509,680.0509,647.2509,686.4618,683.1909,250.8509,652.3709,693.4909,259.3145,651.7309,700.6709,669.5509,686.7709
867.25,930.25,438,2.25,644.8402,644.8402,615.8002,687.1602,688.4002,680.2002,647.3802,686.6002,683.3804,251.0002,652.5002,693.6202,259.4802,651.8602,700.8402,669.6802,686.9002
867.5,930.5,438,2.5,645.0095,645.0095,615.9695,687.3495,688.559,680.4295,647.5695,686.7495,683.5495,251.1295,652.6695,693.7695,259.6295,652.1295,701.0095,669.8295,687.0295
867.75,930.75,438,2.75,645.1388,645.1388,616.0988,687.4788,688.7188,680.5588,647.6988,686.8976,683.6788,251.2588,652.7988,693.8988,259.7588,652.2588,701.2376,669.9788,687.1588
868.0,931.0,439,1.0,645.2762,645.2762,616.2481,687.6081,688.8681,680.6881,647.8281,687.0481,683.8081,251.3881,652.9281,694.0281,259.9281,652.3881,701.3681,670.1081,687.2881
868.25,931.25,439,1.25,645.435,645.435,616.3775,687.795,688.9975,680.87,647.9575,687.1775,683.9375,251.5175,653.1175,694.1575,260.0575,652.5175,701.5575,670.255,687.4175
868.5,931.5,439,1.5,645.5668,645.5668,616.5068,687.9868,689.1268,681.0068,648.0468,687.3068,684.0868,251.6468,653.2668,694.2868,260.2068,652.6868,701.7268,670.4468,687.5068
868.75,931.75,439,1.75,645.7322,645.7483,616.6161,688.1322,689.2883,681.2122,648.1561,687.4522,684.2322,251.7761,653.4161,694.4161,260.3361,652.8161,701.8561,670.5761,687.6361
869.0,932.0,439,2.0,645.8654,645.8854,616.7454,688.2654,689.4254,681.3454,648.2854,687.6054,684.3854,251.9054,653.5454,694.5211,260.5108,652.9454,702.0254,670.7254,687.7654
869.25,932.25,439,2.25,646.0241,646.0294,616.8747,688.4241,689.5547,681.4747,648.4147,687.7347,684.5294,252.0347,653.7188,694.5747,260.6947,653.1147,702.2041,670.8547,687.8947
869.5,932.5,439,2.5,646.164,646.164,617.044,688.564,689.684,681.624,648.544,687.884,684.664,252.184,653.864,694.704,260.824,653.264,702.364,670.984,688.024
869.75,932.75,439,2.75,646.3066,646.3066,617.1733,688.6933,689.8133,681.7799,648.6733,688.0466,684.8066,252.3133,653.9933,694.8333,260.9533,653.3933,702.5333,671.1466,688.1533
870.0,933.0,440,1.0,646.4626,646.4626,617.3026,688.8826,689.9626,681.9626,648.8026,688.1826,684.9426,252.4426,654.1226,694.9626,261.0826,653.5226,702.6626,671.2826,688.2826
870.25,933.25,440,1.25,646.6038,646.6038,617.4319,689.0119,690.0919,682.1157,648.9119,688.3119,685.0957,252.5719,654.2638,695.0919,261.2119,653.6519,702.8357,671.4119,688.4119
870.5,933.5,440,1.5,646.7413,646.7413,617.5813,689.1413,690.2413,682.2613,649.0413,688.4413,685.2413,252.7013,654.4413,695.2213,261.4213,653.8413,702.9826,671.5413,688.5413
870.75,933.75,440,1.75,646.8812,646.8812,617.7106,689.2706,690.3706,682.3906,649.1706,688.5706,685.3706,252.8306,654.5918,695.3506,261.5506,653.9706,703.1906,671.6706,688.6706
871.0,934.0,440,2.0,647.0199,647.0199,617.8399,689.4399,690.4999,682.5398,649.2799,688.7199,685.5198,252.9599,654.7399,695.4799,261.6799,654.0999,703.3398,671.7999,688.7999
871.25,934.25,440,2.25,647.1892,647.1892,617.9892,689.6092,690.6692,682.7292,649.4092,688.8692,685.6892,253.1092,654.9092,695.6092,261.8292,654.2492,703.5492,671.9892,688.9492
871.5,934.5,440,2.5,647.3185,647.3185,618.1185,689.7385,690.8185,682.8585,649.5192,689.0185,685.8185,253.2385,655.0385,695.7385,261.977,654.4185,703.697,672.1185,689.0785
871.75,934.75,440,2.75,647.4678,647.4678,618.2478,689.8678,690.9478,683.0478,649.6478,689.1478,686.0078,253.3678,655.1678,695.8678,262.0878,654.5478,703.8878,672.2478,689.2078
872.0,935.0,441,1.0,647.6313,647.6313,618.3771,690.0342,691.1455,683.1771,649.7571,689.2771,686.1371,253.4771,655.2971,695.9971,262.2371,654.6971,704.0171,672.3771,689.3884
872.25,935.25,441,1.25,647.7664,647.7664,618.6464,690.2064,691.3056,683.3664,649.9064,689.512,686.2664,253.6264,655.5464,696.1264,262.3664,654.9064,704.1464,672.5264,689.5264
872.5,935.5,441,1.5,647.9357,647.9357,618.7757,690.3757,691.4757,683.5357,650.0357,689.7357,686.6157,253.7557,655.8557,696.2557,262.4957,655.0357,704.4557,672.8157,689.7557
872.75,935.75,441,1.75,648.085,648.085,618.905,690.52,691.665,683.665,650.165,689.865,686.745,253.885,655.985,696.385,262.645,655.165,704.585,672.945,689.885
873.0,936.0,441,2.0,648.2144,648.2144,619.0344,690.6944,691.7944,683.7944,650.2944,689.9944,686.8944,254.0144,656.1144,696.5144,262.7744,655.2944,704.7144,673.0744,690.0144
873.25,936.25,441,2.25,648.3637,648.3637,619.1837,690.8437,692.0437,684.2037,650.4837,690.2437,687.0237,254.2837,656.2437,696.6437,262.9037,655.4437,704.9674,673.2037,690.1437
873.5,936.5,441,2.5,648.493,648.493,619.313,690.973,692.173,684.373,650.613,690.373,687.153,254.413,656.373,696.773,263.033,655.613,705.113,673.333,690.273
873.75,936.75,441,2.75,648.6223,648.6223,619.4423,691.1023,692.3023,684.5223,650.7446,690.5023,687.2823,254.5423,656.5023,696.9023,263.1853,655.7492,705.2469,673.4738,690.4023
874.0,937.0,442,1.0,648.8116,648.8116,619.5716,691.2716,692.4316,684.6516,650.9116,690.6316,687.4116,254.6716,656.6316,697.0316,263.4916,655.9316,705.5064,673.6916,690.5316
874.25,937.25,442,1.25,649.0209,649.0209,619.8209,691.6009,692.6809,684.9209,651.0409,690.9209,687.7809,254.9209,656.9009,697.2009,263.7009,656.1609,705.8409,673.9209,690.6609
874.5,937.5,442,1.5,649.1502,649.1502,619.9502,691.7302,692.8102,685.0502,651.1702,691.0502,687.9102,255.0502,657.0302,697.3302,263.8302,656.2902,705.9702,674.0502,690.7902
874.75,937.75,442,1.75,649.2795,649.2795,620.0795,691.8595,692.9395,685.1795,651.2595,691.2195,688.0395,255.1795,657.1595,697.4595,263.9595,656.4195,706.1595,674.1795,690.9195
875.0,938.0,442,2.0,649.4088,649.4088,620.2088,692.0552,693.0776,685.3176,651.3888,691.3664,688.1688,255.3088,657.3152,697.5888,264.1064,656.5488,706.3088,674.3088,691.1088
875.25,938.25,442,2.25,649.5381,649.5381,620.3381,692.2181,693.2181,685.4581,651.5181,691.5781,688.3181,255.4381,657.4781,697.7181,264.2581,656.6781,706.4981,674.4381,691.2962
875.5,938.5,442,2.5,649.8475,649.8475,620.4875,692.3475,693.3475,685.6475,651.6475,691.755,688.4475,255.5675,657.6075,697.8475,264.3875,656.9075,706.7075,674.6275,691.5075
875.75,938.75,442,2.75,649.9768,649.9768,620.6168,692.4768,693.4768,685.7768,651.7768,691.8968,688.5768,255.6968,657.7368,697.9768,264.5168,657.0368,706.8368,674.7568,691.6368
876.0,939.0,443,1.0,650.1061,650.1061,620.7522,692.6183,693.6861,685.9522,651.9244,692.0261,688.7305,255.8461,657.8966,698.1061,264.7244,657.2088,706.9661,674.8861,691.7905
876.25,939.25,443,1.25,650.3354,650.3354,620.8954,692.8354,693.8954,686.0954,652.1154,692.1554,688.9154,256.0154,658.0954,698.2354,264.8954,657.4354,707.1554,675.0154,691.9754
876.5,939.5,443,1.5,650.4647,650.4647,621.0447,692.9847,694.0247,686.2247,652.2447,692.2847,689.0447,256.1647,658.3447,698.3647,265.0247,657.5694,707.2847,675.2847,692.1047
876.75,939.75,443,1.75,650.594,650.594,621.174,693.114,694.154,686.354,652.374,692.414,689.174,256.294,658.474,698.494,265.154,657.714,707.414,675.414,692.234
877.0,940.0,443,2.0,650.7233,650.7233,621.3066,693.2664,694.313,686.4833,652.5033,692.5433,689.3699,256.4233,658.6033,698.6233,265.2833,657.8433,707.5433,675.5433,692.3633
877.25,940.25,443,2.25,650.8778,650.8778,621.4726,693.5126,694.5926,686.6126,652.6326,692.6726,689.5326,256.5526,658.7326,698.7526,265.5326,657.9726,707.6726,675.6726,692.4926
877.5,940.5,443,2.5,651.1219,651.1219,621.6019,693.6419,694.7219,686.7419,652.7619,692.8019,689.6619,256.6819,658.8619,698.8819,265.6619,658.1019,707.8019,675.8019,692.6219
877.75,940.75,443,2.75,651.2513,651.2513,621.7313,693.7713,694.8513,686.8713,652.8913,692.9513,689.7913,256.8113,658.9913,699.0113,265.7913,658.2313,707.9313,675.9313,692.7513
878.0,941.0,444,1.0,651.4206,651.4206,621.8618,693.9018,695.0006,687.3624,653.0218,693.1206,689.9236,256.9436,659.1206,699.1406,265.9424,658.3806,708.3624,676.0618,692.9012
878.5,941.5,444,1.5,651.7192,651.7192,622.1592,694.2992,695.2792,687.7792,653.3192,693.5392,690.3192,257.4792,659.4592,699.3992,266.2592,658.6992,708.8192,676.3992,693.1792
878.75,941.75,444,1.75,651.8485,651.8485,622.2885,694.4485,695.4085,687.937,653.4485,693.697,690.4685,257.6085,659.597,699.5285,266.3885,658.8485,708.957,676.5285,693.368
879.0,942.0,444,2.0,652.1112,652.1112,622.4178,694.5778,695.5378,688.0778,653.5778,693.8378,690.5978,257.7378,659.7378,699.6578,266.5178,658.9778,709.0978,676.6578,693.5978
879.25,942.25,444,2.25,652.3471,652.3471,622.5671,694.7871,695.7071,688.2471,653.7071,694.0671,690.8471,257.8671,659.9471,699.7871,266.7071,659.1271,709.3671,676.8271,693.7271
879.5,942.5,444,2.5,652.4764,652.4764,622.6964,694.9164,695.8364,688.4164,653.8364,694.1964,690.9764,257.9964,660.0764,699.9164,266.8364,659.2764,709.4964,676.9564,693.8564
879.75,942.75,444,2.75,652.6057,652.6057,622.8457,695.0457,695.9714,688.5457,653.9657,694.3257,691.1057,258.1257,660.2057,700.0457,266.9771,659.4228,709.6371,677.0857,693.9857
880.0,943.0,445,1.0,652.735,652.735,622.975,695.205,696.115,688.69,654.095,694.505,691.235,258.27,660.38,700.175,267.155,659.61,709.84,677.215,694.13
880.25,943.25,445,1.25,652.8932,652.8932,623.1044,695.3444,696.2776,688.8244,654.2244,694.7044,691.3644,258.4044,660.6044,700.3044,267.4044,659.7644,710.0244,677.4244,694.2644
880.5,943.5,445,1.5,653.0537,653.0537,623.2537,695.4737,696.4537,688.9737,654.3537,694.8337,691.5537,258.5337,660.7337,700.4337,267.5337,659.8937,710.1537,677.5537,694.4137
880.75,943.75,445,1.75,653.263,653.263,623.406,695.629,696.623,689.203,654.483,695.066,691.686,258.683,660.863,700.563,267.683,660.043,710.329,677.683,694.543
881.0,944.0,445,2.0,653.3923,653.3923,623.5523,695.7923,696.7523,689.3323,654.6123,695.2123,691.8323,258.8123,660.9923,700.6923,267.8123,660.1723,710.4923,677.8123,694.6723
881.25,944.25,445,2.25,653.6016,653.6016,623.7216,695.9264,696.9016,689.5416,654.7416,695.3416,692.0016,258.9816,661.1216,700.8216,267.9416,660.3016,710.6816,678.0016,694.8016
881.5,944.5,445,2.5,653.7309,653.7309,623.8509,696.1109,697.0309,689.6709,654.8709,695.4709,692.1309,259.1109,661.2509,700.9436,268.0709,660.4309,710.8109,678.1309,694.9309
881.75,944.75,445,2.75,653.8602,653.8602,623.9802,696.2402,697.2002,689.8402,655.0002,695.6002,692.2804,259.2402,661.3804,701.0402,268.2002,660.5602,710.9602,678.2602,695.0602
882.0,945.0,446,1.0,654.0095,654.0095,624.1095,696.4295,697.3295,690.0295,655.1295,695.7295,692.479,259.3695,661.5495,701.1695,268.339,660.6895,711.2095,678.4085,695.1895
882.25,945.25,446,1.25,654.2388,654.2388,624.2788,696.6576,697.5588,690.1988,655.2988,695.9188,692.7588,259.5388,661.8388,701.2988,268.5588,660.8188,711.3388,678.5988,695.4764
882.5,945.5,446,1.5,654.4405,654.4405,624.4081,696.7881,697.6881,690.3281,655.4362,696.0481,692.8881,259.6762,661.9881,701.4281,268.6881,660.9681,711.5005,678.7881,695.6081
882.75,945.75,446,1.75,654.6175,654.6175,624.5375,696.9175,697.8175,690.4975,655.5775,696.1775,693.0175,259.8375,662.1175,701.5575,268.8375,661.0975,711.7175,678.9175,695.7375
883.0,946.0,446,2.0,654.7468,654.7468,624.6668,697.0604,697.9468,690.6668,655.7068,696.3136,693.1468,259.9736,662.2468,701.6868,268.9868,661.2336,711.9136,679.0468,695.8868
883.25,946.25,446,2.25,654.9083,654.9083,624.8361,697.3161,698.0761,690.9361,655.8361,696.5561,693.2761,260.1361,662.3961,701.8161,269.1361,661.3961,712.1161,679.1761,696.0761
883.5,946.5,446,2.5,655.0454,655.0454,624.9654,697.4454,698.2054,691.0654,655.9654,696.6854,693.4054,260.2654,662.5254,701.9454,269.2654,661.5254,712.2454,679.3054,696.2054
883.75,946.75,446,2.75,655.1747,655.1747,625.0947,697.5747,698.3347,691.1947,656.0947,696.8147,693.5347,260.3947,662.6547,702.0347,269.3947,661.6547,712.4041,679.4347,696.3347
884.0,947.0,447,1.0,655.304,655.304,625.224,697.712,698.524,691.324,656.224,696.944,693.664,260.524,662.792,702.164,269.524,661.824,712.644,679.564,696.464
884.125,947.125,447,1.125,655.4061,655.4061,625.2887,697.8487,698.5887,691.4087,656.2887,697.1548,693.7287,260.7087,662.8887,702.2287,269.6348,661.9235,712.7261,679.6287,696.5487
884.25,947.25,447,1.25,655.5133,655.5133,625.3533,697.9266,698.6533,691.4933,656.3533,697.2533,693.7933,260.7733,662.9533,702.2933,269.7865,662.0333,712.8133,679.6933,696.6133
884.375,947.375,447,1.375,655.598,655.598,625.418,697.998,698.778,691.798,656.438,697.318,693.858,260.858,663.074,702.358,269.918,662.098,713.138,679.758,696.678
884.5,947.5,447,1.5,655.6626,655.6626,625.5226,698.0626,698.8426,691.8626,656.5026,697.4026,693.9226,260.9226,663.1426,702.4226,269.9826,662.1626,713.2026,679.8226,696.7426
884.75,947.75,447,1.75,655.7919,655.7919,625.6519,698.1919,698.9719,691.9919,656.6319,697.5319,694.0919,261.0519,663.2719,702.5319,270.1119,662.2919,713.3319,679.9519,696.8719
885.0,948.0,447,2.0,655.9213,655.9213,625.7813,698.3813,699.1213,692.1213,656.7613,697.6813,694.2613,261.1813,663.4626,702.6613,270.2413,662.4213,713.5213,680.0813,697.0013
885.5,948.5,447,2.5,656.3599,656.3599,626.0599,698.7599,699.4999,692.4399,657.0199,697.9399,694.6799,261.4399,663.7399,702.9199,270.4999,662.7399,713.8199,680.5199,697.2599
885.75,948.75,447,2.75,656.4892,656.4892,626.1892,698.8892,699.6292,692.5692,657.1492,698.0692,694.8092,261.5692,663.8692,703.0492,270.6292,662.8692,713.9584,680.6492,697.3984
886.0,949.0,448,1.0,656.6185,656.6185,626.3185,699.0185,699.7585,692.6985,657.2785,698.1985,694.957,261.6985,663.9985,703.1785,270.7585,663.0585,714.0985,680.7785,697.5385
886.25,949.25,448,1.25,656.7878,656.7878,626.4478,699.2234,699.8878,692.8278,657.4078,698.3678,695.1112,261.8678,664.1278,703.3078,270.8878,663.1956,714.2278,680.9278,697.6678
886.5,949.5,448,1.5,656.9171,656.9171,626.5771,699.3771,700.0571,692.9771,657.5371,698.5171,695.3171,261.9971,664.3371,703.4771,271.0171,663.3571,714.4371,681.1771,697.7971
886.75,949.75,448,1.75,657.0464,657.0464,626.7064,699.5864,700.2064,693.2064,657.6664,698.6664,695.4464,262.1264,664.4664,703.6064,271.1864,663.4864,714.6664,681.3064,697.9264
887.0,950.0,448,2.0,657.1957,657.1957,626.8357,699.7157,700.3871,693.3357,657.8157,698.7957,695.6157,262.3157,664.6585,703.7357,271.3157,663.6357,714.8557,681.4357,698.0957
887.75,950.75,448,2.75,657.7637,657.7637,627.2437,700.1474,700.8274,693.8437,658.1437,699.3037,696.0037,262.7237,665.0985,704.1237,271.7237,664.0637,715.3274,681.8237,698.5437
888.0,951.0,449,1.0,657.906,657.906,627.426,700.333,701.012,694.053,658.273,699.433,696.153,262.893,665.293,704.253,271.853,664.233,715.519,681.953,698.686
889.0,952.0,449,2.0,658.6102,658.6102,627.9502,700.9702,701.6102,694.6502,658.7702,700.1102,696.8102,263.4702,665.9902,704.7702,272.3702,664.8102,716.1902,682.4702,699.2102
889.25,952.25,449,2.25,658.8195,658.8195,628.099,701.259,701.7595,694.9995,658.8995,700.2795,696.9595,263.5995,666.1195,704.8995,272.4995,664.9395,716.3395,682.7395,699.3995
