qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,A Clarinet 1,A Clarinet 2,Bassoon 1,Bassoon 2,Contrabassoon,E Horn 1,E Horn 2,C Horn 3,C Horn 4,E Trumpet 1,E Trumpet 2,Trombone 1,Trombone 2,Trombone 3,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
654.0,327.0,187,1.0,G5,E5,G4,E4,G4,E4,G3,E3,r,G4,E4,G4,E4,r,r,r,r,r,r,G4,G3,r,E4,E3
654.3333,327.1667,187,1.3333,G5,E5,G4,E4,G4,E4,G3,E3,r,G4,E4,G4,E4,r,r,r,r,r,r,B4,B3,r,E4,E3
654.5,327.25,187,1.5,G5,E5,G4,E4,G4,E4,G3,E3,r,G4,E4,G4,E4,r,r,r,r,r,r,B4,B3,r,B3,B2
654.6667,327.3333,187,1.6667,G5,E5,G4,E4,G4,E4,G3,E3,r,G4,E4,G4,E4,r,r,r,r,r,r,E5,E4,r,B3,B2
655.0,327.5,187,2.0,r,r,r,r,r,r,r,r,r,G4,E4,G4,E4,r,r,r,r,r,r,G5,G4,E5,G3,G2
655.3333,327.6667,187,2.3333,r,r,r,r,r,r,r,r,r,G4,E4,G4,E4,r,r,r,r,r,r,B5,B4,E5,G3,G2
655.5,327.75,187,2.5,r,r,r,r,r,r,r,r,r,G4,E4,G4,E4,r,r,r,r,r,r,B5,B4,B4,F#3,F#2
655.6667,327.8333,187,2.6667,r,r,r,r,r,r,r,r,r,G4,E4,G4,E4,r,r,r,r,r,r,E6,E5,B4,F#3,F#2
656.0,328.0,187,3.0,r,r,r,r,r,r,r,r,r,G4,E4,G4,E4,r,r,r,r,r,r,G6,G5,G4,E3,E2
656.3333,328.1667,187,3.3333,r,r,r,r,r,r,r,r,r,G4,E4,G4,E4,r,r,r,r,r,r,F#6,F#5,G4,E3,E2
656.5,328.25,187,3.5,G6,G6,G5,G5,G5,G4,G4,G4,r,G4,E4,G4,E4,r,r,r,r,r,r,F#6,F#5,F#4,D3,D2
656.6667,328.3333,187,3.6667,G6,G6,G5,G5,G5,G4,G4,G4,r,G4,E4,G4,E4,r,r,r,r,r,r,G6,G5,F#4,D3,D2
657.0,328.5,188,1.0,G6,G6,G5,G5,G5,G4,G4,G4,r,A4,E4,G4,E4,r,r,r,r,r,r,A4,A4,E4,C3,C2
657.3333,328.6667,188,1.3333,F#6,F#6,F#5,F#5,F#5,F#4,F#4,F#4,r,A4,E4,G4,E4,r,r,r,r,r,r,A4,A4,E4,C3,C2
657.5,328.75,188,1.5,F#6,F#6,F#5,F#5,F#5,F#4,F#4,F#4,r,A4,E4,G4,E4,r,r,r,r,r,r,A4,A4,D4,D3,r
657.6667,328.8333,188,1.6667,G6,G6,G5,G5,G5,G4,G4,G4,r,A4,E4,G4,E4,r,r,r,r,r,r,A4,A4,D4,D3,r
658.0,329.0,188,2.0,F#6,F#6,F#5,F#5,F#5,F#4,F#4,F#4,r,A4,E4,G4,E4,r,r,r,r,r,r,A4,A4,C4,E3,r
658.3333,329.1667,188,2.3333,G6,G6,G5,G5,G5,G4,G4,G4,r,A4,E4,G4,E4,r,r,r,r,r,r,A4,A4,C4,E3,r
658.5,329.25,188,2.5,G6,G6,G5,G5,G5,G4,G4,G4,r,A4,E4,G4,E4,r,r,r,r,r,r,A4,A4,D4,D3,r
658.6667,329.3333,188,2.6667,F#6,F#6,F#5,F#5,F#5,F#4,F#4,F#4,r,A4,E4,G4,E4,r,r,r,r,r,r,A4,A4,D4,D3,r
659.0,329.5,188,3.0,G6,G6,G5,G5,G5,G4,G4,G4,r,A4,E4,G4,E4,r,r,r,r,r,r,A4,A4,E4,C3,r
659.3333,329.6667,188,3.3333,F#6,F#6,F#5,F#5,F#5,F#4,F#4,F#4,r,A4,E4,G4,E4,r,r,r,r,r,r,A4,A4,E4,C3,r
659.5,329.75,188,3.5,F#6,F#6,F#5,F#5,F#5,F#4,F#4,F#4,r,A4,E4,G4,E4,r,r,r,r,r,r,A4,A4,C4,E3,r
659.6667,329.8333,188,3.6667,G6,G6,G5,G5,G5,G4,G4,G4,r,A4,E4,G4,E4,r,r,r,r,r,r,A4,A4,C4,E3,r
660.0,330.0,189,1.0,B-5,G5,B-4,G4,B-4,G4,B-3,G3,r,B-4,B-3,G4,E4,E5,E4,r,r,r,E3,G4,G3,E4,C#3,C#2
660.3333,330.1667,189,1.3333,B-5,G5,B-4,G4,B-4,G4,B-3,G3,r,B-4,B-3,G4,E4,E5,E4,r,r,r,E3,C#5,C#4,E4,C#3,C#2
660.5,330.25,189,1.5,B-5,G5,B-4,G4,B-4,G4,B-3,G3,r,B-4,B-3,G4,E4,E5,E4,r,r,r,E3,C#5,C#4,E-4,E-3,E-2
660.6667,330.3333,189,1.6667,B-5,G5,B-4,G4,B-4,G4,B-3,G3,r,B-4,B-3,G4,E4,E5,E4,r,r,r,E3,E5,E4,E-4,E-3,E-2
661.0,330.5,189,2.0,r,r,r,r,r,r,r,r,r,B-4,B-3,G4,E4,E5,E4,r,r,r,E3,G5,G4,C#4,E3,E2
661.3333,330.6667,189,2.3333,r,r,r,r,r,r,r,r,r,B-4,B-3,G4,E4,E5,E4,r,r,r,E3,C#6,C#5,C#4,E3,E2
661.5,330.75,189,2.5,r,r,r,r,r,r,r,r,r,B-4,B-3,G4,E4,E5,E4,r,r,r,E3,C#6,C#5,E-4,E-3,E-2
661.6667,330.8333,189,2.6667,r,r,r,r,r,r,r,r,r,B-4,B-3,G4,E4,E5,E4,r,r,r,E3,E6,E5,E-4,E-3,E-2
662.0,331.0,189,3.0,r,r,r,r,r,r,r,r,r,B-4,B-3,G4,E4,E5,E4,r,r,r,E3,G6,G5,E4,C#3,C#2
662.3333,331.1667,189,3.3333,r,r,r,r,r,r,r,r,r,B-4,B-3,G4,E4,E5,E4,r,r,r,E3,F#6,F#5,E4,C#3,C#2
662.5,331.25,189,3.5,r,r,r,r,r,r,r,r,r,B-4,B-3,G4,E4,E5,E4,r,r,r,E3,F#6,F#5,C#4,E3,E2
662.6667,331.3333,189,3.6667,r,r,r,r,r,r,r,r,r,B-4,B-3,G4,E4,E5,E4,r,r,r,E3,E6,E5,C#4,E3,E2
663.0,331.5,190,1.0,F#6,E-6,F#5,E-5,F#5,E-5,F#4,E-4,r,B4,B3,F#4,E-4,B4,B3,r,r,r,B2,B6,B5,F#4,B2,B1
663.3333,331.6667,190,1.3333,F#6,E-6,F#5,E-5,F#5,E-5,F#4,E-4,r,B4,B3,F#4,E-4,B4,B3,r,r,r,B2,B-6,B-5,F#4,B2,B1
663.6667,331.8333,190,1.6667,F#6,E-6,F#5,E-5,F#5,E-5,F#4,E-4,r,B4,B3,F#4,E-4,B4,B3,r,r,r,B2,B6,B5,F#4,B2,B1
664.0,332.0,190,2.0,G6,E6,G5,E5,G5,E5,G4,E4,r,B4,B3,r,r,r,r,r,r,r,r,C6,C5,G4,B3,B2
664.3333,332.1667,190,2.3333,F#6,E-6,F#5,E-5,F#5,E-5,F#4,E-4,r,B4,B3,r,r,r,r,r,r,r,r,C6,C5,F#4,B3,B2
664.6667,332.3333,190,2.6667,G6,E6,G5,E5,G5,E5,G4,E4,r,B4,B3,r,r,r,r,r,r,r,r,C6,C5,G4,B3,B2
665.0,332.5,190,3.0,E6,C#6,E5,C#5,E5,C#5,E4,C#4,r,A4,B3,r,r,B4,B3,r,r,r,B2,A6,A5,E4,B2,B1
665.3333,332.6667,190,3.3333,E6,C#6,E5,C#5,E5,C#5,E4,C#4,r,A4,B3,r,r,B4,B3,r,r,r,B2,G#6,G#5,E4,B2,B1
665.6667,332.8333,190,3.6667,E6,C#6,E5,C#5,E5,C#5,E4,C#4,r,A4,B3,r,r,B4,B3,r,r,r,B2,A6,A5,E4,B2,B1
666.0,333.0,191,1.0,F#6,E-6,F#5,E-5,F#5,E-5,F#4,E-4,r,A4,B3,r,r,r,r,r,r,r,r,B5,B4,F#4,B3,B2
666.3333,333.1667,191,1.3333,E6,C#6,E5,C#5,E5,C#5,E4,C#4,r,A4,B3,r,r,r,r,r,r,r,r,B5,B4,E4,B3,B2
666.6667,333.3333,191,1.6667,F#6,E-6,F#5,E-5,F#5,E-5,F#4,E-4,r,A4,B3,r,r,r,r,r,r,r,r,B5,B4,F#4,B3,B2
667.0,333.5,191,2.0,E-6,B5,E-5,B4,E-5,B4,E-4,B3,r,G4,B3,r,r,B4,B3,r,r,r,B2,G6,G5,E-4,B2,B1
667.3333,333.6667,191,2.3333,E-6,B5,E-5,B4,E-5,B4,E-4,B3,r,G4,B3,r,r,B4,B3,r,r,r,B2,F#6,F#5,E-4,B2,B1
667.6667,333.8333,191,2.6667,E-6,B5,E-5,B4,E-5,B4,E-4,B3,r,G4,B3,r,r,B4,B3,r,r,r,r,G6,G5,E-4,B2,B1
668.0,334.0,191,3.0,E6,C6,E5,C5,E5,C5,E4,C4,r,G4,B3,r,r,B4,B3,r,r,r,B2,A5,A4,E4,B3,B2
668.3333,334.1667,191,3.3333,C#6,A5,C#5,A4,C#5,A4,C#4,A3,r,G4,B3,r,r,B4,B3,r,r,r,B2,A5,A4,C#4,B3,B2
668.5,334.25,191,3.5,C#6,A5,C#5,A4,C#5,A4,C#4,A3,r,F#4,B3,r,r,B4,B3,r,r,r,B2,A5,A4,C#4,B3,B2
668.6667,334.3333,191,3.6667,r,r,r,r,r,r,r,r,r,F#4,B3,r,r,B4,B3,r,r,r,r,F#6,F#5,r,B3,B2
669.0,334.5,192,1.0,E-6,B5,E-5,B4,E-5,B4,E-4,B3,r,F#4,B3,r,r,B4,B3,r,r,r,B2,G5,G4,E-4,B2,B1
669.3333,334.6667,192,1.3333,B5,G5,B4,G4,B4,G4,B3,G3,r,F#4,B3,r,r,B4,B3,r,r,r,B2,G5,G4,B3,B2,B1
669.5,334.75,192,1.5,B5,G5,B4,G4,B4,G4,B3,G3,r,E4,B3,r,r,B4,B3,r,r,r,B2,G5,G4,B3,B2,B1
669.6667,334.8333,192,1.6667,r,r,r,r,r,r,r,r,r,E4,B3,r,r,B4,B3,r,r,r,r,E6,E5,r,B2,B1
670.0,335.0,192,2.0,C6,A5,C5,A4,C5,A4,C4,A3,r,F#4,B3,r,r,B4,B3,r,r,r,B2,F#5,F#4,C4,B3,B2
670.3333,335.1667,192,2.3333,A5,F#5,A4,F#4,A4,F#4,A3,F#3,r,F#4,B3,r,r,B4,B3,r,r,r,B2,F#5,F#4,A3,B3,B2
670.6667,335.3333,192,2.6667,r,r,r,r,r,r,r,r,r,F#4,B3,r,r,B4,B3,r,r,r,r,E-6,E-5,r,B3,B2
672.0,336.0,193,1.0,r,r,r,r,r,r,r,r,r,E4,E3,E4,E3,E5,E4,r,r,r,E3,r,r,r,r,r
673.0,336.5,193,2.0,E6,A5,E5,A4,E5,A4,A3,C3,C2,E4,E3,E4,E3,E5,E4,A3,E3,C3,E3,E6,E5,A4,A3,C2
673.3333,336.6667,193,2.3333,E6,A5,E5,A4,E5,A4,A3,C3,C2,E4,E3,E4,E3,E5,E4,A3,E3,C3,E3,E-6,E-5,A4,A3,C2
673.5,336.75,193,2.5,E6,A5,E5,A4,E5,A4,A3,C3,C2,r,r,r,r,r,r,A3,E3,C3,r,E-6,E-5,A4,A3,C2
673.6667,336.8333,193,2.6667,E6,A5,E5,A4,E5,A4,A3,C3,C2,r,r,r,r,r,r,A3,E3,C3,r,E6,E5,A4,A3,C2
675.0,337.5,194,1.0,r,r,r,r,r,r,r,r,r,E4,E3,E4,E3,E5,E4,r,r,r,E3,r,r,r,r,r
676.0,338.0,194,2.0,F#6,C6,F#5,C5,F#5,C5,C4,A2,A1,E4,E3,E4,E3,E5,E4,C4,A3,A2,E3,F#6,F#5,A4,C4,A1
676.3333,338.1667,194,2.3333,F#6,C6,F#5,C5,F#5,C5,C4,A2,A1,E4,E3,E4,E3,E5,E4,C4,A3,A2,E3,F6,F5,A4,C4,A1
676.5,338.25,194,2.5,F#6,C6,F#5,C5,F#5,C5,C4,A2,A1,r,r,r,r,r,r,C4,A3,A2,r,F6,F5,A4,C4,A1
676.6667,338.3333,194,2.6667,F#6,C6,F#5,C5,F#5,C5,C4,A2,A1,r,r,r,r,r,r,C4,A3,A2,r,F#6,F#5,A4,C4,A1
678.0,339.0,195,1.0,r,r,r,r,r,r,r,r,r,E4,E3,E4,E3,E5,E4,r,r,r,E3,r,r,r,r,r
679.0,339.5,195,2.0,G6,B5,G5,B4,G5,B4,B3,E3,E2,E4,E3,E4,E3,E5,E4,B3,G3,E3,E3,G6,G5,B4,B3,E2
679.3333,339.6667,195,2.3333,G6,B5,G5,B4,G5,B4,B3,E3,E2,E4,E3,E4,E3,E5,E4,B3,G3,E3,E3,F#6,F#5,B4,B3,E2
679.5,339.75,195,2.5,G6,B5,G5,B4,G5,B4,B3,E3,E2,r,r,r,r,r,r,B3,G3,E3,r,F#6,F#5,B4,B3,E2
679.6667,339.8333,195,2.6667,G6,B5,G5,B4,G5,B4,B3,E3,E2,r,r,r,r,r,r,B3,G3,E3,r,G6,G5,B4,B3,E2
681.0,340.5,196,1.0,r,r,r,r,r,r,r,r,r,E4,E3,E4,E3,E5,E4,r,r,r,E3,r,r,r,r,r
682.0,341.0,196,2.0,E6,A5,E5,A4,E5,A4,A3,C3,C2,E4,E3,E4,E3,E5,E4,E4,A3,C3,E3,A6,A5,C5,A3,C2
682.3333,341.1667,196,2.3333,E6,A5,E5,A4,E5,A4,A3,C3,C2,E4,E3,E4,E3,E5,E4,E4,A3,C3,E3,G#6,G#5,C5,A3,C2
682.5,341.25,196,2.5,E6,A5,E5,A4,E5,A4,A3,C3,C2,r,r,r,r,r,r,E4,A3,C3,r,G#6,G#5,C5,A3,C2
682.6667,341.3333,196,2.6667,E6,A5,E5,A4,E5,A4,A3,C3,C2,r,r,r,r,r,r,E4,A3,C3,r,A6,A5,C5,A3,C2
684.0,342.0,197,1.0,r,r,r,r,r,r,r,r,r,E4,E3,E4,E3,E5,E4,r,r,r,E3,r,r,r,r,r
685.0,342.5,197,2.0,C#6,B-5,C#5,B-4,C#5,B-4,C#4,F#2,F#1,E4,E3,E4,E3,E5,E4,E4,C#4,F#2,E3,B-6,B-5,C#5,C#4,F#1
685.3333,342.6667,197,2.3333,C#6,B-5,C#5,B-4,C#5,B-4,C#4,F#2,F#1,E4,E3,E4,E3,E5,E4,E4,C#4,F#2,E3,A6,A5,C#5,C#4,F#1
685.5,342.75,197,2.5,C#6,B-5,C#5,B-4,C#5,B-4,C#4,F#2,F#1,r,r,r,r,r,r,E4,C#4,F#2,r,A6,A5,C#5,C#4,F#1
685.6667,342.8333,197,2.6667,C#6,B-5,C#5,B-4,C#5,B-4,C#4,F#2,F#1,r,r,r,r,r,r,E4,C#4,F#2,r,B-6,B-5,C#5,C#4,F#1
687.0,343.5,198,1.0,r,r,r,r,r,r,r,r,r,E4,E3,E4,E3,E5,E4,r,r,r,E3,r,r,r,r,r
688.0,344.0,198,2.0,E6,B5,E5,B4,E5,B4,B3,G2,G1,E4,E3,E4,E3,E5,E4,E4,B3,G2,E3,B6,B5,E5,B3,G1
688.3333,344.1667,198,2.3333,E6,B5,E5,B4,E5,B4,B3,G2,G1,E4,E3,E4,E3,E5,E4,E4,B3,G2,E3,B-6,B-5,E5,B3,G1
688.5,344.25,198,2.5,E6,B5,E5,B4,E5,B4,B3,G2,G1,r,r,r,r,r,r,E4,B3,G2,r,B-6,B-5,E5,B3,G1
688.6667,344.3333,198,2.6667,E6,B5,E5,B4,E5,B4,B3,G2,G1,r,r,r,r,r,r,E4,B3,G2,r,B6,B5,E5,B3,G1
690.0,345.0,199,1.0,r,r,r,r,r,r,r,r,r,B3,B2,E-4,E-4,B4,B3,r,r,r,B2,r,r,r,r,r
691.0,345.5,199,2.0,B5,A5,E-5,B4,B4,A4,A3,F2,F1,B3,B2,E-4,E-4,B4,B3,E-4,A3,F2,B2,B5,B4,A4,E-4,F1
691.3333,345.6667,199,2.3333,B5,A5,E-5,B4,B4,A4,A3,F2,F1,B3,B2,E-4,E-4,B4,B3,E-4,A3,F2,B2,B-5,B-4,A4,E-4,F1
691.5,345.75,199,2.5,B5,A5,E-5,B4,B4,A4,A3,F2,F1,r,r,r,r,r,r,E-4,A3,F2,r,B-5,B-4,A4,E-4,F1
691.6667,345.8333,199,2.6667,B5,A5,E-5,B4,B4,A4,A3,F2,F1,r,r,r,r,r,r,E-4,A3,F2,r,B5,B4,A4,E-4,F1
693.0,346.5,200,1.0,r,r,r,r,r,r,r,r,r,E3,E3,E4,E4,E4,E4,r,r,r,E3,r,r,r,r,r
694.0,347.0,200,2.0,B5,G#5,E5,E5,B4,G#4,G#3,E2,E1,E3,E3,E4,E4,E4,E4,E4,G#3,E2,E3,E6,E5,G#4,E4,E1
694.3333,347.1667,200,2.3333,B5,G#5,E5,E5,B4,G#4,G#3,E2,E1,E3,E3,E4,E4,E4,E4,E4,G#3,E2,E3,E6,E5,G#4,E4,E1
694.5,347.25,200,2.5,B5,G#5,E5,E5,B4,G#4,G#3,E2,E1,r,r,r,r,r,r,E4,G#3,E2,r,E6,E5,G#4,E4,E1
694.6667,347.3333,200,2.6667,B5,G#5,E5,E5,B4,G#4,G#3,E2,E1,r,r,r,r,r,r,E4,G#3,E2,r,E6,E5,G#4,E4,E1
695.0,347.5,200,3.0,r,r,D5,D5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D6,D5,r,r,r
696.0,348.0,201,1.0,r,r,C#5,C#5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#6,C#5,r,r,r
697.0,348.5,201,2.0,E6,E6,A4,A4,E5,C#5,A3,A3,A1,E4,E3,E4,E3,E5,E4,E4,C#4,A3,E3,A5,A4,A4,A2,A1
697.3333,348.6667,201,2.3333,E6,E6,A4,A4,E5,C#5,A3,A3,A1,E4,E3,E4,E3,E5,E4,E4,C#4,A3,E3,A5,A4,A4,A2,A1
697.5,348.75,201,2.5,E6,E6,A4,A4,E5,C#5,A3,A3,A2,E4,E3,E4,E3,E5,E4,E4,C#4,A3,E3,A5,A4,A4,A3,A2
697.6667,348.8333,201,2.6667,E6,E6,A4,A4,E5,C#5,A3,A3,A2,E4,E3,E4,E3,E5,E4,E4,C#4,A3,E3,A5,A4,A4,A3,A2
698.0,349.0,201,3.0,r,r,B4,B4,r,r,B3,B3,r,r,r,r,r,r,r,r,r,r,r,B5,B4,B4,r,r
699.0,349.5,202,1.0,r,r,C5,C5,r,r,C4,C4,r,r,r,r,r,r,r,r,r,r,r,C6,C5,C5,r,r
700.0,350.0,202,2.0,F#6,E6,D5,B4,F#5,C5,D4,B3,A1,F#4,E4,C4,E3,F#5,E5,F#4,C4,A3,E3,D6,B5,D5,A2,A1
700.3333,350.1667,202,2.3333,F#6,E6,D5,B4,F#5,C5,D4,B3,A1,F#4,E4,C4,E3,F#5,E5,F#4,C4,A3,E3,D6,B5,D5,A2,A1
700.5,350.25,202,2.5,F#6,E6,D5,B4,F#5,C5,D4,B3,A2,F#4,E4,C4,E3,F#5,E5,F#4,C4,A3,E3,D6,B5,D5,A3,A2
700.6667,350.3333,202,2.6667,F#6,E6,D5,B4,F#5,C5,D4,B3,A2,F#4,E4,C4,E3,F#5,E5,F#4,C4,A3,E3,D6,B5,D5,A3,A2
701.0,350.5,202,3.0,r,r,C5,A4,r,r,C4,A3,r,r,r,r,r,r,r,r,r,r,r,C6,A5,C5,r,r
702.0,351.0,203,1.0,r,r,B4,G4,r,r,B3,G3,r,r,r,r,r,r,r,r,r,r,r,B5,G5,B4,r,r
703.0,351.5,203,2.0,G6,E6,A5,F#5,G5,B4,B3,G3,E1,G4,B3,E4,E3,G5,E5,G4,B3,E3,E3,A6,A5,B3,E2,E1
703.3333,351.6667,203,2.3333,G6,E6,A5,F#5,G5,B4,B3,G3,E1,G4,B3,E4,E3,G5,E5,G4,B3,E3,E3,A6,A5,B3,E2,E1
703.5,351.75,203,2.5,G6,E6,A5,F#5,G5,B4,B3,G3,E2,G4,B3,E4,E3,G5,E5,G4,B3,E3,E3,A6,A5,B3,E3,E2
703.6667,351.8333,203,2.6667,G6,E6,A5,F#5,G5,B4,B3,G3,E2,G4,B3,E4,E3,G5,E5,G4,B3,E3,E3,A6,A5,B3,E3,E2
704.0,352.0,203,3.0,r,r,G5,E5,r,r,C#4,A3,r,r,r,r,r,r,r,r,r,r,r,G6,G5,C#4,r,r
705.0,352.5,204,1.0,r,r,F#5,D5,r,r,A3,D3,r,r,r,r,r,r,r,r,r,r,r,F#6,F#5,A3,r,r
706.0,353.0,204,2.0,A6,F#6,D5,F#4,A5,F#5,A4,F#4,D2,A4,F#4,D4,D4,D5,D5,A4,F#4,D3,r,D6,F#5,A4,D3,D2
706.3333,353.1667,204,2.3333,A6,F#6,D5,F#4,A5,F#5,A4,F#4,D2,A4,F#4,D4,D4,D5,D5,A4,F#4,D3,r,D6,F#5,A4,D3,D2
706.5,353.25,204,2.5,A6,F#6,D5,F#4,A5,F#5,A4,F#4,D3,A4,F#4,D4,D4,D5,D5,A4,F#4,D3,r,D6,F#5,A4,D4,D3
706.6667,353.3333,204,2.6667,A6,F#6,D5,F#4,A5,F#5,A4,F#4,D3,A4,F#4,D4,D4,D5,D5,A4,F#4,D3,r,D6,F#5,A4,D4,D3
707.0,353.5,204,3.0,r,r,E5,G4,r,r,G4,E4,r,r,r,r,r,r,r,r,r,r,r,E6,G5,G4,r,r
708.0,354.0,205,1.0,r,r,F#5,A4,r,r,F#4,D4,r,r,r,r,r,r,r,r,r,r,r,F#6,A5,F#4,r,r
709.0,354.5,205,2.0,B-6,G6,G5,B-4,B-5,G5,E4,C4,C2,B-4,B-3,G4,E4,E5,E4,B-4,E4,C3,E3,G6,B-5,E4,C3,C2
709.3333,354.6667,205,2.3333,B-6,G6,G5,B-4,B-5,G5,E4,C4,C2,B-4,B-3,G4,E4,E5,E4,B-4,E4,C3,E3,G6,B-5,E4,C3,C2
709.5,354.75,205,2.5,B-6,G6,G5,B-4,B-5,G5,E4,C4,C3,B-4,B-3,G4,E4,E5,E4,B-4,E4,C3,E3,G6,B-5,E4,C4,C3
709.6667,354.8333,205,2.6667,B-6,G6,G5,B-4,B-5,G5,E4,C4,C3,B-4,B-3,G4,E4,E5,E4,B-4,E4,C3,E3,G6,B-5,E4,C4,C3
710.0,355.0,205,3.0,r,r,F#5,B-4,r,r,F#4,C4,r,r,r,r,r,r,r,r,r,r,r,F#6,B-5,F#4,r,r
711.0,355.5,206,1.0,r,r,E5,B-4,r,r,G4,C4,r,r,r,r,r,r,r,r,r,r,r,E6,B-5,G4,r,r
712.0,356.0,206,2.0,B6,G6,G5,B4,B5,G5,G4,B3,B1,B4,B3,G4,E4,E5,E4,B4,G4,B2,B2,G5,E5,B4,B2,B1
712.3333,356.1667,206,2.3333,B6,G6,G5,B4,B5,G5,G4,B3,B1,B4,B3,G4,E4,E5,E4,B4,G4,B2,B2,G5,E5,B4,B2,B1
712.5,356.25,206,2.5,B6,G6,G5,B4,B5,G5,G4,B3,B2,B4,B3,G4,E4,E5,E4,B4,G4,B2,B2,G5,E5,B4,B3,B2
712.6667,356.3333,206,2.6667,B6,G6,G5,B4,B5,G5,G4,B3,B2,B4,B3,G4,E4,E5,E4,B4,G4,B2,B2,G5,E5,B4,B3,B2
713.0,356.5,206,3.0,r,r,F#5,A4,r,r,F#4,A3,r,r,r,r,r,r,r,r,r,r,r,A5,F#5,A4,r,r
714.0,357.0,207,1.0,r,r,B4,G4,r,r,E4,G3,r,r,r,r,r,r,r,r,r,r,r,B5,G5,G4,r,r
715.0,357.5,207,2.0,B5,A5,C#5,A4,B4,A4,E4,F#3,B1,B3,B2,r,r,B4,B3,A4,B3,B2,B2,C#6,A5,F#4,B2,B1
715.3333,357.6667,207,2.3333,B5,A5,C#5,A4,B4,A4,E4,F#3,B1,B3,B2,r,r,B4,B3,A4,B3,B2,B2,C#6,A5,F#4,B2,B1
715.5,357.75,207,2.5,B5,A5,C#5,A4,B4,A4,E4,F#3,B2,B3,B2,r,r,B4,B3,A4,B3,B2,B2,C#6,A5,F#4,B3,B2
715.6667,357.8333,207,2.6667,B5,A5,C#5,A4,B4,A4,E4,F#3,B2,B3,B2,r,r,B4,B3,A4,B3,B2,B2,C#6,A5,F#4,B3,B2
716.0,358.0,207,3.0,r,r,E-5,F#4,r,r,E-4,B3,r,r,r,r,r,r,r,r,r,r,r,E-6,F#5,B4,r,r
717.0,358.5,208,1.0,r,r,A5,C5,r,r,E-4,B3,r,r,r,r,r,r,r,r,r,r,r,A6,C6,E-4,r,r
718.0,359.0,208,2.0,E6,G5,G5,B4,E5,G4,E4,C#4,E2,E4,E3,r,r,E5,E4,G4,B3,E3,E3,G6,B5,E4,E3,E2
719.0,359.5,208,3.0,r,r,F#5,A4,r,r,F#4,E-4,E1,r,r,G3,G2,r,r,E-4,A3,G2,G2,F#6,A5,F#4,E2,E1
720.0,360.0,209,1.0,r,r,E5,G4,r,r,E4,E4,C2,E4,E4,G3,C3,r,r,E4,G3,C3,E3,E6,G5,G3,C2,C2
720.3333,360.1667,209,1.3333,r,r,E5,G4,r,r,E4,E4,C2,E4,E4,G3,C3,r,r,E4,G3,C3,E3,E6,G5,C3,G2,C2
720.5,360.25,209,1.5,r,r,E5,G4,r,r,E4,E4,C2,E4,E4,G3,C3,r,r,E4,G3,C3,E3,E6,G5,C3,G2,C2
720.6667,360.3333,209,1.6667,r,r,E5,G4,r,r,E4,E4,C2,E4,E4,G3,C3,r,r,E4,G3,C3,E3,E6,G5,G3,C2,C2
721.0,360.5,209,2.0,r,r,r,r,r,r,r,r,r,E-4,E-4,F#3,C3,r,r,r,r,r,r,r,r,C3,A2,C2
721.3333,360.6667,209,2.3333,r,r,r,r,r,r,r,r,r,E-4,E-4,F#3,C3,r,r,r,r,r,r,r,r,A3,C2,C2
721.6667,360.8333,209,2.6667,r,r,r,r,r,r,r,r,r,E-4,E-4,F#3,C3,r,r,r,r,r,r,r,r,C3,A2,C2
722.0,361.0,209,3.0,r,r,r,r,r,r,r,r,r,E4,E4,G3,C3,r,r,r,r,r,r,r,r,G3,C2,C2
722.3333,361.1667,209,3.3333,r,r,r,r,r,r,r,r,r,E4,E4,G3,C3,r,r,r,r,r,r,r,r,C3,G2,C2
722.6667,361.3333,209,3.6667,r,r,r,r,r,r,r,r,r,E4,E4,G3,C3,r,r,r,r,r,r,r,r,G3,C2,C2
723.0,361.5,210,1.0,r,r,r,r,r,r,r,r,r,F#4,E-4,A3,C3,r,r,r,r,r,r,F#4,E-4,C3,C2,C2
723.3333,361.6667,210,1.3333,r,r,r,r,r,r,r,r,r,F#4,E-4,A3,C3,r,r,r,r,r,r,E-4,A3,C3,E-2,C2
723.6667,361.8333,210,1.6667,r,r,r,r,r,r,r,r,r,F#4,E-4,A3,C3,r,r,r,r,r,r,F#4,E-4,C3,F#2,C2
724.0,362.0,210,2.0,r,r,r,r,r,r,r,r,r,F#4,E-4,A3,C3,r,r,r,r,r,r,E-4,A3,C3,A2,C2
724.3333,362.1667,210,2.3333,r,r,r,r,r,r,r,r,r,F#4,E-4,A3,C3,r,r,r,r,r,r,F#4,E-4,C3,C3,C2
724.6667,362.3333,210,2.6667,r,r,r,r,r,r,r,r,r,F#4,E-4,A3,C3,r,r,r,r,r,r,E-4,A3,C3,E-3,C2
725.0,362.5,210,3.0,r,r,r,r,r,r,r,r,r,F#4,E-4,A3,C3,r,r,r,r,r,r,F#4,E-4,C3,F#3,C2
725.3333,362.6667,210,3.3333,r,r,r,r,r,r,r,r,r,F#4,E-4,A3,C3,r,r,r,r,r,r,E-4,A3,C3,A3,C2
